Page,Edits,Editors,Views
"Kepler's Supernova",?,?,592392
"Hilary Swank",?,?,590307
"John F. Kennedy",?,?,589095
"One Flew Over the Cuckoo's Nest (novel)",?,?,588607
"Barbara Lagoa",?,?,584991
"2020–21 UEFA Europa League",?,?,584128
"Dancing with the Stars (American season 29)",?,?,582220
"Mitch McConnell",?,?,582180
"ISO 8601",?,?,582121
"TikTok",?,?,580612
"Chris Evans (actor)",?,?,577336
"UFC Fight Night: Covington vs. Woodley",?,?,577240
"Kayleigh McEnany",?,?,577134
"List of The Boys characters",?,?,574929
"Casualties of the September 11 attacks",?,?,574331
"123Movies",?,?,573340
"Ronald Reagan",?,?,573197
"6ix9ine",?,?,573129
"List of NBA champions",?,?,572918
"The Pirate Bay",?,?,570350
"2020–21 UEFA Champions League",?,?,570287
"Billie Eilish",?,?,569660
"Clarence Thomas",?,?,567430
"Brooklyn",?,?,566239
"Armenia",?,?,564501
"Martin Kove",?,?,564360
"Appointment and confirmation to the Supreme Court of the United States",?,?,563192
"Fascism",?,?,560092
"Ted Kaczynski",?,?,559053
"Steve Jobs",?,?,558224
"Arnold Schwarzenegger",?,?,556783
"Bill Gates",?,?,556519
"Tom Brady",?,?,556142
"Machine Gun Kelly (musician)",?,?,555660
"Karl Urban",?,?,555244
"Clint Eastwood",?,?,555234
"Tom Seaver",?,?,554383
"Albert Einstein",?,?,552640
"The Enola Holmes Mysteries",?,?,552056
"Facebook",?,?,551041
"Helena Bonham Carter",?,?,550467
"WhatsApp",?,?,550382
"Azerbaijan",?,?,550320
"Tom Cruise",?,?,550224
"Brett Kavanaugh",?,?,548625
"Tottenham Hotspur F.C.",?,?,547983
"Rob Garrison",?,?,547710
"Scarlett Johansson",?,?,547238
"Prince Philip, Duke of Edinburgh",?,?,546351
"Catherine O'Hara",?,?,545782
"FC Barcelona",?,?,544117
"Travis Scott",?,?,543011
"72nd Primetime Emmy Awards",?,?,539019
"Carole Baskin",?,?,538767
"2020 US Open (tennis)",?,?,534606
"SoFi Stadium",?,?,531884
"Bigg Boss (Telugu season 4)",?,?,529915
"Charli D'Amelio",?,?,529664
"Tupac Shakur",?,?,528312
"Flag of Scotland",?,?,527084
"XXXTentacion",?,?,526445
"Lewis Hamilton",?,?,525186
"Mike Tyson",?,?,524462
"Rosh Hashanah",?,?,523545
"V (film)",?,?,522934
"Shia LaBeouf",?,?,522708
"Harry Potter (film series)",?,?,522300
"Netflix",?,?,518002
"Bam Adebayo",?,?,517895
"No Time to Die",?,?,517118
"Spanish flu",?,?,516338
"Bill & Ted Face the Music",?,?,516270
"Gale Sayers",?,?,514403
"Leonardo DiCaprio",?,?,513572
"S. P. Charan",?,?,513565
"Pizzagate conspiracy theory",?,?,512860
"Ozzy Osbourne",?,?,512639
"PlayStation 5",?,?,510863
"Franklin D. Roosevelt",?,?,509566
"Bruce Lee",?,?,508650
"Gmail",?,?,508299
"Brad Pitt",?,?,507810
"Afghan Girl",?,?,507733
"Antony Starr",?,?,507615
"Masaba Gupta",?,?,507581
"Abraham Lincoln",?,?,506949
"Princess Margaret, Countess of Snowdon",?,?,503557
"Canada",?,?,502021
"Kim Kardashian",?,?,500688
"David Attenborough",?,?,499713
"Genshin Impact",?,?,499678
"Lady Gaga",?,?,499482
"WAP (song)",?,?,499259
"China",?,?,499079
"Greek alphabet",?,?,498966
"List of Lucifer episodes",?,?,498580
"List of The Karate Kid characters",?,?,497964
"Joe Rogan",?,?,497796
"Bella Thorne",?,?,497408
"Sonia Sotomayor",?,?,496996
"Seven deadly sins",?,?,496472
"Anne Heche",?,?,496074
"2020 NBA playoffs",?,?,494954
"List of states and territories of the United States",?,?,494284
"Bryson DeChambeau",?,?,493622
"Juice Wrld",?,?,493516
"Goldfinger (film)",?,?,493274
"Ariana Grande",?,?,492662
"Road Warrior Animal",?,?,492420
"Roblox",?,?,492361
"Peaky Blinders (TV series)",?,?,491947
"Tanner Buchanan",?,?,491283
"Donnie Yen",?,?,490837
"XXX: Return of Xander Cage",?,?,490337
"Johnny Depp",?,?,489057
"Keith Raniere",?,?,488879
"Winston Churchill",?,?,488331
"Queen Victoria",?,?,487378
"Jill Biden",?,?,486338
"The Babysitter (2017 film)",?,?,485092
"Mary Mouser",?,?,484799
"Amazon (company)",?,?,484350
"Pablo Escobar",?,?,484149
"Elvis Presley",?,?,483230
"Narendra Modi",?,?,483001
"Alexandria Ocasio-Cortez",?,?,481521
"Tom Ellis (actor)",?,?,481186
"Will Smith",?,?,479814
"World War I",?,?,479592
"Gavin McInnes",?,?,478011
"Louis Partridge",?,?,477553
"Mia Khalifa",?,?,477309
"Gillian Anderson",?,?,476451
"Nora Fatehi",?,?,476348
"Pirates of the Caribbean (film series)",?,?,476125
"Neil Gorsuch",?,?,475392
"Erik Spoelstra",?,?,474938
"Manchester United F.C.",?,?,474423
"Mary, Queen of Scots",?,?,474264
"John Roberts",?,?,473903
"Taylor Swift",?,?,473767
"Pop Smoke",?,?,473346
"Ryan Reynolds",?,?,472855
"YNW Melly",?,?,472793
"Alec Baldwin",?,?,472361
"Selena Gomez",?,?,471757
"Sam Claflin",?,?,471463
"Labor Day",?,?,470746
"Index of Greenland-related articles",?,?,469221
"Neilia Hunter",?,?,468815
"Novichok agent",?,?,466027
"Payal Ghosh",?,?,465695
"Cordae",?,?,465249
"Liverpool F.C.",?,?,463734
"COVID-19 pandemic in the United States",?,?,463537
"Australia",?,?,463405
"Melania Trump",?,?,461885
"Paulo Costa (fighter)",?,?,461814
"The Third Day (miniseries)",?,?,460127
"Allison Mack",?,?,459644
"Des (TV series)",?,?,459421
"Marilyn Monroe",?,?,459362
"Emma Watson",?,?,458134
"Jack Quaid",?,?,457369
"Dark (TV series)",?,?,457093
"Jeffrey Dahmer",?,?,454775
"Marie Curie",?,?,454277
"Timeline for the day of the September 11 attacks",?,?,453330
"Red states and blue states",?,?,452592
"Megan Fox",?,?,452360
"Sylvester Stallone",?,?,452047
"Tom Holland (actor)",?,?,451476
"Google Translate",?,?,449689
"Ted Bundy",?,?,448994
"Kylie Jenner",?,?,448333
"The 100 (TV series)",?,?,447368
"Charles, Prince of Wales",?,?,447350
"Al Capone",?,?,447076
"Yom Kippur",?,?,446552
"Minecraft",?,?,446348
"Angelina Jolie",?,?,445061
"Republican Party (United States)",?,?,444826
"Katherine Ryan",?,?,443917
"Colby Covington",?,?,443359
"Robert Downey Jr.",?,?,443257
"George W. Bush",?,?,442875
"Justin Bieber",?,?,442798
"George VI",?,?,442174
"Giannis Antetokounmpo",?,?,441849
"Alexander Zverev",?,?,441715
"Aya Cash",?,?,440678
"Euphoria (American TV series)",?,?,439982
"Hamilton (musical)",?,?,439916
"Rooney Mara",?,?,439838
"New York City",?,?,439464
"Heath Ledger",?,?,438783
"2012 United States presidential election",?,?,438653
"Premier League",?,?,438336
"Microsoft Teams",?,?,437880
"Suicide methods",?,?,437741
"Novak Djokovic",?,?,437453
"Michael Schumacher",?,?,437366
"Milana Vayntrub",?,?,437026
"Jimmy Carter",?,?,436131
"Devdutt Padikkal",?,?,435082
"United Airlines Flight 93",?,?,434702
"Gaslighting",?,?,433566
"Arsenal F.C.",?,?,432940
"Ten Commandments",?,?,432890
"Shaquille O'Neal",?,?,432777
"Fargo (TV series)",?,?,432167
"Beyoncé",?,?,432153
"Samara Weaving",?,?,431938
"Instagram",?,?,431101
"2020 Indian Premier League",?,?,430671
"Japan",?,?,430543
"2020 US Open – Men's Singles",?,?,430050
"Charlize Theron",?,?,429508
"Succession (TV series)",?,?,429427
"Null",?,?,427930
"Sarvepalli Radhakrishnan",?,?,426148
"Steve Nash",?,?,426095
"Vietnam War",?,?,425919
"WandaVision",?,?,425795
"List of United States cities by population",?,?,425763
"Leeds United F.C.",?,?,425203
"Denzel Washington",?,?,424958
"Joker (2019 film)",?,?,424585
"Avengers: Endgame",?,?,424289
"Kai Havertz",?,?,423462
"Rachael Stirling",?,?,423217
"2020 French Open",?,?,422998
"Charles Bronson (prisoner)",?,?,422545
"Bill Clinton",?,?,421623
"Justin Hartley",?,?,420858
"Ben Shapiro",?,?,420778
"Wiki",?,?,420598
"Jimi Hendrix",?,?,420563
"List of American films of 2020",?,?,420537
"Jane Fonda",?,?,420426
"Mariah Carey",?,?,420091
"Diana, Princess of Wales",?,?,418690
"Sherlock Holmes",?,?,418630
"Annie Murphy",?,?,418250
"Pranab Mukherjee",?,?,417647
"List of religious populations",?,?,417327
"Jo Jorgensen",?,?,417023
"United Arab Emirates",?,?,416568
"Rachael Leigh Cook",?,?,416284
"Zohra Sehgal",?,?,415541
"Caitlyn Jenner",?,?,414503
"Jeffrey Epstein",?,?,413577
"Elena Kagan",?,?,413122
"J. K. Rowling",?,?,412941
"Russia",?,?,412770
"Reese Witherspoon",?,?,412561
"Zoom Video Communications",?,?,412287
"Ku Klux Klan",?,?,411955
"Charlie Kaufman",?,?,411929
"Marvel Cinematic Universe",?,?,411458
"Grey's Anatomy",?,?,410775
"Mulan (1998 film)",?,?,410690
"Diriliş: Ertuğrul",?,?,410468
"John List",?,?,410275
"Dancing with the Stars (American TV series)",?,?,410091
"Edward Snowden",?,?,410033
"List of UFC events",?,?,410027
"Dean Jones (cricketer)",?,?,409278
"World Trade Center (1973–2001)",?,?,409275
"HTTP 404",?,?,409071
"Taiwan",?,?,409023
"Find My iPhone",?,?,408510
"Richard Nixon",?,?,408477
"Marcelo Bielsa",?,?,408043
"After We Collided",?,?,407976
"Nikola Tesla",?,?,407568
"Snoop Dogg",?,?,407567
"COVID-19 pandemic in India",?,?,407539
"Interstellar (film)",?,?,407407
"Criminal: UK",?,?,406349
"Paul Walker",?,?,404612
"Blackpink",?,?,404153
"Thurgood Marshall",?,?,404079
"George Washington",?,?,403547
"Stephen Breyer",?,?,403172
"Anurag Kashyap",?,?,402921
"U.S. state",?,?,402592
"Chernobyl disaster",?,?,402448
"2020 Tour de France",?,?,402314
"Richard Jewell",?,?,402184
"Democratic Party (United States)",?,?,401662
"Osama bin Laden",?,?,400008
"MasterChef Australia (series 12)",?,?,398494
"The Fall (TV series)",?,?,398416
"Coronavirus",?,?,397534
"Cherry Jones",?,?,396820
"José Mourinho",?,?,396284
"List of most-viewed YouTube videos",?,?,395625
"Ozark (TV series)",?,?,395294
"Charles Manson",?,?,394769
"Fred West",?,?,394531
"Ewan McGregor",?,?,394448
"The Walking Dead (TV series)",?,?,394224
"Merrick Garland Supreme Court nomination",?,?,393266
"Outlander (TV series)",?,?,393037
"OnlyFans",?,?,392959
"Venus",?,?,392095
"Harry Potter",?,?,391940
"Aashram",?,?,391908
"Eminem",?,?,391818
"Boris Johnson",?,?,391610
"George H. W. Bush",?,?,391042
"Robert Hansen",?,?,390902
"Edward VIII",?,?,388994
"Singapore",?,?,388895
"Naya Rivera",?,?,388821
"Elizabeth Debicki",?,?,388616
"Nikola Jokić",?,?,388472
"Daniel Craig",?,?,387942
"Muhammad Ali",?,?,387180
"Jason Momoa",?,?,386811
"Nelson Mandela",?,?,386386
"Jesse Plemons",?,?,385862
"Theodore Roosevelt",?,?,384819
"Duncan Robinson (basketball)",?,?,384762
"Betty Broderick",?,?,384744
"Lily Allen",?,?,384702
"Tom Hanks",?,?,384380
"List of Bollywood films of 2020",?,?,383789
"Space Shuttle Columbia disaster",?,?,383760
"Charlie Sheen",?,?,383144
"United States Senate",?,?,382987
"Finn Wittrock",?,?,382245
"2008 United States presidential election",?,?,381992
"Vladimir Putin",?,?,381644
"Ivanka Trump",?,?,380431
"Jesse Metcalfe",?,?,380200
"Apple Inc.",?,?,379376
"Yoshihide Suga",?,?,378069
"The Batman (film)",?,?,377875
"Germany",?,?,377617
"Tom Selleck",?,?,377149
"Doc Rivers",?,?,376964
"Stranger Things",?,?,376850
"Solar System",?,?,376207
"Megan Thee Stallion",?,?,375901
"David Tennant",?,?,375484
"States and union territories of India",?,?,375124
"Watchmen (TV series)",?,?,374946
"American Civil War",?,?,374646
"UEFA Nations League",?,?,373397
"2020 NFL Draft",?,?,373174
"Katy Perry",?,?,373063
"Harry Styles",?,?,373052
"Ana de Armas",?,?,372892
"France",?,?,372870
"List of countries by GDP (nominal)",?,?,372482
"Kanye West",?,?,370868
"X-Men (film series)",?,?,370835
"Akshay Kumar",?,?,370551
"David Blaine",?,?,369894
"Jim Crow laws",?,?,369085
"Belarus",?,?,369041
"John Lennon",?,?,368122
"Mark Zuckerberg",?,?,368058
"Pakistan",?,?,367931
"Sharon Stone",?,?,367497
"2020 United States Senate elections",?,?,366971
"Joe Exotic",?,?,366508
"Tom Felton",?,?,366502
"Sister, Sister (TV series)",?,?,365635
"Édouard Mendy",?,?,365468
"Bob Marley",?,?,365310
"Nationwide opinion polling for the 2020 United States presidential election",?,?,365251
"Kristen Stewart",?,?,364517
"Zac Efron",?,?,363951
"Xolo Maridueña",?,?,363343
"Jessie Buckley",?,?,363121
"Deepika Padukone",?,?,363013
"Shooting of Antwon Rose Jr.",?,?,362755
"Fargo (season 4)",?,?,362574
"List of highest-grossing films",?,?,361911
"Israel",?,?,361318
"H. P. Lovecraft",?,?,361195
"Sam Curran",?,?,361026
"Brittany Murphy",?,?,360674
"Action Park",?,?,360606
"List of Knowing Bros episodes",?,?,360152
"Millennials",?,?,359244
"Anthony Davis",?,?,358868
"Zlatan Ibrahimović",?,?,358545
"Knives Out",?,?,358519
"Dakota Johnson",?,?,358447
"Betty White",?,?,358287
"Nagorno-Karabakh",?,?,358168
"Johnny Cash",?,?,357504
"Kelly Preston",?,?,357360
"Jan Błachowicz",?,?,355728
"Russell Wilson",?,?,355725
"Kawhi Leonard",?,?,355236
"Cyberpunk 2077",?,?,354867
"Generation Z",?,?,354550
"Jovita Idár",?,?,354453
"President of the United States",?,?,354373
"Dune (1984 film)",?,?,353907
"Soviet Union",?,?,353779
"Martin Luther King Jr.",?,?,352942
"Nicolas Cage",?,?,352640
"NATO phonetic alphabet",?,?,352619
"Lily James",?,?,352157
"Chris Hemsworth",?,?,352085
"Turkey",?,?,351668
"The World's Billionaires",?,?,351316
"Dune (franchise)",?,?,351250
"Rajon Rondo",?,?,350928
"Rakul Preet Singh",?,?,350562
"Money Heist",?,?,350286
"Ben Affleck",?,?,350096
"Friends",?,?,349893
"Breaking Bad",?,?,349452
"Game of Thrones",?,?,349289
"John McCain",?,?,349060
"William Shakespeare",?,?,348995
"Jurnee Smollett",?,?,348989
"Chicago Seven",?,?,348700
"Jennifer Pan",?,?,348258
"PEN15",?,?,347493
"Girlfriends (2000 TV series)",?,?,347214
"California",?,?,346916
"Pansexuality",?,?,346536
"John Travolta",?,?,346446
"Cynthia Nixon",?,?,346059
"Jennifer Lopez",?,?,345948
"Prince (musician)",?,?,345357
"Jackie Robinson",?,?,344865
"Harold Shipman",?,?,344864
"David Graeber",?,?,344696
"The SpongeBob Movie: Sponge on the Run",?,?,344688
"2020–21 UEFA Nations League",?,?,344286
"Henry VIII",?,?,344227
"The Handmaid's Tale (TV series)",?,?,343479
"Philippines",?,?,343419
"Cameron Diaz",?,?,343212
"Merrick Garland",?,?,342671
"Blake Lively",?,?,341937
"List of most-subscribed YouTube channels",?,?,341916
"Dua Lipa",?,?,341857
"Neena Gupta",?,?,341672
"Clone High",?,?,341470
"Mark Wahlberg",?,?,341401
"Roger Federer",?,?,340546
"Shibani Dandekar",?,?,340347
"Jamie Dornan",?,?,340338
"Genghis Khan",?,?,339431
"Drake (musician)",?,?,338880
"365 Days (2020 film)",?,?,338766
"Mac Miller",?,?,338584
"Rowan Atkinson",?,?,338204
"Elton John",?,?,337857
"Bradley Cooper",?,?,337620
"English language",?,?,337411
"Keira Knightley",?,?,337342
"Windows 10 version history",?,?,337185
"Strike (TV series)",?,?,337050
"Joseph Stalin",?,?,336804
"Rihanna",?,?,336774
"Mac Davis",?,?,336707
"Zooey Deschanel",?,?,336604
"Vin Diesel",?,?,336289
"Everton F.C.",?,?,335766
"Kris Jenner",?,?,334228
"The Beatles",?,?,333745
"Nicole Kidman",?,?,333324
"Michael B. Jordan",?,?,333285
"The Weeknd",?,?,333081
"Tencent",?,?,332762
"Ottoman Empire",?,?,332684
"Li-Meng Yan",?,?,332480
"Christian Bale",?,?,332454
"The Karate Kid Part III",?,?,331826
"Salma Hayek",?,?,331800
"Daniel Cameron (Kentucky politician)",?,?,331586
"Margot Robbie",?,?,331201
"Napoleon",?,?,330773
"Frank Sinatra",?,?,330315
"Rachel McAdams",?,?,329918
"Strawberry",?,?,329917
"The Vow (TV series)",?,?,329912
"Macaulay Culkin",?,?,329911
"Jayson Tatum",?,?,329867
"Britney Spears",?,?,329593
"Continent",?,?,328004
"Conor McGregor",?,?,327782
"Los Angeles Lakers",?,?,327642
"Arnab Goswami",?,?,327551
"Jessica Alba",?,?,327379
"Bill Skarsgård",?,?,327274
"Associate Justice of the Supreme Court of the United States",?,?,327097
"Sci-Hub",?,?,326983
"Avatar: The Last Airbender",?,?,326857
"List of Super Bowl champions",?,?,326596
"List of most-followed Instagram accounts",?,?,326322
"Donny van de Beek",?,?,325619
"Alexander the Great",?,?,324961
"David Bowie",?,?,324942
"The Big Bang Theory",?,?,324273
"Draco Malfoy",?,?,323890
"Marilyn Manson",?,?,323701
"Inception",?,?,323336
"All Out (2020)",?,?,323306
"List of Indian Premier League seasons and results",?,?,322904
"Jesus",?,?,322886
"Mike Pence",?,?,322531
"James Brown",?,?,322260
"Dow Jones Industrial Average",?,?,322135
"Jason Scott Lee",?,?,321569
"Emma Roberts",?,?,321276
"Real Madrid CF",?,?,320971
"Marvel Cinematic Universe: Phase Four",?,?,320215
"Adam Sandler",?,?,319739
"Manchester City F.C.",?,?,319484
"Earth",?,?,319261
"Courtney Henggeler",?,?,319172
"Halsey (singer)",?,?,319097
"Rafael Nadal",?,?,318834
"Kirsten Dunst",?,?,318567
"Dwight D. Eisenhower",?,?,318467
"Jack Nicholson",?,?,318446
"Samuel Alito",?,?,318362
"South Africa",?,?,318170
"Ted Lasso",?,?,318033
"List of Running Man episodes (2020)",?,?,317436
"The Office (American TV series)",?,?,317430
"Brie Larson",?,?,317208
"Rosemary West",?,?,317182
"2000 United States presidential election",?,?,316522
"Alexandra Daddario",?,?,315943
"Taj Mahal",?,?,315845
"The Holocaust",?,?,315536
"Zodiac",?,?,315112
"B. R. Ambedkar",?,?,314821
"Denis Villeneuve",?,?,313726
"It's Okay to Not Be Okay",?,?,313609
"Priyanka Chopra",?,?,313481
"Yellowstone (American TV series)",?,?,313323
"George V",?,?,313166
"2020 US Open – Women's Singles",?,?,313053
"Daniel Radcliffe",?,?,312791
"Cher",?,?,312577
"The Crown (TV series)",?,?,312363
"Fall Guys",?,?,312360
"O. J. Simpson",?,?,312177
"Erick Morillo",?,?,311889
"Mr. Miyagi",?,?,311679
"Bob Ross",?,?,311613
"Julia Roberts",?,?,311216
"The Invisible Man (2020 film)",?,?,311072
"Economy of India",?,?,310841
"Washington Football Team",?,?,310733
"Kevin Costner",?,?,310195
"Joseph James DeAngelo",?,?,310131
"Dr. Dre",?,?,309420
"Utopia (2020 TV series)",?,?,309396
"UEFA Champions League",?,?,309257
"Frida Kahlo",?,?,308980
"List of The 100 episodes",?,?,308895
"David Harbour",?,?,308728
"Rent-A-Girlfriend",?,?,308336
"Christina El Moussa",?,?,308045
"New Zealand",?,?,307720
"Once Upon a Time in Hollywood",?,?,306929
"Sandra Bullock",?,?,306741
"2020 California wildfires",?,?,306177
"Emily Hampshire",?,?,306085
"Winged Foot Golf Club",?,?,306036
"Sacha Baron Cohen",?,?,306010
"A. P. J. Abdul Kalam",?,?,305948
"Aspire (TV network)",?,?,305890
"Matthew McConaughey",?,?,305669
"The Blacklist (TV series)",?,?,305569
"Sanju Samson",?,?,305452
"Tariq Lamptey",?,?,305202
"Michelle Williams (actress)",?,?,305083
"Damon Wayans Jr.",?,?,304954
"Oscar Pistorius",?,?,304757
"2020 in film",?,?,304694
"London",?,?,304341
"Álvaro Morata",?,?,304246
"Kahoot!",?,?,304136
"Chris Kyle",?,?,303405
"Virat Kohli",?,?,303103
"Titanic",?,?,302630
"Ray Kroc",?,?,302622
"Shinzo Abe",?,?,302509
"Dustin Johnson",?,?,302501
"Minka Kelly",?,?,301783
"Anthony Kennedy",?,?,301602
"Warren Buffett",?,?,301265
"Sean Connery",?,?,300612
"Call of Duty: Black Ops Cold War",?,?,300548
"List of federal judges appointed by Donald Trump",?,?,300547
"Chennai Super Kings",?,?,300252
"Young Wallander",?,?,300202
"SB19",?,?,300028
"The Karate Kid Part II",?,?,299784
"Donald Trump Supreme Court candidates",?,?,299605
"The Devil All the Time",?,?,299516
"Audrey Hepburn",?,?,298542
"Kenneth Branagh",?,?,298515
"Royal Challengers Bangalore",?,?,298369
"Khloé Kardashian",?,?,298244
"Amy Winehouse",?,?,298053
"Netherlands",?,?,297878
"Whitney Houston",?,?,297133
"Patrick Swayze",?,?,296884
"Tesla, Inc.",?,?,296853
"Dwight Howard",?,?,296775
"Steve Irwin",?,?,296720
"Brandy Norwood",?,?,296649
"Tyler Perry",?,?,296467
"Elizabeth I",?,?,296265
"2020–21 Premier League",?,?,295930
"2020 Nagorno-Karabakh conflict",?,?,295881
"Wolverhampton Wanderers F.C.",?,?,295873
"Alicia Keys",?,?,295450
"2019–20 Premier League",?,?,295436
"The Notorious B.I.G.",?,?,295354
"Hailey Baldwin",?,?,295149
