Page,Edits,Editors,Views
"Google Translate",?,?,814891
"Sushmita Sen",?,?,807313
"Roger Federer",?,?,806045
"RuPaul's Drag Race All Stars (season 7)",?,?,800173
"Finn Wolfhard",?,?,789070
"Everything Everywhere All at Once",?,?,785528
"XXX: Return of Xander Cage",?,?,781829
"Val Kilmer",?,?,780971
"Freddie Mercury",?,?,770039
"The Bear (TV series)",?,?,760848
"Lightyear (film)",?,?,748999
"RRR (film)",?,?,748910
"Akshata Murty",?,?,745675
"The Old Man (TV series)",?,?,739210
"Michael Jackson",?,?,732983
"Japan",?,?,731784
"Brownie (folklore)",?,?,731653
"Spider-Man: No Way Home",?,?,730409
"Manchester United F.C.",?,?,723531
"Top Gun",?,?,723128
"India at the 2022 Commonwealth Games",?,?,721792
"BBC World Service",?,?,719659
"Cat",?,?,717196
"Meta Platforms",?,?,714853
"UFC 276",?,?,714155
"Dwayne Johnson",?,?,712948
"The Pirate Bay",?,?,710228
"Jugjugg Jeeyo",?,?,708799
"Nadhim Zahawi",?,?,708373
"M142 HIMARS",?,?,702129
"Bill Russell",?,?,699178
"Miles Teller",?,?,696326
"Tom Tugendhat",?,?,696076
"Peaky Blinders (TV series)",?,?,689775
"Ek Villain Returns",?,?,684709
"UFC 277",?,?,684437
"Natalie Portman",?,?,683626
"FC Barcelona",?,?,682129
"Harry Styles",?,?,681392
"JavaScript",?,?,680818
"Prithviraj Chauhan",?,?,679596
"President of India",?,?,678865
"The Championships, Wimbledon",?,?,677198
"Incantation (film)",?,?,676973
"Paddy Pimblett",?,?,676363
"List of Better Call Saul episodes",?,?,675833
"Uma Thurman",?,?,675498
"Robert Lewandowski",?,?,675319
"Warren Jeffs",?,?,672186
"Christian Bale",?,?,665692
"Chris Evans (actor)",?,?,664886
"2022 FIFA World Cup",?,?,661702
"Raindrop cake",?,?,661607
"The Marvels",?,?,657311
"Ray Liotta",?,?,655309
"Paul Newman",?,?,646567
"Dakota Johnson",?,?,645905
"2022 Tour de France",?,?,644869
"Selena Gomez",?,?,641748
"Oskar Sala",?,?,641689
"List of presidents of India",?,?,638323
"Black Bird (miniseries)",?,?,635856
"England women's national football team",?,?,635189
"Russo-Ukrainian War",?,?,631197
"Riley Keough",?,?,619701
"Lisandro Martínez",?,?,618259
"Sarina Wiegman",?,?,617273
"Antony Starr",?,?,615681
"The Sea Beast (2022 film)",?,?,611084
"Johnny Depp",?,?,610450
"2022–23 UEFA Champions League",?,?,609097
"Jordan Peele",?,?,607649
"List of Stranger Things episodes",?,?,607234
"Juancho Hernangómez",?,?,607014
"Supertaça Cândido de Oliveira",?,?,604550
"Raheem Sterling",?,?,602884
"New York City",?,?,602841
"Shania Twain",?,?,602379
"Ons Jabeur",?,?,602171
"Liz Cheney",?,?,601003
"Sex",?,?,599701
"List of Hindi films of 2022",?,?,598195
"Oppenheimer (film)",?,?,597623
"Melania Trump",?,?,595999
"Marla Maples",?,?,594050
"Keanu Reeves",?,?,593756
"Suella Braverman",?,?,592157
"Vikrant Rona",?,?,591612
"Mira Sorvino",?,?,588521
"Canada",?,?,584127
"Amazon (company)",?,?,581852
"Jennifer Connelly",?,?,579167
"Alia Bhatt",?,?,578639
"Karl Urban",?,?,576823
"R. Kelly",?,?,574755
"Independence Day (United States)",?,?,573550
"Stranger Things (season 1)",?,?,571974
"Ron DeSantis",?,?,571128
"Michael Schumacher",?,?,569166
"Chief executive officer",?,?,568618
"Manifest (TV series)",?,?,568236
"Israel Adesanya",?,?,568163
"Westworld (TV series)",?,?,567925
"Jannik Sinner",?,?,565860
"Michael Jordan",?,?,564545
"Russia",?,?,561525
"Lewis Hamilton",?,?,561477
"Viktor Bout",?,?,557829
"Brad Pitt",?,?,557629
"List of American films of 2022",?,?,557100
"Alone (TV series)",?,?,555373
"World War II",?,?,555317
"Eid al-Adha",?,?,554575
"The Legend (2022 film)",?,?,554551
"Where the Crawdads Sing (film)",?,?,552176
"China",?,?,551051
"Stranger Things (season 3)",?,?,550824
"Bernard Cribbins",?,?,550566
"Secret Wars",?,?,546820
"Eknath Shinde",?,?,546640
"Australia",?,?,545610
"A. P. J. Abdul Kalam",?,?,544977
"Clint Eastwood",?,?,544975
"MacOS",?,?,543991
"Ukraine",?,?,543964
"LeBron James",?,?,542857
"List of Stranger Things characters",?,?,542853
"Serena Williams",?,?,541150
"Chelsea F.C.",?,?,541037
"Stranger Things (season 2)",?,?,538822
"Taylor Fritz",?,?,538251
"Breaking Bad",?,?,537973
"C++",?,?,537362
"Candidates Tournament 2022",?,?,537028
"UFC Fight Night: Blaydes vs. Aspinall",?,?,536794
"Android (operating system)",?,?,536241
"Star Trek: Strange New Worlds",?,?,536116
"Running Up That Hill",?,?,535791
"IOS",?,?,535546
"Recession",?,?,535267
"Lionel Messi",?,?,534882
"Adolf Hitler",?,?,533571
"The Lord of the Rings: The Rings of Power",?,?,533279
"Arnold Schwarzenegger",?,?,533177
"Renaissance (Beyoncé album)",?,?,531823
"J. Robert Oppenheimer",?,?,530293
"Minions (film)",?,?,529784
"Zendaya",?,?,528740
"Vijay Deverakonda",?,?,528530
"Gucci",?,?,528181
"Angelina Jolie",?,?,527885
"Cameron Smith (golfer)",?,?,527869
"Brett Goldstein",?,?,526319
"Metallica",?,?,525112
"Jennifer Garner",?,?,523241
"The Boys (comics)",?,?,522643
"Major (film)",?,?,521714
"Rory McIlroy",?,?,520586
"Pete Davidson",?,?,519672
"Ezra Miller",?,?,518178
"Virgin River (TV series)",?,?,517874
"Dacre Montgomery",?,?,517586
"List of highest-grossing Indian films",?,?,516104
"Wikimedia Foundation",?,?,515663
"Omegle",?,?,515572
"Lady Gaga",?,?,515179
"Sajid Javid",?,?,512013
"The Batman (film)",?,?,511703
"XXXX (album)",?,?,509466
"Mike Tyson",?,?,509275
"List of Grand Slam men's singles champions",?,?,509039
"Singapore",?,?,508712
"Persuasion (novel)",?,?,508075
"Beyoncé",?,?,507759
"World's littlest skyscraper",?,?,507574
"Super Bowl XXX",?,?,505640
"Arsenal F.C.",?,?,504689
"House of the Dragon",?,?,502564
"Alex Pereira",?,?,501602
"Russo brothers",?,?,500652
"List of Wimbledon gentlemen's singles champions",?,?,500568
"Hunter Biden",?,?,499225
"Stoneman Douglas High School shooting",?,?,496315
"Turkey",?,?,496180
"Margot Robbie",?,?,495853
"Dhanush",?,?,495773
"Pakistan",?,?,495688
"Google Maps",?,?,494923
"Nicolas Cage",?,?,494637
"Elizabeth Holmes",?,?,493163
"Roblox",?,?,492223
"List of The Boys characters",?,?,492155
"Taiwan",?,?,491602
"Pirates of the Caribbean (film series)",?,?,490311
"House of Gucci",?,?,487556
"Commonwealth Games",?,?,486948
"Amber Heard",?,?,486467
"Derek Jeter",?,?,484627
"Anya Taylor-Joy",?,?,484028
"The Terminal List",?,?,483455
"Gotabaya Rajapaksa",?,?,481632
"Jeremy Allen White",?,?,481369
"Marvel Cinematic Universe: Phase Five",?,?,481342
"Alchemy of Souls",?,?,480014
"Joanne Woodward",?,?,479896
"Barack Obama",?,?,479198
"Aidan Gallagher",?,?,477754
"Robin Williams",?,?,477148
"List of James Bond films",?,?,476707
"Drew Barrymore",?,?,476703
"K.G.F: Chapter 2",?,?,476275
"Big Brother 24 (American season)",?,?,476019
"Elsa Pataky",?,?,474783
"Scott Caan",?,?,474216
"Unification Church",?,?,473798
"Ryan Reynolds",?,?,472564
"The Godfather",?,?,472509
"Ricky Martin",?,?,471964
"Robb Elementary School shooting",?,?,471317
"Park Eun-bin",?,?,469927
"2008 Mumbai attacks",?,?,468721
"Leonardo DiCaprio",?,?,467504
"London",?,?,467062
"Jordan Peterson",?,?,466923
"Germany",?,?,465435
"Manchester City F.C.",?,?,465155
"Fumio Kishida",?,?,464414
"Vladimir Putin",?,?,463627
"Doja Cat",?,?,463512
"Taron Egerton",?,?,462668
"Keke Palmer",?,?,462246
"Iman Vellani",?,?,462108
"World War I",?,?,462105
"Kim Kardashian",?,?,461692
"Tessa Thompson",?,?,461621
"Sergey Brin",?,?,459974
"Wiki",?,?,459792
"Queen Victoria",?,?,459757
"Dua Lipa",?,?,459613
"Machine Gun Kelly (musician)",?,?,459456
"Giannis Antetokounmpo",?,?,459143
"John F. Kennedy",?,?,456975
"Lily Allen",?,?,456929
"For All Mankind (TV series)",?,?,456776
"Shakira",?,?,454438
"Florence Pugh",?,?,453018
"Matthew Modine",?,?,452425
"Duffer brothers",?,?,451610
"The Summer I Turned Pretty (trilogy)",?,?,451495
"Samantha Ruth Prabhu",?,?,450824
"Premier League",?,?,450729
"List of A Certain Magical Index characters",?,?,450161
"California",?,?,448930
"Jensen Ackles",?,?,447945
"Shaquille O'Neal",?,?,447277
"N. R. Narayana Murthy",?,?,446508
"Game of Thrones",?,?,446466
"Philippines",?,?,444806
"Jack Quaid",?,?,443500
"Mick Jagger",?,?,442776
"List of states and territories of the United States",?,?,442746
"English language",?,?,441180
"Sylvester Stallone",?,?,440486
"Stephen Curry",?,?,440485
"Emmett Till",?,?,439248
"Conor McGregor",?,?,439014
"Obi-Wan Kenobi (TV series)",?,?,438492
"Scarlett Johansson",?,?,436761
"Persuasion (2022 film)",?,?,435198
"No Time to Die",?,?,435166
".xxx",?,?,434920
"Mahatma Gandhi",?,?,434831
"Netherlands",?,?,434819
"Eva Mendes",?,?,433033
"Venus Williams",?,?,432599
"Elizabeth Olsen",?,?,432500
"Tom Holland",?,?,431972
"Erin Moriarty (actress)",?,?,431907
"Prime Minister of the United Kingdom",?,?,431459
"Vince McMahon",?,?,429940
"Taylor Swift",?,?,429701
"Muhammad Ali",?,?,429525
"Montauk Project",?,?,429287
"Ponniyin Selvan",?,?,426602
"Christian Eriksen",?,?,425559
"Chadwick Boseman",?,?,424662
"David Warner (actor)",?,?,423915
"Indonesia",?,?,423757
"Namor",?,?,423450
"Patagonia",?,?,423255
"BTS",?,?,422768
"Elton John",?,?,421557
"DC League of Super-Pets",?,?,420261
"Drew League",?,?,419615
"Jeffrey Epstein",?,?,419437
"Erling Haaland",?,?,419024
"Is Anyone Up?",?,?,419019
"The Rolling Stones",?,?,418728
"Liverpool F.C.",?,?,417773
"Eduardo Franco (actor)",?,?,417421
"Tour de France",?,?,417279
"Constance Wu",?,?,416273
"2022–23 UEFA Europa Conference League",?,?,416211
"Cillian Murphy",?,?,416118
"Hustle (2022 film)",?,?,414787
"Eminem",?,?,413999
"Kobe Bryant",?,?,413678
"Sebastian Vettel",?,?,413654
"Severance (TV series)",?,?,413434
"Sandra Bullock",?,?,413385
"Morbius (film)",?,?,413298
"France",?,?,412774
"List of UFC events",?,?,411890
"Sydney Sweeney",?,?,411429
"The Open Championship",?,?,409878
"Fantastic Beasts: The Secrets of Dumbledore",?,?,409251
"Harrison Ford",?,?,409035
"Seven deadly sins",?,?,407962
"Pablo Escobar",?,?,407936
"Max Verstappen",?,?,407094
"Highland Park, Illinois",?,?,406455
"Charles, Prince of Wales",?,?,406428
"Thor (film)",?,?,406282
"Twitter",?,?,405176
"Ranbir Kapoor",?,?,404856
"Albert Einstein",?,?,404735
"Tamil Nadu",?,?,404479
"Diana, Princess of Wales",?,?,404384
"Mo Farah",?,?,404092
"Pornhub",?,?,403746
"Yellowstone (American TV series)",?,?,403076
"Westworld (season 4)",?,?,403046
"Narendra Modi",?,?,402429
"Haifa",?,?,401379
"Tiffany Trump",?,?,399748
"Ben Wallace (politician)",?,?,399190
"Dick Cheney",?,?,398999
"Akie Abe",?,?,398503
"Partition of India",?,?,398408
"Anna Sorokin",?,?,397462
"England",?,?,397312
"Jonas Vingegaard",?,?,397228
"The Orville",?,?,397014
"Suriya",?,?,396477
"Tom Hanks",?,?,395384
"Artificial intelligence",?,?,395263
"XXXX",?,?,395022
"Love Island (2015 TV series, series 8)",?,?,393601
"Kelly McGillis",?,?,393328
"Ronald Reagan",?,?,393208
"Olivia Wilde",?,?,392842
"X (2022 film)",?,?,392514
"Tupac Shakur",?,?,392405
"Darwin Núñez",?,?,392346
"MasterChef Australia (series 14)",?,?,390907
"Nicole Kidman",?,?,390905
"Hayden Panettiere",?,?,390817
"Winston Churchill",?,?,390599
"Franklin D. Roosevelt",?,?,390442
"Tottenham Hotspur F.C.",?,?,389591
"Jeff Bridges",?,?,389329
"List of countries by GDP (nominal)",?,?,388032
"Ante Sundaraniki",?,?,387841
"Chris Pincher",?,?,387827
"Virat Kohli",?,?,386968
"UEFA Women's Championship",?,?,386522
"Caleb McLaughlin",?,?,386435
"Thor: Ragnarok",?,?,386241
"Skinwalker Ranch",?,?,386159
"UFC on ABC: Ortega vs. Rodríguez",?,?,385165
"Ranil Wickremesinghe",?,?,385032
"Soviet Union",?,?,384976
"George VI",?,?,383201
"Charlie Hill",?,?,383125
"Mark Wahlberg",?,?,383089
"Taylor Kitsch",?,?,382894
"2022 Wimbledon Championships – Women's singles",?,?,382794
"Ted Bundy",?,?,382211
"Lake Bell",?,?,381660
"Kamal Haasan",?,?,380350
"TikTok",?,?,379609
"Homelander",?,?,379462
"Ghislaine Maxwell",?,?,378518
"Kanye West",?,?,377429
"Joni Mitchell",?,?,377275
"Bhagwant Mann",?,?,376928
"Kang the Conqueror",?,?,376831
"Bonnie Wright",?,?,376624
"Jennifer Aniston",?,?,376495
"Avengers: Endgame",?,?,376394
"Margaret Thatcher",?,?,376064
"Despicable Me",?,?,375377
"Abraham Lincoln",?,?,374970
"Ariana Grande",?,?,374429
"Paola Franchi",?,?,374354
"List of Marvel Cinematic Universe television series",?,?,373431
"Snoop Dogg",?,?,373118
"Tom Hardy",?,?,372977
"Paolo Gucci",?,?,372366
"Vecna",?,?,372142
"Ram Nath Kovind",?,?,371938
"Nancy Pelosi",?,?,371930
"Alan Turing",?,?,371609
"Europe",?,?,370318
"Beth Mead",?,?,369487
"2022 FIVB Volleyball Men's Nations League",?,?,369364
"Pratap Pothen",?,?,368900
"Bullet Train (film)",?,?,368178
"Charles Leclerc",?,?,368161
"Robert Sheehan",?,?,368141
"Bruce Lee",?,?,368009
"Steve Jobs",?,?,367963
"Resident Evil",?,?,367921
"Aaliyah",?,?,367790
"Bruce Willis",?,?,366827
"Jeff Bezos",?,?,365673
"Donald Trump Jr.",?,?,365351
"Cara Delevingne",?,?,365316
"Kevin Durant",?,?,365076
"Italy",?,?,364930
"Los Angeles",?,?,364622
"Gunslinger effect",?,?,364094
"Kang Dynasty",?,?,363771
"Daniel Kaluuya",?,?,363116
"COVID-19 pandemic",?,?,362636
"Ozark (TV series)",?,?,362001
"Al Pacino",?,?,360712
"Billie Eilish",?,?,360640
"Fascism",?,?,360289
"Elizabeth I",?,?,360117
"Marlon Brando",?,?,360083
"2020 United States presidential election",?,?,359466
"Kaithi (2019 film)",?,?,358762
"Adam Sandler",?,?,358742
"Switzerland",?,?,358093
"American Horror Story",?,?,357908
"Alexander Volkanovski",?,?,357588
"Liger (film)",?,?,357443
"Saudi Arabia",?,?,357231
"SmartBear",?,?,357198
"Thunderbolts (comics)",?,?,356987
"List of most-viewed YouTube videos",?,?,356790
"Stephen Hawking",?,?,355656
"Rowan Atkinson",?,?,355389
"Maya Rudolph",?,?,354982
"Lokesh Kanagaraj",?,?,354716
"Last Night in Soho",?,?,354681
"Napoleon",?,?,354440
"Andy Murray",?,?,354272
"Vanessa Hudgens",?,?,352518
"Single-player",?,?,352317
"Russell Crowe",?,?,352044
"List of most-subscribed YouTube channels",?,?,351811
"Samrat Prithviraj",?,?,351725
"Emilia Clarke",?,?,351561
"Eternals (film)",?,?,351556
"The Beatles",?,?,350221
"Daisy Edgar-Jones",?,?,350017
"North America",?,?,349875
"September 11 attacks",?,?,349501
"Mia Khalifa",?,?,349258
"She-Hulk: Attorney at Law",?,?,348471
"Albert Pujols",?,?,348431
"Liberal Democratic Party (Japan)",?,?,347641
"Tom Wlaschiha",?,?,347194
"NATO",?,?,346620
"Iravin Nizhal",?,?,346619
"Saravana Stores",?,?,346517
"Joey King",?,?,345659
"Jimmy Carter",?,?,345101
"Priyanka Chopra",?,?,343686
"South Africa",?,?,343597
"777 Charlie",?,?,342873
"Sundar Pichai",?,?,342642
"Tiger Woods",?,?,342213
"Rihanna",?,?,341357
"Steven Spielberg",?,?,340933
"Cyprus",?,?,340122
"Timeline of the 2022 Russian invasion of Ukraine",?,?,339582
"Robert De Niro",?,?,338955
"Cara Buono",?,?,338877
"Israel",?,?,338665
"Jessica Henwick",?,?,338135
"2022 FIVB Volleyball Women's Nations League",?,?,337856
"David Bowie",?,?,337780
"Shah Rukh Khan",?,?,337250
"Ted Lasso",?,?,336999
"Alexander the Great",?,?,336460
"Muhammad",?,?,336155
"Joey Chestnut",?,?,335717
"Mohammed bin Salman",?,?,335526
"Kazuki Takahashi",?,?,335464
"New Zealand",?,?,335086
"Amsterdam (2022 film)",?,?,334910
"John McEnroe",?,?,334699
"Sofía Vergara",?,?,334653
"The Summer I Turned Pretty (TV series)",?,?,334568
"Limonene",?,?,334160
"Kiara Advani",?,?,334143
"Commonwealth of Nations",?,?,334128
"The Northman",?,?,333351
"Afghanistan",?,?,333215
"Resident Evil (film series)",?,?,333063
"Tenoch Huerta",?,?,332821
"List of prime ministers of the United Kingdom",?,?,332813
"Kaley Cuoco",?,?,332770
"Bangladesh",?,?,332070
"Lockheed Martin F-35 Lightning II",?,?,331788
"Gorr the God Butcher",?,?,331756
"Helen McCrory",?,?,331709
"Henry VIII",?,?,331588
"Runway 34",?,?,331386
"Theresa May",?,?,331249
"U.S. state",?,?,331246
"Justin Bieber",?,?,331049
"Kazakhstan",?,?,330818
"Sydney McLaughlin",?,?,330790
"Robert Downey Jr.",?,?,330783
"Queen (band)",?,?,330669
"Spain",?,?,330583
"Cosmo Jarvis",?,?,330464
"Jared Leto",?,?,330458
"Unit 731",?,?,330173
"The Weeknd",?,?,330024
"Pope Francis",?,?,329943
"Kang Tae-oh",?,?,329761
"Kylie Jenner",?,?,329542
"UFC on ESPN: dos Anjos vs. Fiziev",?,?,329505
"Aretha Franklin",?,?,329472
"United Arab Emirates",?,?,329313
"Maharashtra",?,?,328793
"The Orville (season 3)",?,?,328708
"Jason Momoa",?,?,327909
"Miley Cyrus",?,?,327779
"Steve Bannon",?,?,327653
"Will Smith",?,?,327428
"Jurassic Park (film)",?,?,327248
"Ottoman Empire",?,?,327024
"Raphinha",?,?,326998
"Casualties of the Russo-Ukrainian War",?,?,326775
"Charles Bronson (prisoner)",?,?,326643
"Clarence Thomas",?,?,326413
"What We Do in the Shadows (TV series)",?,?,326161
"Twitch (service)",?,?,326093
"Kenneth Lofton Jr.",?,?,326020
"2022 Highland Park parade shooting",?,?,325327
"Grimes",?,?,325232
"Evan Rachel Wood",?,?,325183
"Martin Henderson",?,?,324952
"CU",?,?,324644
"Windows 10 version history",?,?,324287
"Liam Hemsworth",?,?,324245
"Michael Peterson trial",?,?,324172
"Steve Harvey",?,?,324074
"Leah Williamson",?,?,323964
"Coco Chanel",?,?,323922
"Kaia Gerber",?,?,323701
"John Cena",?,?,323520
"Alexandra Daddario",?,?,323452
"Bradley Cooper",?,?,323261
"Nathan Fielder",?,?,323158
"UEFA Champions League",?,?,322672
"Stefan Banach",?,?,322585
"Dan Bilzerian",?,?,322181
"Generation Z",?,?,322156
"Talulah Riley",?,?,322102
"Caitlyn Jenner",?,?,321876
"Henry Kissinger",?,?,321561
"LIV Golf",?,?,321424
"Alessia Russo",?,?,321233
"Ant-Man and the Wasp: Quantumania",?,?,321086
"Prince (musician)",?,?,321062
"William Shakespeare",?,?,321042
"Don't Worry Darling",?,?,320446
"American Civil War",?,?,320233
"Sean Connery",?,?,320196
"Get Out",?,?,319906
"Euphoria (American TV series)",?,?,319764
"Amazon Prime Video",?,?,319119
"Bill Burr",?,?,318793
"Aaron Judge",?,?,318411
"Madonna",?,?,317610
"Fahadh Faasil",?,?,317167
"Vietnam War",?,?,316990
"Bhool Bhulaiyaa 2",?,?,316989
"Barbie (film)",?,?,316947
"Jennifer Lawrence",?,?,316491
"Steve Harrington",?,?,316312
"LinkedIn",?,?,316159
"Prime Minister of Japan",?,?,316100
"George Washington",?,?,315471
"The Walking Dead (TV series)",?,?,315088
"Iran",?,?,315039
"John Lennon",?,?,314863
"Opinion polling for the next United Kingdom general election",?,?,314590
"Telegram (software)",?,?,314492
"Quentin Tarantino",?,?,314406
"Julia Roberts",?,?,314166
"Baz Luhrmann",?,?,314076
"Nelson Mandela",?,?,313920
"John Krasinski",?,?,313814
"Hong Kong",?,?,313547
"Taj Mahal",?,?,313358
"Paul McCartney",?,?,312955
"Meg Ryan",?,?,312564
"Real Madrid CF",?,?,312457
"Grey's Anatomy",?,?,312442
"George V",?,?,312434
"Emily Blunt",?,?,312177
"Conservative Party (UK)",?,?,312154
"FC Bayern Munich",?,?,312129
"Old Course at St Andrews",?,?,311636
"The Warriorr",?,?,311512
"Formula One",?,?,311485
"Rachel McAdams",?,?,310927
"Charlie Sheen",?,?,310861
"Flowers in the Attic",?,?,310727
"Linux",?,?,310478
"Regé-Jean Page",?,?,310281
"The Age of Adaline",?,?,309956
"Once Upon a Time in Hollywood",?,?,309664
"Bryce Dallas Howard",?,?,309569
"South Korea",?,?,309522
"Juventus F.C.",?,?,309501
"2022 United Kingdom government crisis",?,?,309179
"Edward VIII",?,?,308986
"Giancarlo Esposito",?,?,308574
"Brett Gelman",?,?,308560
"Chester Bennington",?,?,308554
"Andrew Garfield",?,?,308472
"Paulo Dybala",?,?,308275
"Lucy Bronze",?,?,307991
"Ryan Garcia",?,?,307835
"Brendan Fraser",?,?,307788
"Apple Inc.",?,?,307544
"Christopher Nolan",?,?,307520
"Minecraft",?,?,307449
"Sue Barker",?,?,307422
"Drake (musician)",?,?,307074
"Luis Suárez",?,?,306742
"Periodic table",?,?,306389
"Malta",?,?,306112
"Malaysia",?,?,305317
"The Talented Mr. Ripley (film)",?,?,305196
"List of presidents of the United States",?,?,304451
"Frank Sinatra",?,?,304412
"Titanic",?,?,304149
"Yashwant Sinha",?,?,303816
"2022 NHL Entry Draft",?,?,303368
"Anne Hathaway",?,?,303358
"Nikola Tesla",?,?,303092
"Audrey Hepburn",?,?,303057
"Blake Lively",?,?,302996
"Spy × Family",?,?,302890
"Cameron Diaz",?,?,302588
"Katherine Schwarzenegger",?,?,302480
"Heath Ledger",?,?,302137
"Molly McCann",?,?,302126
"Alexander Hamilton",?,?,302099
"Succession (TV series)",?,?,301933
"Poland",?,?,301885
"Dolly Parton",?,?,301776
"Orphan (2009 film)",?,?,301768
