Page,Edits,Editors,Views
"Attack on Titan (TV series)",?,?,480048
"The Undoing",?,?,479690
"Nikola Tesla",?,?,479595
"Alan Rickman",?,?,478955
"Chad Henne",?,?,478647
"Gmail",?,?,478349
"Justine Musk",?,?,478272
"Stanley Tucci",?,?,477540
"Marla Maples",?,?,477419
"Rowan Atkinson",?,?,476723
"Wayne Rooney",?,?,475782
"Inauguration of Donald Trump",?,?,475015
"2020–21 United States Senate election in Georgia",?,?,474736
"Gordon Ramsay",?,?,473785
"Tampa Bay Buccaneers",?,?,473094
"Virat Kohli",?,?,472891
"Timothée Chalamet",?,?,472237
"Anderson Cooper",?,?,471843
"Zlatan Ibrahimović",?,?,471670
"Elton John",?,?,471303
"Jack Dorsey",?,?,470003
"Rosario Dawson",?,?,469911
"Mark Zuckerberg",?,?,469524
"List of current United States senators",?,?,468714
"Game of Thrones",?,?,468114
"Mushoku Tensei",?,?,467859
"The Uncanny Counter",?,?,467370
"Charlie Sheen",?,?,467197
"Eric Rudolph",?,?,466763
"Minecraft",?,?,466258
"List of United States cities by population",?,?,465743
"DeVonta Smith",?,?,465357
"William Shakespeare",?,?,464890
"Harriet Tubman",?,?,464833
"Selena",?,?,464535
"The Boys (2019 TV series)",?,?,461328
"Greenland",?,?,461184
"Ana de Armas",?,?,460897
"Peyton List (actress, born 1998)",?,?,460829
"Riverdale (2017 TV series)",?,?,460801
"Alex Smith",?,?,460675
"George Soros",?,?,460010
"2021",?,?,459323
"Matthew Stafford",?,?,459216
"Bee Gees",?,?,457982
"Sriwijaya Air Flight 182",?,?,457759
"Dan Campbell",?,?,457279
"YouTube Music",?,?,457052
"Björn Ironside",?,?,456875
"Edward VII",?,?,455715
"Swami Vivekananda",?,?,455692
"2012 United States presidential election",?,?,455604
"Beer Hall Putsch",?,?,455137
"Dakota Johnson",?,?,454143
"Chris Evans (actor)",?,?,454140
"Family of Donald Trump",?,?,453904
"White House",?,?,453898
"Maara",?,?,453873
"Anthony Fauci",?,?,453734
"Snowpiercer",?,?,452986
"Vietnam War",?,?,452828
"Tandav (TV series)",?,?,452544
"Henry VIII",?,?,450631
"California",?,?,450288
"Mary Mouser",?,?,450248
"Singapore",?,?,450202
"Among Us",?,?,449604
"Rodney Alcala",?,?,449509
"Xolo Maridueña",?,?,449292
"Tupac Shakur",?,?,448820
"Sylvester Stallone",?,?,448758
"Wiki",?,?,448442
"Dwight D. Eisenhower",?,?,447526
"Justin Timberlake",?,?,447118
"Rob Gronkowski",?,?,446814
"K.G.F: Chapter 1",?,?,445337
"Cyberpunk 2077",?,?,445071
"YouTube Premium",?,?,445008
"Ben Affleck",?,?,443971
"Julie Andrews",?,?,443487
"Kepler's Supernova",?,?,443094
"Aspire (TV network)",?,?,443046
"Alex Trebek",?,?,443044
"Brooklyn",?,?,442347
"Kaley Cuoco",?,?,441493
"Euphoria (American TV series)",?,?,441330
"Jon Favreau",?,?,441250
"Star Trek: Discovery",?,?,440907
"Super Bowl LIV",?,?,440685
"Patrick Leahy",?,?,440419
"Zodiac Killer",?,?,440249
"2020–21 United States Senate special election in Georgia",?,?,440162
"Wonder Woman (2017 film)",?,?,439574
"Eugene Levy",?,?,439191
"Jane Krakowski",?,?,439185
"List of countries by GDP (nominal)",?,?,438884
"Salt-N-Pepa",?,?,438130
"Auld Lang Syne",?,?,437939
"Adam Kinzinger",?,?,436762
"Barry Gibb",?,?,436602
"Virgin River (TV series)",?,?,436274
"Millie Bobby Brown",?,?,435740
"Rudy Giuliani",?,?,435683
"Raphael Rowe",?,?,434727
"Jeffrey Dahmer",?,?,434478
"Marine A.F.C.",?,?,434378
"Christopher Nolan",?,?,433957
"List of presidents of the United States by age",?,?,433909
"The Holocaust",?,?,433448
"Gigi Hadid",?,?,433240
"Joseph Stalin",?,?,432998
"The Wolf of Wall Street (2013 film)",?,?,432663
"Cat",?,?,432448
"Mark Wright (TV personality)",?,?,431258
"2008 United States presidential election",?,?,431080
"1776 Commission",?,?,431032
"Susan Wojcicki",?,?,430696
"Alec Baldwin",?,?,430683
"Glioblastoma",?,?,430314
"Julia Roberts",?,?,430277
"PBS",?,?,430163
"Ken Jennings",?,?,429070
"HTTP 404",?,?,428846
"List of UFC events",?,?,428653
"News of the World (film)",?,?,428089
"Frank Lampard",?,?,427630
"Sandra Bullock",?,?,427047
"Resident Evil Village",?,?,426802
"Suicide methods",?,?,426716
"Sabrina Bartlett",?,?,426559
"Alfred the Great",?,?,426082
"Epiphany (holiday)",?,?,426041
"Israel",?,?,426028
"B-cell lymphoma",?,?,426000
"S.W.O.R.D. (comics)",?,?,425845
"Taiwan",?,?,425820
"Varun Dhawan",?,?,425418
"Pamela Anderson",?,?,425359
"Gisele Bündchen",?,?,425143
"Mariah Carey",?,?,424941
"Mark Wahlberg",?,?,424804
"Short squeeze",?,?,424784
"James Earl Ray",?,?,424530
"Germany",?,?,424014
"Queen's Gambit",?,?,423867
"Hillary Clinton",?,?,423280
"Candace Owens",?,?,422659
"Boogaloo movement",?,?,422653
"Keira Knightley",?,?,422565
"Cha Eun-woo",?,?,422265
"Narendra Modi",?,?,421757
"Ku Klux Klan",?,?,420799
"2020–21 NFL playoffs",?,?,420578
"Kate Mara",?,?,420321
"Neil Armstrong",?,?,420174
"Margot Robbie",?,?,420042
"Sabrina Carpenter",?,?,420038
"September 11 attacks",?,?,419431
"Whitney Houston",?,?,419395
"Parasite (2019 film)",?,?,418762
"Audrey Hepburn",?,?,418738
"Juice Wrld",?,?,418246
"Michael Boulos",?,?,417751
"Coronavirus",?,?,417722
"Sarah Levy",?,?,417692
"War of 1812",?,?,417431
"Tom Hardy",?,?,417386
"List of Knowing Bros episodes",?,?,416939
"Blake Lively",?,?,416346
"Angela Merkel",?,?,416084
"Jason Statham",?,?,416032
"Designated Survivor (TV series)",?,?,415245
"Chris Pine",?,?,415165
"Ralph Fiennes",?,?,414989
"American Gods (TV series)",?,?,413827
"Chris Hemsworth",?,?,413814
"The Flight Attendant (TV series)",?,?,413708
"Premier League",?,?,412913
"XXX (2002 film)",?,?,412863
"Apple Inc.",?,?,412583
"Alice in Borderland",?,?,412445
"Kylie Jenner",?,?,412255
"The Promised Neverland",?,?,411511
"Sikkim",?,?,411249
"List of Star Wars films",?,?,411246
"Hedge fund",?,?,411239
"Roblox",?,?,411100
"Kimberly Guilfoyle",?,?,410841
"Natalie Portman",?,?,409974
"Marlon Brando",?,?,409620
"Demon Slayer: Kimetsu no Yaiba the Movie: Mugen Train",?,?,408831
"George Clooney",?,?,408710
"His Dark Materials (TV series)",?,?,407605
"Soviet Union",?,?,407281
"Cameron Diaz",?,?,407144
"Kristen Stewart",?,?,406341
"Tom Jones (singer)",?,?,406282
"IOS",?,?,406234
"Steve Harvey",?,?,405727
"Helena Bonham Carter",?,?,405469
"Gwen Stefani",?,?,405299
"Thomas Jefferson",?,?,404727
"List of serial killers by number of victims",?,?,404402
"Johnny Cash",?,?,403841
"2020 NFL Draft",?,?,403795
"Money Heist",?,?,403697
"Prince William, Duke of Cambridge",?,?,403406
"Frank Sinatra",?,?,403283
"List of The Expanse episodes",?,?,403015
"Hamilton (musical)",?,?,402949
"States and union territories of India",?,?,402927
"Dustin Higgs",?,?,402754
"President pro tempore of the United States Senate",?,?,402576
"Queen Elizabeth The Queen Mother",?,?,402468
"Keeley Hawes",?,?,402417
"Megan Fox",?,?,402346
"George III",?,?,402181
"Prince (musician)",?,?,402026
"Buffalo Bills",?,?,401803
"Hilaria Baldwin",?,?,401425
"The Big Bang Theory",?,?,400985
"Hwang In-yeop",?,?,400834
"Carrie Fisher",?,?,400577
"UFC on ABC: Holloway vs. Kattar",?,?,400102
"Breaking Bad",?,?,399863
"Mike Pompeo",?,?,399413
"The Bay (TV series)",?,?,399288
"Macaulay Culkin",?,?,398983
"Ottoman Empire",?,?,398940
"Catch Me If You Can",?,?,398748
"Trevor Lawrence (American football)",?,?,398526
"Emma Roberts",?,?,398227
"Harry Potter",?,?,398185
"Cecil Hotel (Los Angeles)",?,?,398050
"Kevin Costner",?,?,398037
"Solar System",?,?,398015
"Howard Krein",?,?,397455
"The Beatles",?,?,397030
"Harrison Ford",?,?,396923
"The Blacklist (TV series)",?,?,395959
"Emma Stone",?,?,395447
"Black Lives Matter",?,?,395199
"Kyrie Irving",?,?,395051
"Tanner Buchanan",?,?,393523
"List of country calling codes",?,?,392776
"Lenny Henry",?,?,392774
"Doja Cat",?,?,392635
"Kellyanne Conway",?,?,391708
"Krack (film)",?,?,391488
"Deaths in January 2021",?,?,391438
"Raising a Flag over the Reichstag",?,?,391119
"Doctor Who",?,?,389809
"Miles Davis",?,?,389490
"Bridget Moynahan",?,?,389457
"Catherine O'Hara",?,?,388874
"John Travolta",?,?,388584
"Matt Gaetz",?,?,388365
"Vijay (actor)",?,?,388333
"Gillian Anderson",?,?,388291
"Anthony Eden",?,?,387983
"Jeffrey Epstein",?,?,387808
"Burj Khalifa",?,?,387591
"List of most-viewed YouTube videos",?,?,387171
"Joaquin Phoenix",?,?,387064
"Rachel McAdams",?,?,386899
"Hugh Grant",?,?,386730
"Great Reset",?,?,386709
"London",?,?,386561
"Magnus Carlsen",?,?,386443
"Filibuster in the United States Senate",?,?,386330
"Sarah Paulson",?,?,385632
"Ken Miles",?,?,385373
"The Hill We Climb",?,?,385328
"Patrick Swayze",?,?,385106
"David Attenborough",?,?,384802
"Ted Lasso",?,?,384651
"The Last Kingdom (TV series)",?,?,384637
"Jim Crow laws",?,?,384311
"Brooklyn Nine-Nine",?,?,384229
"Jamie Raskin",?,?,384052
"Cillian Murphy",?,?,383304
"Brie Larson",?,?,382571
"MrBeast",?,?,382469
"Putin's Palace",?,?,382110
"John Lennon",?,?,381295
"The Walking Dead (TV series)",?,?,381269
"Robert Pattinson",?,?,381117
"Rihanna",?,?,381022
"Larry Hillblom",?,?,380886
"Ulysses S. Grant",?,?,380807
"Pakistan",?,?,380404
"Kate Hudson",?,?,380293
"New Zealand",?,?,380092
"Thomas Brodie-Sangster",?,?,379562
"Robert De Niro",?,?,379210
"Bradley Cooper",?,?,379195
"Gaslighting",?,?,379145
"Chelsea F.C.",?,?,379065
"History of bitcoin",?,?,378788
"Henry Cavill",?,?,378702
"Shaquille O'Neal",?,?,378354
"Lindsey Graham",?,?,377952
"Jessica Alba",?,?,377662
"Hunter Schafer",?,?,377357
"MonsterVerse",?,?,377243
"Jeffrey Sprecher",?,?,376183
"Napoleon",?,?,375772
"Mel Gibson",?,?,374818
"Michael B. Jordan",?,?,374810
"Martin Sheen",?,?,374809
