Page,Edits,Editors,Views
"Diwali",180,101,1617284
"YouTube",39,29,1609316
"President of the United States",68,36,1608816
"Mark Thatcher",10,8,1602408
"George H. W. Bush",29,16,1590191
"Mike Tyson",61,28,1586668
"Soorarai Pottru",233,100,1572318
"Family of Kamala Harris",39,24,1571700
"Elon Musk",44,22,1571405
"The Queen's Gambit (novel)",41,26,1534459
"QAnon",90,37,1526658
"Jo Jorgensen",65,21,1525355
"Family of Joe Biden",133,37,1486839
"1988 United States presidential election",26,17,1465403
"Rudy Giuliani",137,48,1455499
"Mike Pence",127,73,1443425
"John F. Kennedy",44,21,1428641
"Bill Clinton",22,16,1378761
"1980 United States presidential election",99,60,1365881
"Thanksgiving",21,14,1346867
"Sidney Powell",644,89,1346709
"Johnny Depp",57,34,1338943
"Amber Heard",25,17,1336719
"Survivor Series (2020)",470,105,1335309
"Edward Snowden",51,32,1329693
"Queen's Gambit",81,22,1318933
"F5 Networks",0,0,1317401
"Gillian Anderson",65,39,1275744
"Voter turnout in the United States presidential elections",1,1,1271319
"Ivana Trump",64,48,1258096
"Stacey Abrams",86,62,1252744
"John McCain",16,13,1249249
"Franklin D. Roosevelt",21,15,1240795
"Jimmy Carter",?,?,1240421
"Ivanka Trump",?,?,1235947
"Dan Levy (Canadian actor)",?,?,1234188
"COVID-19 pandemic",?,?,1168444
"Mitch McConnell",?,?,1165208
"Sacha Baron Cohen",?,?,1162684
"Kerstin Emhoff",?,?,1161135
"Jake Paul",?,?,1153741
"Dustin Johnson",?,?,1152481
"Google",?,?,1135939
"List of presidents of the United States by time in office",?,?,1130265
"Queen Elizabeth The Queen Mother",?,?,1121967
"Red states and blue states",?,?,1120873
"1976 United States presidential election",?,?,1114116
"Thomas Brodie-Sangster",?,?,1113421
"Donald Trump Jr.",?,?,1106253
"Bush v. Gore",?,?,1093555
"Wikipedia",?,?,1086142
"Laxmii",?,?,1085722
"Richard Nixon",?,?,1082738
"Contingent election",?,?,1081629
"The Mandalorian (season 2)",?,?,1071856
"Tony Blinken",?,?,1069815
"Al Gore",?,?,1064958
"1972 United States presidential election",?,?,1059895
"Prince William, Duke of Cambridge",?,?,1052712
"Roy Jones Jr.",?,?,1052135
"2020 United States presidential election in Georgia",?,?,1051688
"Antony Armstrong-Jones, 1st Earl of Snowdon",?,?,1049252
"Emma Roberts",?,?,1045595
"COVID-19 pandemic by country and territory",?,?,1041570
"The New Mutants (film)",?,?,1036640
"Schitt's Creek",?,?,1035300
"List of states and territories of the United States",?,?,1026653
"List of presidents who did not win reelection",?,?,1014813
"Ruthie Henshall",?,?,998657
"1960 United States presidential election",?,?,996558
"Nancy Pelosi",?,?,991140
"United States Senate",?,?,987262
"Abraham Lincoln",?,?,985703
"2020 Nagorno-Karabakh war",?,?,982084
"Candace Owens",?,?,981752
"Pfizer",?,?,979331
"List of James Bond films",?,?,979009
"2020 Bihar Legislative Assembly election",?,?,977559
"Nate Robinson",?,?,960382
"1968 United States presidential election",?,?,954076
"Assassin's Creed Valhalla",?,?,953547
"Queen Victoria",?,?,952303
"Scam 1992",?,?,952228
"United States House of Representatives",?,?,947261
"Kayleigh McEnany",?,?,937136
"Lyndon B. Johnson",?,?,936281
"Marla Maples",?,?,923436
"Dominion Voting Systems",?,?,918314
"George V",?,?,908685
"Cristiano Ronaldo",?,?,900171
"Keanu Reeves",?,?,894890
"Prince Harry, Duke of Sussex",?,?,888407
"Air Deccan",?,?,887355
"Simplifly Deccan",?,?,882742
"The Undertaker",?,?,881048
"Among Us",?,?,877235
"Falklands War",?,?,874555
"Tiffany Trump",?,?,871291
"Gina Carano",?,?,870155
"Dolly Parton",?,?,867991
"1964 United States presidential election",?,?,866038
"Ron Klain",?,?,864057
"Call of Duty: Black Ops Cold War",?,?,862371
"Faithless elector",?,?,861697
"Mirzapur (TV series)",?,?,858228
"The Haunting of Bly Manor",?,?,856606
"Gerald Ford",?,?,855020
"Sana Khan",?,?,847119
"List of United States presidential elections by popular vote margin",?,?,847078
"Robert F. Kennedy Jr",?,?,845938
"Nicole Kidman",?,?,839574
"Jordan North",?,?,833450
"Kurt Russell",?,?,832813
"President-elect of the United States",?,?,831802
"Bobby Fischer",?,?,826070
"XXX",?,?,824732
"Scarlett Johansson",?,?,823285
"Family of Donald Trump",?,?,814832
"P. V. Gopalan",?,?,813153
"Lewis Hamilton",?,?,811964
"Mike Tyson vs. Roy Jones Jr.",?,?,811804
"Knock Knock (2015 film)",?,?,806629
"United Kingdom",?,?,805266
"John King (journalist)",?,?,800782
"Android (operating system)",?,?,800307
"Carol Thatcher",?,?,799159
"Queen Elizabeth II",?,?,795905
"Hillary Clinton",?,?,795104
"Boris Johnson",?,?,793911
"CEO",?,?,792870
"John Kerry",?,?,789892
"Dave Chappelle",?,?,788525
"Theodore Roosevelt",?,?,785603
"Billie Eilish",?,?,784590
"Freaky (film)",?,?,782602
"Microsoft Windows",?,?,781395
"2020 Atlantic hurricane season",?,?,781068
"India",?,?,777944
"BBC World Service",?,?,777225
"2020 United States presidential election in Nevada",?,?,776116
"Jeff Bezos",?,?,775227
"Kelly Loeffler",?,?,773711
"Google Classroom",?,?,773218
"George Washington",?,?,772829
"Tenet (film)",?,?,772482
"2020 United States Senate elections",?,?,770144
"Goldie Hawn",?,?,768332
"The Boys (2019 TV series)",?,?,766733
"Grey's Anatomy",?,?,765622
"Cyberpunk 2077",?,?,762674
"MacOS",?,?,762484
"The Impossible (2012 film)",?,?,761965
"Charles Curtis",?,?,761449
"Ludo (film)",?,?,758809
"Asif Basra",?,?,752882
"Matthew McConaughey",?,?,749774
"Bernie Sanders",?,?,745329
"List of presidents of the United States by age",?,?,744637
"Giovanna Fletcher",?,?,742578
"Ariana Grande",?,?,742042
"YouTube Music",?,?,740050
"Dick Cheney",?,?,738062
"Charli D'Amelio",?,?,736706
"Wallis Simpson",?,?,735818
"Peter Sutcliffe",?,?,734835
"2020 NBA draft",?,?,733331
"No Nut November",?,?,732231
"Supernatural (season 15)",?,?,728644
"Helena Bonham Carter",?,?,727755
"U.S. state",?,?,725373
"Anthony Eden",?,?,725256
"Google Translate",?,?,724939
"UFC 255",?,?,724610
"JavaScript",?,?,724242
"Chicago Seven",?,?,723954
"Madison Cawthorn",?,?,723281
"Hugh Grant",?,?,722294
"New York City",?,?,720456
"World War II",?,?,719743
"Dua Lipa",?,?,717724
"The Pirate Bay",?,?,716787
"Adolf Hitler",?,?,716709
"YouTube Premium",?,?,715458
"Harry Styles",?,?,714630
"Coronavirus disease 2019",?,?,709313
"Rosario Dawson",?,?,709269
"Mitt Romney",?,?,707146
"2020 United States elections",?,?,706850
"Peter Townsend (RAF officer)",?,?,705586
"Borat Subsequent Moviefilm",?,?,705190
"Susan Wojcicki",?,?,705030
"Black Friday (shopping)",?,?,699736
"Judy Garland",?,?,697914
"Princess Alice of Battenberg",?,?,694437
"Michael J. Fox",?,?,694364
"List of United States presidential candidates by number of votes received",?,?,693401
"Historical rankings of presidents of the United States",?,?,693060
"Emma Corrin",?,?,691300
"Facebook",?,?,687841
"Camilla Parker Bowles",?,?,687619
"Periodic table",?,?,687297
"BTS",?,?,686421
"1936 United States presidential election",?,?,686253
"Jon Ossoff",?,?,681679
"Eric Trump",?,?,680827
"Amazon (company)",?,?,678594
"Andrew Parker Bowles",?,?,677895
"Michael Jackson",?,?,677397
"Dancing with the Stars (American season 29)",?,?,676134
"IOS",?,?,668992
"Swing state",?,?,666147
"Vladimir Putin",?,?,664370
"Jared Kushner",?,?,662352
"Libertarian Party (United States)",?,?,661099
"Arnold Schwarzenegger",?,?,660648
"Kanye West",?,?,660573
"Thanksgiving (United States)",?,?,657655
"Des O'Connor",?,?,656830
"Video hosting service",?,?,652329
"Washington, D.C.",?,?,651602
"List of Marvel Cinematic Universe films",?,?,649928
"Clint Eastwood",?,?,649908
"List of United States presidential elections by Electoral College margin",?,?,649377
"The Masked Singer (American season 4)",?,?,647782
"Lindsey Graham",?,?,646549
"Jason Connery",?,?,645126
"Netflix",?,?,644880
"Australia",?,?,641433
"Lady Sarah McCorquodale",?,?,640358
"A Teacher (miniseries)",?,?,639053
"Edward VII",?,?,636900
"Alexander Hamilton",?,?,635638
"Mary of Teck",?,?,634662
"Tony West (attorney)",?,?,634452
"Shane Richie",?,?,632686
"Barron Trump",?,?,632263
"Noel Fielding",?,?,630474
"Fred Trump",?,?,629936
"Glioblastoma",?,?,628268
"The Trial of the Chicago 7",?,?,628053
"Pennsylvania",?,?,626008
"Janet Yellen",?,?,625538
"Pedro Pascal",?,?,625286
"United States presidential line of succession",?,?,624924
"Lionel Messi",?,?,624599
"Kristen Stewart",?,?,623324
"Vernon Kay",?,?,623046
"Henry VIII",?,?,621842
"2020 United States House of Representatives elections",?,?,620257
"The Child (Star Wars)",?,?,618121
"Coca-Cola",?,?,617515
"PlayStation 5",?,?,615446
"Lady Sarah Chatto",?,?,615252
"Bigg Boss (Hindi season 14)",?,?,615172
"Peaky Blinders (TV series)",?,?,614451
"Sudha Kongara",?,?,614162
"Kate Mara",?,?,612429
"Harry Potter (film series)",?,?,609852
"Steve Kornacki",?,?,608978
"Dwight D. Eisenhower",?,?,608547
"Catherine O'Hara",?,?,606949
"Amy Coney Barrett",?,?,606225
"2020 United States presidential election in Pennsylvania",?,?,605223
"Proud Boys",?,?,604341
"Tom Cruise",?,?,603175
"Leonardo DiCaprio",?,?,602213
"Pelé",?,?,600582
"Ryan Reynolds",?,?,598922
"123Movies",?,?,598830
"Spider-Man: Miles Morales",?,?,597001
"Aparna Balamurali",?,?,595694
"Tony Hsieh",?,?,594365
"Death of Diana, Princess of Wales",?,?,593772
"American Horror Story",?,?,592169
"World War I",?,?,588988
"Catherine of Aragon",?,?,586967
"Benford's law",?,?,586122
"1956 United States presidential election",?,?,586090
"Justin Bieber",?,?,585807
"Unhinged (2020 film)",?,?,584404
"Lady Diana Spencer",?,?,584400
"Rebecca (2020 film)",?,?,584077
"His Dark Materials (TV series)",?,?,581853
"Vice President of the United States",?,?,581627
"Michael Flynn",?,?,578943
"Fascism",?,?,577246
"Hillbilly Elegy",?,?,575819
"George Soros",?,?,575311
"Freddie Mercury",?,?,575279
"1948 United States presidential election",?,?,574406
"Dodi Fayed",?,?,574394
"Tucker Carlson",?,?,573878
"Canada",?,?,571676
"Josh O'Connor",?,?,570528
"Tom Brady",?,?,570489
"Sarah Levy",?,?,569310
"Fargo (season 4)",?,?,569305
"Dale Moss",?,?,569193
"Abbie Hoffman",?,?,568574
"2020 United States presidential election in Arizona",?,?,568286
"Eugene Levy",?,?,567284
"Happiest Season",?,?,565805
"Run (2020 American film)",?,?,565229
"Helen Reddy",?,?,564429
"2016 United States presidential election in Pennsylvania",?,?,564071
"Spanish flu",?,?,558979
"1952 United States presidential election",?,?,558825
"WhatsApp",?,?,558248
"Michael Shea (diplomat)",?,?,557102
"Bigg Boss (Tamil season 4)",?,?,556516
"Lily Collins",?,?,556195
"The Great British Bake Off",?,?,555903
"Dwayne Johnson",?,?,555763
"List of United States cities by population",?,?,553209
"Harold Wilson",?,?,552213
"Sarah Palin",?,?,551867
"Start-Up (South Korean TV series)",?,?,551057
"Claire Foy",?,?,550747
"Shawn Mendes",?,?,550537
"Macaulay Culkin",?,?,549685
"NXIVM",?,?,549442
"Bill Bailey",?,?,548844
"The Weeknd",?,?,547104
"Dana Bash",?,?,546896
"The Crown (season 1)",?,?,546417
"Ten Commandments",?,?,545395
"Bruce Lee",?,?,544223
"Harry S. Truman",?,?,543039
"List of prime ministers of the United Kingdom",?,?,541017
"XXXTentacion",?,?,540400
"Oscar Pistorius",?,?,539776
"J. D. Vance",?,?,538400
"Indian Premier League",?,?,538126
"Miley Cyrus",?,?,538094
"Supernatural (American TV series)",?,?,537770
"Elizabeth Bowes-Lyon",?,?,537084
"Mike Pompeo",?,?,537054
"2020 Formula One World Championship",?,?,536987
"Arnab Goswami",?,?,536815
"Magnus Carlsen",?,?,536796
"David Armstrong-Jones, 2nd Earl of Snowdon",?,?,535330
"Grover Cleveland",?,?,535144
"Harry Melling (actor)",?,?,534931
"2022 United States Senate elections",?,?,534239
"Tejashwi Yadav",?,?,533989
"American Civil War",?,?,533985
"Jason Momoa",?,?,532988
"Quando Rondo",?,?,532930
"Sarah McBride",?,?,531829
"Home Alone",?,?,530751
"Instagram",?,?,529192
"Olivia Colman",?,?,527249
"Ahsoka Tano",?,?,526949
"Taylor Swift",?,?,526583
"List of United States presidential elections in which the winner lost the popular vote",?,?,526345
"LaMelo Ball",?,?,525504
"Come Play",?,?,524755
"Muhammad Ali",?,?,522278
"List of states and territories of the United States by population",?,?,521761
"Single-player video game",?,?,520850
"Michael Jordan",?,?,520053
"Big Sky (American TV series)",?,?,519928
"1944 United States presidential election",?,?,519258
"1940 United States presidential election",?,?,519081
"Jennifer Aniston",?,?,519032
"Isla Fisher",?,?,518668
"Antifa (United States)",?,?,517663
"Angelina Jolie",?,?,517390
"Virgin River (TV series)",?,?,516875
"Abby Phillip",?,?,515893
"1932 United States presidential election",?,?,514895
"Kimberly Guilfoyle",?,?,514637
"Stephen Hawking",?,?,513946
"Rupert Murdoch",?,?,513657
"Faithless electors in the 2016 United States presidential election",?,?,512591
"Elvis Presley",?,?,510956
"Jujutsu Kaisen",?,?,510745
"Katee Sackhoff",?,?,510714
"SB19",?,?,510594
"Virat Kohli",?,?,510588
"Sophia Loren",?,?,510508
"Patrick Mahomes",?,?,510432
"Chadwick Boseman",?,?,510409
"2000 United States presidential election recount in Florida",?,?,510205
"Garrett Hedlund",?,?,510107
"Zlatan Ibrahimović",?,?,510079
"Emily W. Murphy",?,?,509670
"AC/DC",?,?,509320
"Elizabeth I",?,?,508719
"XXX: Return of Xander Cage",?,?,508470
"Halloween",?,?,508448
"Mary, Queen of Scots",?,?,508051
"James Hewitt",?,?,507694
"Michelle Obama",?,?,507431
"Borat",?,?,507090
"Newsmax",?,?,506881
"Family of Barack Obama",?,?,505834
"Sucheta Dalal",?,?,505423
"Greek alphabet",?,?,504032
"Single-player",?,?,502757
"Benoit Mandelbrot",?,?,502637
"Pornhub",?,?,502402
"Van Jones",?,?,502007
"Pirates of the Caribbean (film series)",?,?,500878
"Hillbilly Elegy (film)",?,?,499968
"Sex",?,?,499861
"List of most-viewed YouTube videos",?,?,499301
"Mahatma Gandhi",?,?,499231
"Gavin Newsom",?,?,498974
"Twelfth Amendment to the United States Constitution",?,?,498931
"Zara Tindall",?,?,498296
"Steve Jobs",?,?,498172
"Ted Bundy",?,?,497822
"Sarah Paulson",?,?,496602
"Pop Smoke",?,?,495716
"John Fetterman (politician)",?,?,495514
"Pablo Escobar",?,?,495432
"Tiger Woods",?,?,494507
"Albert Einstein",?,?,493786
"China",?,?,493642
"Jacqueline Kennedy Onassis",?,?,493252
"Vietnam War",?,?,493075
"Kylie Minogue",?,?,492889
"Timothy Olyphant",?,?,492742
"Megan Thee Stallion",?,?,491306
"Megan Fox",?,?,490535
"Falkland Islands",?,?,490402
"Frances Shand Kydd",?,?,488035
"Null",?,?,487931
"Machine Gun Kelly (musician)",?,?,487612
"Russell Watson",?,?,487276
"2020–21 UEFA Nations League",?,?,486524
"California",?,?,486407
"His House",?,?,485939
"Tom Fletcher",?,?,485730
"Dawson's Creek",?,?,484978
"One America News Network",?,?,484652
"Robert F. Kennedy Jr.",?,?,484355
"United States Congress",?,?,484189
"Diogo Jota",?,?,483936
"John Spencer, 8th Earl Spencer",?,?,482871
"Clouds (2020 film)",?,?,482776
"Kaley Cuoco",?,?,482392
"Mulan (2020 film)",?,?,482218
"Meghan, Duchess of Sussex",?,?,480969
"Beverley Callard",?,?,480792
"Ruth Bader Ginsburg",?,?,480704
"Allison Mack",?,?,480665
"Will Smith",?,?,479149
"COVID-19 pandemic in the United States",?,?,478489
"Coronavirus",?,?,478459
"George Clooney",?,?,476590
"Kim Kardashian",?,?,476353
"Whitney Houston",?,?,476294
"PlayStation 4",?,?,475153
"Mookuthi Amman",?,?,473516
"2016 United States presidential election in Texas",?,?,473327
"2016 United States presidential election in Nevada",?,?,473111
"List of The Crown episodes",?,?,472891
"Aashram",?,?,471505
"Supreme Court of the United States",?,?,471084
"Kepler's Supernova",?,?,470952
"Mark Kelly",?,?,470887
"Sophie, Countess of Wessex",?,?,470512
"Anderson Cooper",?,?,469800
"Seven deadly sins",?,?,469494
"Guy Fawkes Night",?,?,468118
"Keith Raniere",?,?,467820
"Kristin Chenoweth",?,?,466820
"Fatman (film)",?,?,466742
"Brad Pitt",?,?,466158
"Thomas Jefferson",?,?,465417
"National Popular Vote Interstate Compact",?,?,465405
"Katie Holmes",?,?,464857
"Guy Fawkes",?,?,464778
"UEFA Euro 2020",?,?,464686
"Kelly Preston",?,?,463586
"The Crown (season 3)",?,?,463283
"Howard Krein",?,?,463141
"Gwen Stefani",?,?,462962
"Assassin's Creed",?,?,462765
"ISO 8601",?,?,462614
"Emma Watson",?,?,460345
"Brooklyn",?,?,459813
"Kim Ng",?,?,459232
"Robert Downey Jr.",?,?,459079
"Ann Dunham",?,?,458554
"Logan Paul",?,?,457937
"David Prowse",?,?,457867
"Remembrance Day",?,?,457755
"Taysom Hill",?,?,456000
"Tobias Menzies",?,?,455843
"LeBron James",?,?,455727
"Jim Carrey",?,?,455237
"Jon Favreau",?,?,455123
"Roblox",?,?,453536
"List of Bollywood films of 2020",?,?,453377
"Jeffrey Epstein",?,?,453131
"Eminem",?,?,451997
"Mackenzie Davis",?,?,451909
"James Avery",?,?,451789
"Ricky Schroder",?,?,451084
"Elaine Chao",?,?,451036
"Ken Miles",?,?,450971
"2004 Indian Ocean earthquake and tsunami",?,?,450940
"Maria Bakalova",?,?,450605
"The Flight Attendant (miniseries)",?,?,448705
"Japan",?,?,448700
"Juice Wrld",?,?,448460
"Bill Gates",?,?,448416
"Vanessa Hudgens",?,?,448295
"Rick Santorum",?,?,447696
"2016 United States presidential election in Florida",?,?,447559
"Lady Gaga",?,?,447252
"Russia",?,?,447164
"The Haunting of Hill House (TV series)",?,?,446981
"Andrew Cuomo",?,?,446662
"Julia Roberts",?,?,445099
"Ku Klux Klan",?,?,443495
"Marilyn Monroe",?,?,443257
"Mia Khalifa",?,?,443179
"Timothy Laurence",?,?,442980
"India's Best Dancer",?,?,442929
"Erling Haaland",?,?,442870
"William Shakespeare",?,?,442484
"Tom Hayden",?,?,441618
"London",?,?,440729
"States and union territories of India",?,?,440239
"Bigg Boss (Telugu season 4)",?,?,440231
"Fargo (TV series)",?,?,438425
"List of countries by Human Development Index",?,?,437077
"Snoop Dogg",?,?,436783
"Luke Bracey",?,?,436542
"Anthony Fauci",?,?,436513
"Kobe Bryant",?,?,435990
"Blake Lively",?,?,435782
"Microsoft Teams",?,?,434950
"Apple Inc.",?,?,434238
"Emily in Paris",?,?,433360
"Paul Ryan",?,?,431180
"Holidate",?,?,430328
"Sarah, Duchess of York",?,?,429952
"Georgia (U.S. state)",?,?,429012
"Tale of the Nine Tailed",?,?,428932
"Khabib Nurmagomedov",?,?,428200
"Nitish Kumar",?,?,427713
"Chess",?,?,427482
"Marielle Heller",?,?,427344
"Ana de Armas",?,?,427207
"Minecraft",?,?,426635
"Murder of Junko Furuta",?,?,424497
"Star Wars",?,?,424303
"Jessica Plummer",?,?,423924
"Zooey Deschanel",?,?,422053
"Number One Observatory Circle",?,?,421976
"Star Trek: Discovery",?,?,421831
"Rachel Maddow",?,?,421576
"Mark Phillips",?,?,421285
"HTTP 404",?,?,420472
"Garrett Gilbert",?,?,420202
"Janet Hubert",?,?,419839
"Heath Ledger",?,?,418981
"Wiki",?,?,418505
"Audrey Hepburn",?,?,418346
"Kevin Hart",?,?,417942
"Ben Shapiro",?,?,417721
"Sylvester Stallone",?,?,417080
"The Masked Singer (American TV series)",?,?,416684
"Robin Williams",?,?,416560
"Kate Hudson",?,?,416264
"Annie Murphy",?,?,415855
"Tasuku Honjo",?,?,415592
"Joseph Stalin",?,?,415460
"Soviet Union",?,?,414243
"Donald Sutherland",?,?,414227
"Over the Moon (2020 film)",?,?,413990
"Watergate scandal",?,?,413668
"Assassination of John F. Kennedy",?,?,413503
"PlayerUnknown's Battlegrounds",?,?,413190
"Avril Haines",?,?,412385
"Grey's Anatomy (season 17)",?,?,411953
"Pete Buttigieg",?,?,411607
"Suicide methods",?,?,411230
"Alphabet Inc.",?,?,410738
"Soumitra Chatterjee",?,?,410703
"Harry Potter",?,?,410565
"Singapore",?,?,410416
"Joe Biden 2020 presidential campaign",?,?,409983
"Herbert Hoover",?,?,409970
"Tayshia Adams",?,?,409733
"Vanessa Kirby",?,?,408961
"Aberfan disaster",?,?,408746
"Jingle Jangle: A Christmas Journey",?,?,408489
"List of countries by GDP (nominal)",?,?,408077
"Gordon Ramsay",?,?,407593
"Jeopardy!",?,?,407412
"Anne Boleyn",?,?,405688
"Britney Spears",?,?,405541
"D. B. Cooper",?,?,404839
"2020 United States presidential election in Texas",?,?,404827
"David Bowie",?,?,404604
"Clarence Thomas",?,?,404489
"Chernobyl disaster",?,?,404050
"Johnny Cash",?,?,403874
"Paula White",?,?,403326
"John Travolta",?,?,402871
"Ewan McGregor",?,?,402157
"Mink",?,?,401287
"Tulsi Gabbard",?,?,401026
"Lily James",?,?,400996
"Parasite (2019 film)",?,?,400873
"Mariah Carey",?,?,400708
"Jacob Fortune-Lloyd",?,?,400404
"Call of Duty",?,?,400307
"Bachelor of Arts",?,?,400231
"Paul Hollywood",?,?,400196
"Papa Bouba Diop",?,?,399543
"Chris Hemsworth",?,?,399513
"Mary I of England",?,?,399425
"Gmail",?,?,399161
"1876 United States presidential election",?,?,398556
"Kim Seon-ho",?,?,398098
"Amy Adams",?,?,397335
"Azerbaijan",?,?,397311
"LiAngelo Ball",?,?,397246
"John Adams",?,?,397204
"Find My iPhone",?,?,397202
"Kanye West 2020 presidential campaign",?,?,396934
"John Candy",?,?,396506
"Martin Luther King Jr.",?,?,395404
"Millie Bobby Brown",?,?,395161
"Joe Rogan",?,?,395148
"Kevin Costner",?,?,395138
"Linux",?,?,395003
"The Fresh Prince of Bel-Air",?,?,394898
"Denis Thatcher",?,?,394684
"Kristi Noem",?,?,394525
"His Dark Materials",?,?,394304
"Chief executive officer",?,?,394104
"Ray Clemence",?,?,394030
"Germany",?,?,393175
"Brittany Murphy",?,?,393147
"Tess Daly",?,?,392292
"Megyn Kelly",?,?,391666
"Day of the Dead",?,?,391546
"Tom Holland (actor)",?,?,391331
"Tupac Shakur",?,?,391238
"Colin Jost",?,?,391212
"Ellen Pompeo",?,?,390990
"Multiplayer video game",?,?,390492
"The Christmas Chronicles",?,?,390332
"Hamilton (musical)",?,?,389786
"HTTP cookie",?,?,389683
"Suchitra",?,?,389402
"List of UFC events",?,?,389072
"The hand of God",?,?,387686
"Diane Cilento",?,?,387631
"Genshin Impact",?,?,387103
"HTML",?,?,386950
"Blackpink",?,?,386702
"2020 United States presidential election in Michigan",?,?,386480
"TikTok",?,?,386339
"Delaware",?,?,386218
"Elton John",?,?,386188
"Jennifer Lopez",?,?,386120
"Conor McGregor",?,?,386016
"Proprietary software",?,?,385886
"Belle Delphine",?,?,385861
"Mark Esper",?,?,385503
"Shah Rukh Khan",?,?,385376
"Birds of Prey (2020 film)",?,?,385007
"Multiplayer",?,?,384780
"Michael B. Jordan",?,?,384434
"Ilhan Omar",?,?,384285
"Joe Biden sexual assault allegation",?,?,384242
"List of most-followed Instagram accounts",?,?,383351
"Bobby Brown",?,?,383194
"Matt Smith (actor)",?,?,383164
"Joaquin Phoenix",?,?,382806
"Catherine, Duchess of Cambridge",?,?,382523
"Fox News",?,?,382481
"Peter Phillips",?,?,382446
"Armenia",?,?,382399
"Olivia Wilde",?,?,382118
"Elections in the United States",?,?,381705
"Tom Hanks",?,?,381687
"Jordan Peterson",?,?,381340
"Bryce Dallas Howard",?,?,380778
"Designated Survivor (TV series)",?,?,380541
"Bob Ross",?,?,380233
"Aspire (TV network)",?,?,380146
"Kiara Advani",?,?,380098
"Kylie Jenner",?,?,380044
"Lovecraft Country (TV series)",?,?,379964
"Windows 10 version history",?,?,379767
"Geraldine Ferraro",?,?,379742
"Halsey (singer)",?,?,378914
"Turkey",?,?,378750
"Blood of Zeus",?,?,377975
"Timothée Chalamet",?,?,377647
"September 11 attacks",?,?,377524
"2016 United States presidential election in Michigan",?,?,376898
"List of Running Man episodes (2020)",?,?,376810
"Gaslighting",?,?,376759
"Prince (musician)",?,?,376735
"Zodiac",?,?,376383
"Kirby Morrow",?,?,376302
"C++",?,?,376227
"Andrew Jackson",?,?,376129
"A Quiet Place Part II",?,?,375994
"Barack Obama Sr.",?,?,375986
"New Zealand",?,?,375981
"Rishi Sunak",?,?,375934
"Daniel Craig",?,?,375872
"Alaska",?,?,375620
"Burj Khalifa",?,?,374892
"UEFA Nations League",?,?,374645
"Jack Dorsey",?,?,374586
"Prince Andrew of Greece and Denmark",?,?,374221
"Walter Mondale",?,?,373978
"The Good Doctor (TV series)",?,?,373767
"Jake Tapper",?,?,373760
"List of vice presidents of the United States",?,?,373637
"Commonwealth of Nations",?,?,373635
"Mark Zuckerberg",?,?,373605
"1928 United States presidential election",?,?,372877
"Love and Monsters (film)",?,?,372864
"6ix9ine",?,?,372852
"Joker (2019 film)",?,?,372598
