Page,Edits,Editors,Views
"Donald Trump",224,70,1268093
"Premier League",76,45,1266753
"List of A Certain Magical Index characters",0,0,1257846
"Jill Scott (footballer)",80,50,1256727
"Survivor Series WarGames",0,0,1243244
"Kylian Mbappé",42,25,1242290
"Nick Carter (singer)",0,0,1237902
"Pro Kabaddi League",361,31,1236999
"World War I",155,36,1232689
"Boy George",144,66,1220916
"""Weird Al"" Yankovic",47,28,1209959
"Timothy Weah",?,?,1198906
"France national football team",?,?,1195579
"Leslie Carter",?,?,1190104
"Lindsay Lohan",?,?,1182826
"XXXTentacion",?,?,1180866
"Hervé Renard",?,?,1177423
"Avatar: The Way of Water",?,?,1165291
"Brahmāstra: Part One – Shiva",?,?,1160435
"House of the Dragon",?,?,1160292
"CEO",?,?,1148292
"2022 United States House of Representatives elections",?,?,1144839
"XXX (film series)",?,?,1142053
"Joe Biden",?,?,1131975
"John Major",?,?,1128582
"Manifest (TV series)",?,?,1126672
"Instagram",?,?,1123778
"Matt Hancock",?,?,1122051
"The Crown (TV series)",?,?,1121478
"Barbarian (2022 film)",?,?,1116188
"United States men's national soccer team",?,?,1115521
"FTX (company)",?,?,1114960
"Yellowstone (American TV series)",?,?,1100947
"United Kingdom",?,?,1095452
"Christian Pulisic",?,?,1089883
"George Weah",?,?,1082679
"Inside Man (2022 TV series)",?,?,1077745
"YouTube Music",?,?,1076816
"Help!",?,?,1073037
"Google Translate",?,?,1070885
"2002 FIFA World Cup",?,?,1067478
"Day of the Dead",?,?,1061117
"Susan Wojcicki",?,?,1058645
"Enola Holmes (film)",?,?,1056395
"2006 FIFA World Cup",?,?,1048987
"Nancy Pelosi",?,?,1048234
"The Walking Dead (season 11)",?,?,1045361
"YouTube Premium",?,?,1036243
"David Stirling",?,?,1035934
"Anne, Princess Royal",?,?,1034723
"Guillermo del Toro's Cabinet of Curiosities",?,?,1024749
"All Quiet on the Western Front (2022 film)",?,?,1019430
"Crown Jewel (2022)",?,?,1019346
"2022 Malaysian general election",?,?,1012107
"Smile (2022 film)",?,?,1011706
"Video hosting service",?,?,1011438
"Mehmet Oz",?,?,1010508
"All Quiet on the Western Front",?,?,999203
"Portugal national football team",?,?,994563
"Bible",?,?,984132
"Alex Pereira",?,?,983891
"England national football team",?,?,978766
"Lauren Boebert",?,?,971076
"Qatar national football team",?,?,962855
"Germany national football team",?,?,962133
"UFC 281",?,?,956401
"Twitter",?,?,937785
"The Wonder (film)",?,?,936768
"Anya Taylor-Joy",?,?,926326
"Enola Holmes 2",?,?,923515
"Gmail",?,?,918633
"The Addams Family",?,?,905516
"Z-Library",?,?,905512
"Argentina",?,?,905008
"Henry Cavill",?,?,902550
"Bones and All",?,?,900927
"George VI",?,?,898312
"Avatar (2009 film)",?,?,896202
"Edward VIII",?,?,894983
"Anthony Johnson (fighter)",?,?,892484
"Stoneman Douglas High School shooting",?,?,888366
"WhatsApp",?,?,885266
"Israel Adesanya",?,?,884320
"2022 United States Senate elections",?,?,883516
"2022 Gujarat Legislative Assembly election",?,?,883299
"G20",?,?,878678
"Dwayne Johnson",?,?,873609
"No Nut November",?,?,868971
"Saudi Arabia national football team",?,?,868169
"Christine McVie",?,?,865480
"The Walking Dead (TV series)",?,?,860570
"Gareth Bale",?,?,857662
"Yusra Mardini",?,?,857548
"Gerard Piqué",?,?,851814
"Disenchanted (film)",?,?,851688
"Harry Styles",?,?,851509
"Sex",?,?,848988
"World War II",?,?,847784
"Alia Bhatt",?,?,847504
"Christina Ricci",?,?,845312
"Tenoch Huerta",?,?,844167
"Kanye West",?,?,842686
"Nick Cannon",?,?,840549
"Penelope Knatchbull, Countess Mountbatten of Burma",?,?,839755
"Casey DeSantis",?,?,838774
"Bigg Boss (Hindi season 16)",?,?,833768
"Paddy Mayne",?,?,832301
"2022 FIFA World Cup qualification",?,?,832118
"Elvis Presley",?,?,830357
"Elizabeth Debicki",?,?,827956
"Guillermo Ochoa",?,?,825219
"Black Friday (shopping)",?,?,824952
"George V",?,?,824808
"Namor",?,?,822530
"FIFA World Cup hosts",?,?,819237
"Spain national football team",?,?,816565
"Ronaldo (Brazilian footballer)",?,?,810917
"Brazil",?,?,810384
"Michael J. Fox",?,?,809794
"2020 United States presidential election",?,?,809156
"The Peripheral (TV series)",?,?,803014
"Camilla, Queen Consort",?,?,801342
"Leonard v. Pepsico, Inc.",?,?,790661
"Florence Pugh",?,?,788654
"List of Marvel Cinematic Universe films",?,?,787543
"Sylvester Stallone",?,?,784642
"Russo-Ukrainian War",?,?,780944
"Seann Walsh",?,?,780403
"Samira Khashoggi",?,?,780330
"Where the Crawdads Sing",?,?,776219
"Krishna (Telugu actor)",?,?,775455
"Dusty Baker",?,?,771241
"Diego Maradona",?,?,768862
"Bhediya (film)",?,?,766173
"Jennifer Aniston",?,?,753963
"I'm a Celebrity...Get Me Out of Here! (British TV series)",?,?,749434
"Australia",?,?,748197
"Ryan Reynolds",?,?,747395
"Saudi Arabia",?,?,746309
"Lupita Nyong'o",?,?,746296
"Chris Moyles",?,?,739033
"Glass Onion: A Knives Out Mystery",?,?,738160
"Jude Bellingham",?,?,736151
"Dead to Me (TV series)",?,?,734327
"Chris Hemsworth",?,?,731182
"United States midterm election",?,?,731077
"Wales",?,?,729825
"Canada",?,?,728723
"Emily Ratajkowski",?,?,728155
"Prince Philip, Duke of Edinburgh",?,?,726892
"Richarlison",?,?,724382
"Netherlands national football team",?,?,723072
"Marilyn Monroe",?,?,721950
"FIFA World Cup top goalscorers",?,?,719421
"Japan",?,?,718756
"Microsoft Windows",?,?,717535
"Netflix",?,?,717473
"Jennifer Coolidge",?,?,716032
"Dancing with the Stars (American season 31)",?,?,715892
"Mike Tindall",?,?,715103
"Zoe Saldaña",?,?,711449
"Letitia Wright",?,?,711437
"Jason Momoa",?,?,708973
"Russia",?,?,708072
"Chainsaw Man",?,?,707417
"Erling Haaland",?,?,706062
"1994 FIFA World Cup",?,?,706020
"Gwendoline Christie",?,?,704351
"Dua Lipa",?,?,702058
"The Good Nurse",?,?,700854
"UEFA Champions League",?,?,698589
"X (2022 film)",?,?,697642
"United States House of Representatives",?,?,696872
"Michael Jackson",?,?,695171
"Alexis Mac Allister",?,?,688686
"Selena Gomez",?,?,688601
"Manchester United F.C.",?,?,687376
"New York City",?,?,686973
"Halloween",?,?,686115
"Alejandro Garnacho",?,?,684984
"Pradeep Ranganathan",?,?,684930
"The English (TV series)",?,?,684462
"Queen Victoria",?,?,682971
"Hasnat Khan",?,?,682488
"God of War (franchise)",?,?,681708
"Freddie Prinze Jr.",?,?,676292
"Iran",?,?,674954
"Helena Bonham Carter",?,?,672617
"Maryland",?,?,670982
"Adolf Hitler",?,?,668710
"Amazon (company)",?,?,668255
"Catherine Zeta-Jones",?,?,667689
"Peter Townsend (RAF officer)",?,?,666477
"Ecuador",?,?,664530
"Pelé",?,?,661644
"Anwar Ibrahim",?,?,661328
"1998 FIFA World Cup",?,?,661173
"Mexico national football team",?,?,660362
"Jeff Saturday",?,?,659799
"Gianni Infantino",?,?,659388
"Weird: The Al Yankovic Story",?,?,654412
"Virat Kohli",?,?,654110
"United Arab Emirates",?,?,653389
"Artemis 1",?,?,653177
"List of Hindi films of 2022",?,?,653030
"Ecuador national football team",?,?,652926
"Iran national football team",?,?,652732
"Top Gun: Maverick",?,?,651584
"Brendan Fraser",?,?,651212
"The Pirate Bay",?,?,648542
"Stanley Tucci",?,?,648154
"China",?,?,642656
"Terrifier 2",?,?,642410
"Cat",?,?,642339
"Germany",?,?,641265
"Killing of Caylee Anthony",?,?,641053
"Bruce Willis",?,?,638855
"Daylight saving time",?,?,636562
"Kyrie Irving",?,?,636543
"Tom Cruise",?,?,634992
"The Watcher (2022 TV series)",?,?,633663
"Android (operating system)",?,?,633221
"Rishab Shetty",?,?,631980
"Republican Party (United States)",?,?,630766
"Canada men's national soccer team",?,?,630114
"Barack Obama",?,?,629990
"Portugal",?,?,626357
"Jamal Musiala",?,?,626278
"Luis Suárez",?,?,625656
"Wednesday Addams",?,?,625167
"Olivier Giroud",?,?,624030
"Aubrey Plaza",?,?,619840
"Robert Lewandowski",?,?,619519
"Leslie Jordan",?,?,619016
"English language",?,?,618911
"Caroline Ellison",?,?,618592
"Jeff Bezos",?,?,617822
"The Guardians of the Galaxy Holiday Special",?,?,614721
"Keanu Reeves",?,?,613789
"Eminem",?,?,611576
"Senegal national football team",?,?,611113
"MacOS",?,?,607342
"Execution of the Romanov family",?,?,606201
"Uruguay national football team",?,?,605834
"Elton John",?,?,603612
"Murder of Vanessa Guillén",?,?,599692
"UEFA Euro 2020",?,?,598493
"Wallis Simpson",?,?,597774
"Strange World (film)",?,?,597054
"Tom Brady",?,?,595825
"Dominic West",?,?,595221
"Sepp Blatter",?,?,594575
"2022 Formula One World Championship",?,?,593201
"Matthew Perry",?,?,592450
"Imran Khan",?,?,592327
"Wales national football team",?,?,592123
"Julia Roberts",?,?,592033
"Monica, O My Darling",?,?,591352
"Sarah Chapman",?,?,590729
"Google Classroom",?,?,590635
"Netherlands",?,?,589781
"Linda Cardellini",?,?,589508
"Special Air Service",?,?,588664
"Turkey",?,?,583671
"Black Adam",?,?,583600
"Ukraine",?,?,583581
"Alphonso Davies",?,?,582888
"2024 ICC Men's T20 World Cup",?,?,582658
"List of most-liked Instagram posts",?,?,580728
"Mariah Carey",?,?,579990
"Winston Churchill",?,?,579918
"Ram Setu (film)",?,?,579018
"HMY Britannia",?,?,578885
"JavaScript",?,?,578474
"The Handmaid's Tale (TV series)",?,?,578061
"Ivana (actress)",?,?,576033
"Kevin Costner",?,?,575288
"Guy Fawkes",?,?,574278
"Periodic table",?,?,572324
"Generation Z",?,?,572134
"Steven Spielberg",?,?,571548
"Olivia Wilde",?,?,569371
"OnlyFans",?,?,568638
"The Lord of the Rings: The Rings of Power",?,?,564653
"Gallagher (comedian)",?,?,564058
"Arnold Schwarzenegger",?,?,562338
"A Christmas Story",?,?,561353
"The Fabelmans",?,?,560438
"Tunisia",?,?,559851
"Pakistan",?,?,559488
"Japan national football team",?,?,558836
"IOS",?,?,558828
"England",?,?,557658
"France",?,?,557350
"Christopher Scarver",?,?,557233
"Alba Baptista",?,?,556579
"Belgium national football team",?,?,554755
"Twitter, Inc.",?,?,554705
"Pete Davidson",?,?,551813
"Nope (film)",?,?,551766
"Emma D'Arcy",?,?,550210
"Singapore",?,?,549568
"Mehran Karimi Nasseri",?,?,548439
"2022 FIFA World Cup knockout stage",?,?,547756
"Hakeem Jeffries",?,?,545949
"The Whale (2022 film)",?,?,544668
"Tamim bin Hamad Al Thani",?,?,544550
"Morocco",?,?,544178
"Paris Saint-Germain F.C.",?,?,543155
"Morgan Freeman",?,?,543080
"Godfather (2022 film)",?,?,542654
"Sita Ramam",?,?,542461
"Zlatan Ibrahimović",?,?,542107
"Emily Blunt",?,?,541836
"Bell P-63 Kingcobra",?,?,540735
"Senegal",?,?,540405
"John Aniston",?,?,540241
"List of states and territories of the United States",?,?,540132
"Respiratory syncytial virus",?,?,538437
"Scarlett Johansson",?,?,537066
"Suryakumar Yadav",?,?,536296
"John F. Kennedy",?,?,533646
"Luke Evans",?,?,531231
"John Wayne Gacy",?,?,529666
"SAS: Rogue Heroes",?,?,529607
"Natascha McElhone",?,?,529160
"Justin Verlander",?,?,528988
"Chris Evans (actor)",?,?,525868
"Dusty Springfield",?,?,525673
"List of countries by Human Development Index",?,?,525121
"2022 in film",?,?,523221
"South Africa",?,?,522846
"William, Prince of Wales",?,?,522266
"Democratic Party (United States)",?,?,521459
"Poland",?,?,521272
"Kim Kardashian",?,?,520006
"God of War (2018 video game)",?,?,519387
"Ghana",?,?,519034
"Alan Jackson",?,?,518162
"Warrior Nun (TV series)",?,?,516319
"Tyler Adams",?,?,516223
"List of most-followed Instagram accounts",?,?,516223
"Jack Dorsey",?,?,516195
"Death of Diana, Princess of Wales",?,?,515734
"Freddie Mercury",?,?,515387
"XXX",?,?,515120
"Shakira",?,?,514489
"Chloë Grace Moretz",?,?,514379
"BTS",?,?,514297
"Super Bowl XXX",?,?,513797
"Fleetwood Mac",?,?,513759
"Remembrance Day",?,?,513373
"1990 FIFA World Cup",?,?,512923
"Bullet Train (film)",?,?,512858
"List of prime ministers of the United Kingdom",?,?,512522
"XXXX (beer)",?,?,512237
"United States Senate",?,?,512179
"Switzerland",?,?,511368
"David Beckham",?,?,510937
"Ghana national football team",?,?,506910
"2022 Israeli legislative election",?,?,506225
"Tim Burton",?,?,506036
"Shah Rukh Khan",?,?,505876
"Mastodon (software)",?,?,504659
"Brad Pitt",?,?,504260
"Rorschach (film)",?,?,503858
"Edward VII",?,?,503553
"2022–23 UEFA Champions League",?,?,503367
"South Korea national football team",?,?,503352
"Kelly Reilly",?,?,502421
"Artificial intelligence",?,?,501863
"Marvel Cinematic Universe: Phase Four",?,?,501811
"Cricket World Cup",?,?,501689
"Val Kilmer",?,?,501559
"Guy Fawkes Night",?,?,501447
"Harry Kane",?,?,501285
"Offside (association football)",?,?,501123
"BBC World Service",?,?,499100
"London",?,?,498197
"1986 FIFA World Cup",?,?,497289
"David Tennant",?,?,496735
"Sardar (2022 film)",?,?,496684
"Full Gear (2022)",?,?,496408
"Steve Jobs",?,?,495990
"FC Barcelona",?,?,495968
"Indonesia",?,?,494431
"List of highest-grossing Indian films",?,?,494286
"Pearl (2022 film)",?,?,494207
"My Policeman (film)",?,?,494106
"Real Madrid CF",?,?,493856
"Terrifier",?,?,493732
"Jordan Peterson",?,?,492787
"Thanksgiving (United States)",?,?,491844
"Uunchai",?,?,491210
"Spirited (film)",?,?,490600
"Angelina Jolie",?,?,489940
"Siddhaanth Vir Surryavanshi",?,?,489583
"Tony Blair",?,?,489273
"Amy Adams",?,?,486889
"List of highest-grossing films",?,?,486680
"Margaret Thatcher",?,?,486197
"Vladimir Putin",?,?,485945
"Bob Iger",?,?,485168
"Dolly Parton",?,?,484968
"1930 FIFA World Cup",?,?,484229
"Tesla, Inc.",?,?,484041
"Anne Boleyn",?,?,484040
"Raindrop cake",?,?,483507
"Andhra Pradesh",?,?,483315
"Backstreet Boys",?,?,483258
"Jawaharlal Nehru",?,?,483255
"Vikram Gokhale",?,?,482981
"Michael Jordan",?,?,482537
"Mexico",?,?,481158
"Game of Thrones",?,?,480326
"The Banshees of Inisherin",?,?,477747
"J. D. Vance",?,?,476413
"Association football",?,?,476172
"Mia Goth",?,?,475283
"Yashoda (film)",?,?,475187
"Zara Tindall",?,?,474836
"Madonna",?,?,473620
"Karim Benzema",?,?,473124
"Billie Eilish",?,?,472737
"Pokémon Scarlet and Violet",?,?,472265
"Leonardo DiCaprio",?,?,471293
"Asim Munir (general)",?,?,470516
"Macaulay Culkin",?,?,470417
"Whitney Houston",?,?,470384
"LeBron James",?,?,468834
"Microsoft Office",?,?,467632
"2024 United States presidential election",?,?,466950
"Mike Tyson",?,?,466884
"Lusail Iconic Stadium",?,?,466603
"Marvel Cinematic Universe",?,?,466357
"November 2022 lunar eclipse",?,?,465656
"Lachit Borphukan",?,?,464718
"Call of Duty: Modern Warfare II (2022 video game)",?,?,463076
"A Certain Magical Index",?,?,463052
"Albert Einstein",?,?,463003
"Chad Hurley",?,?,461233
"Wiki",?,?,461189
"Serbia",?,?,461035
"Falling for Christmas",?,?,461006
"Clarence Gilyard",?,?,460666
"Poland national football team",?,?,459767
"Mahatma Gandhi",?,?,459717
"2022 FIFA World Cup controversies",?,?,459251
"Quentin Tarantino",?,?,458525
"Nicholas II of Russia",?,?,457284
"Maharashtra",?,?,456625
"Harvey Weinstein",?,?,455623
"Bigg Boss (Tamil season 6)",?,?,455531
"Knives Out",?,?,454747
"List of countries by GDP (nominal)",?,?,454497
"Elizabeth I",?,?,454265
"California",?,?,454142
"The Woman King",?,?,453575
"Prime Minister of the United Kingdom",?,?,453493
"Blake Lively",?,?,452949
"American Horror Story: NYC",?,?,452940
"Robin Williams",?,?,451584
"MrBeast",?,?,451549
"Prince Andrew, Duke of York",?,?,451185
"Börje Salming",?,?,451146
"Graham Hancock",?,?,451108
"Morocco national football team",?,?,450350
"Mark Kelly",?,?,449213
"Chariots of Fire",?,?,449140
"Lewis Hamilton",?,?,448658
"Philippines",?,?,448300
"American Horror Story",?,?,446081
"Human Development Index",?,?,445981
"Mahesh Babu",?,?,445521
"Google Maps",?,?,444443
"List of The Walking Dead episodes",?,?,444367
"Pornhub",?,?,444063
"Cody Gakpo",?,?,443334
"Soviet Union",?,?,442640
"Ottoman Empire",?,?,442607
"Israel",?,?,440565
"Leslie Phillips",?,?,439226
"Drake (musician)",?,?,439046
"Henry VIII",?,?,438068
"Chief executive officer",?,?,438046
"New Zealand",?,?,437926
"2034 FIFA World Cup",?,?,437750
"Jennifer Lopez",?,?,437065
"Son Heung-min",?,?,436988
"Gisele Bündchen",?,?,436921
"Omar Fayed",?,?,436442
"Matchgirls' strike",?,?,435916
"Apple Inc.",?,?,435672
"The Masked Singer (American season 8)",?,?,435235
"Midnights",?,?,435034
"Spotify",?,?,434979
"Drishyam (2015 film)",?,?,433897
"Thor: Love and Thunder",?,?,433532
"List of James Bond films",?,?,433405
"Judi Dench",?,?,433372
"Imelda Staunton",?,?,433300
"Timothée Chalamet",?,?,432905
"Theranos",?,?,432824
"Linux",?,?,432012
"Marvel Cinematic Universe: Phase Five",?,?,431947
"Clint Eastwood",?,?,431812
"Kratos (God of War)",?,?,430984
"Muhammad Ali",?,?,430775
"Bruce Lee",?,?,430612
"Hebrews to Negroes: Wake Up Black America",?,?,430279
"Ballon d'Or",?,?,429627
"The Addams Family (1991 film)",?,?,428955
"Aaron Brink",?,?,428902
"Serbia national football team",?,?,428407
"Brownie (folklore)",?,?,427626
"Spain",?,?,427452
"Katie Hobbs",?,?,426555
"Ariana Grande",?,?,426039
"Wikimedia Foundation",?,?,425535
"2022",?,?,424140
"2024 United States Senate elections",?,?,423506
"Bukayo Saka",?,?,423233
"C++",?,?,422621
"Hugh Freeze",?,?,420637
"South Korea",?,?,419426
"Her Loss",?,?,418416
"Wayne Rooney",?,?,417372
"Croatia national football team",?,?,416725
"List of American films of 2022",?,?,416705
"Robert Downey Jr.",?,?,416544
"Marlo Thomas",?,?,416452
"List of countries by GDP (PPP) per capita",?,?,416225
"Sydney Johnson (servant)",?,?,416217
"Michael B. Jordan",?,?,415788
"RRR (film)",?,?,415605
"Rihanna",?,?,415211
"Bangladesh",?,?,415183
"C (programming language)",?,?,414624
"Tom Holland",?,?,414602
"Zendaya",?,?,414183
"Slumberland (film)",?,?,414001
"John Madden",?,?,413778
"John Candy",?,?,412930
"Wes Moore",?,?,412721
"A Christmas Story Christmas",?,?,412720
"Stranger Things",?,?,412690
"Uruguay",?,?,412488
"Arsenal F.C.",?,?,411758
"Jake Paul",?,?,411660
"Tulsa King",?,?,411568
"Malaysia",?,?,411548
"From Scratch (TV series)",?,?,411098
"E-commerce",?,?,410954
"Xi Jinping",?,?,410756
"TikTok",?,?,410330
"William Shakespeare",?,?,410175
"Bruce Springsteen",?,?,410173
"Jennifer Lawrence",?,?,409991
"Achelousaurus",?,?,409882
"North America",?,?,409333
"Grimes",?,?,409093
"Meghan Trainor",?,?,409013
"Shaquille O'Neal",?,?,408703
"Norton Knatchbull, 3rd Earl Mountbatten of Burma",?,?,407948
"Johnny Depp",?,?,406629
"Cole Hauser",?,?,406520
"Stephen Hawking",?,?,406400
"Australia men's national soccer team",?,?,406291
"Ted Bundy",?,?,406243
"Peaky Blinders (TV series)",?,?,405353
"Heath Ledger",?,?,405254
"Matty Cash",?,?,405013
"Ghislaine Maxwell",?,?,404845
"Guillermo del Toro",?,?,404523
"Kobe Bryant",?,?,403999
"Gavi (footballer)",?,?,403888
"Jesse Rutherford (singer)",?,?,402430
"Tupac Shakur",?,?,401924
"Perikatan Nasional",?,?,401894
"List of The Crown episodes",?,?,401729
"Tár",?,?,401540
"Empress Elisabeth of Austria",?,?,401118
"Queen Elizabeth The Queen Mother",?,?,400576
"Jessica Chastain",?,?,400538
"Chelsea F.C.",?,?,399892
"Liam Hemsworth",?,?,399835
"Carlos Queiroz",?,?,399552
"Margot Robbie",?,?,399505
"Italy",?,?,399336
"Jerry Lee Lewis",?,?,398859
"Europe",?,?,398754
"2018 FIFA World Cup Final",?,?,398643
"Raphael Warnock",?,?,398389
"Lainey Wilson",?,?,398352
".xxx",?,?,398024
"Abraham Lincoln",?,?,397738
"List of ethnic slurs",?,?,397259
"Sherlock Holmes",?,?,396815
"Luiz Inácio Lula da Silva",?,?,395378
"Dubai",?,?,393873
"Taika Waititi",?,?,393319
"Mila Kunis",?,?,392763
"Roblox",?,?,392632
"Stadium 974",?,?,392632
"Ronaldinho",?,?,391806
"Kevin Bacon",?,?,391441
"Kate Upton",?,?,390808
"Breaking Bad",?,?,390797
"Heini Wathén",?,?,390418
"Joe Alwyn",?,?,390075
"Theo James",?,?,389704
"Lesley Manville",?,?,389600
"Seven deadly sins",?,?,388943
"Daniel Radcliffe",?,?,388928
"Nanjing Massacre",?,?,388593
"1982 FIFA World Cup",?,?,388003
"Emmett Till",?,?,387891
"Kris Jenner",?,?,387770
"Dominique Thorne",?,?,387297
"Vietnam War",?,?,386676
"Where the Crawdads Sing (film)",?,?,386396
"Taiwan",?,?,386008
"Ronald Reagan",?,?,385854
"Angela Bassett",?,?,385782
"2022 United States gubernatorial elections",?,?,385685
"Gisele Barreto Fetterman",?,?,384947
"Brittany Murphy",?,?,384595
"The Santa Clauses",?,?,384577
"The Legend of Maula Jatt",?,?,384108
"Croatia",?,?,383249
"Manchester City F.C.",?,?,383120
"Brittney Griner",?,?,382638
"Liz Truss",?,?,382295
"George Clooney",?,?,381802
"Evan Peters",?,?,380725
"Harry Potter (film series)",?,?,380599
"Black Hebrew Israelites",?,?,380590
"Multiple sclerosis",?,?,380373
"Kim Petras",?,?,380205
"Conor McGregor",?,?,379589
"Jim Carrey",?,?,379403
"Talulah Riley",?,?,379273
"Matt Turner (soccer)",?,?,379152
"Mitchell Miller (ice hockey)",?,?,379091
"Utsuro-bune",?,?,378985
"India national cricket team",?,?,378605
"Ponniyin Selvan",?,?,378083
"Julie Powell",?,?,378071
"I'm a Celebrity...Get Me Out of Here! (British series 22)",?,?,377598
"Los Angeles",?,?,377519
"Matt Smith",?,?,376911
"Doctor Who",?,?,376359
"Alexandra Daddario",?,?,376260
"Mary of Teck",?,?,376144
"Marcus Rashford",?,?,375873
"Millennials",?,?,375502
"Call of Duty",?,?,375495
"James Cameron",?,?,375253
"Sonic Frontiers",?,?,374157
"Devotion (2022 film)",?,?,374075
"Yunus Musah",?,?,373915
"Drishyam 2",?,?,373614
"Taj Mahal",?,?,373266
"Aaron Rodgers",?,?,372745
"Ryan Gosling",?,?,372240
"1992 Cricket World Cup",?,?,372167
"List of most-subscribed YouTube channels",?,?,371864
"Benjamin Netanyahu",?,?,371526
"Liverpool F.C.",?,?,371448
"Zac Efron",?,?,370531
"Rick Caruso",?,?,370369
"Belgium",?,?,370346
"Pathaan (film)",?,?,370166
"Jonny Lee Miller",?,?,369737
"Veterans Day",?,?,369696
"Peter Billingsley",?,?,369607
"Jeffrey Epstein",?,?,369231
"Priyanka Chopra",?,?,368708
"Emma Corrin",?,?,368565
"Daniel Craig",?,?,368556
"Mohammed bin Salman",?,?,368127
"Pablo Escobar",?,?,367943
"Nicki Aycox",?,?,367729
"Emma Watson",?,?,367664
"Luka Modrić",?,?,367596
"Emma Thompson",?,?,367533
"Opinion polling for the next United Kingdom general election",?,?,366984
"Children's Day (India)",?,?,366921
"Liam Neeson",?,?,366520
"List of countries and dependencies by population",?,?,366426
"Stevie Nicks",?,?,365984
"Emory Tate",?,?,365167
"David Bowie",?,?,364975
"Nicolas Cage",?,?,364739
"An Interview with HRH The Princess of Wales",?,?,364305
"EFL Cup",?,?,364113
"Napoleon",?,?,363816
"American Civil War",?,?,363544
"Jonathan Pryce",?,?,363378
"Rita Ora",?,?,363152
"The Ghost (2022 film)",?,?,363148
"Dakota Johnson",?,?,363040
"Kylie Jenner",?,?,362920
"Jalen Hurts",?,?,361572
"Sebastian Vettel",?,?,361162
"Cardi B",?,?,359917
"Spider-Man: No Way Home",?,?,359210
"Dark (TV series)",?,?,359185
"John Herdman",?,?,358531
"List of The Handmaid's Tale episodes",?,?,358429
"Aberfan disaster",?,?,358063
"Timothy Laurence",?,?,356902
"Louis Partridge",?,?,356614
"1978 FIFA World Cup",?,?,356294
"Miley Cyrus",?,?,356010
"Sergiño Dest",?,?,355973
"Jennifer Connelly",?,?,355881
"Titanic",?,?,355395
