Page,Edits,Editors,Views
"Dil Bechara",106,57,1131950
"Kayleigh McEnany",92,37,1126991
"Space Force (TV series)",140,69,1122924
"Disappearance of Madeleine McCann",84,28,1111527
"Death of Elijah McClain",0,0,1106934
"Eurovision Song Contest: The Story of Fire Saga",255,117,1099847
"COVID-19 pandemic in the United States",318,80,1089976
"Diriliş: Ertuğrul",59,26,1078882
"Just Mercy",40,29,1072718
"COVID-19 pandemic by country and territory",58,30,1058721
"Confederate States of America",51,28,1057544
"The Last of Us",91,51,1044353
"Betty Broderick",45,23,1043996
"List of Marvel Cinematic Universe films",10,6,1042736
"Cleopatra",5,4,1042368
"QAnon",46,24,1039306
"Golden State Killer",0,0,1038522
"Pete Davidson",69,47,1031111
"Ian Holm",240,88,1003132
"Chhichhore",109,76,980427
"Robert E. Lee",29,18,972019
"India",49,21,967618
"Catherine the Great",29,23,964265
"George Stinney",70,45,950691
"Backlash (2020)",324,83,945592
"2020 United States presidential election",212,78,940976
"Insurrection Act",1,1,940153
"1992 Los Angeles riots",104,72,938532
"Mark Wahlberg",145,68,937200
"Winston Churchill",99,33,925590
"Christopher Columbus",91,33,922471
"Coronavirus disease 2019",0,0,910431
"Da 5 Bloods",190,64,903234
"Shooting of Daniel Shaver",35,20,884575
"6ix9ine",84,24,880031
"Knives Out",85,45,879903
"Colin Kaepernick",41,23,875797
"123Movies",39,25,873033
"Ken Miles",14,11,867768
"Death of Sandra Bland",31,25,862723
"Muhammad Ali",19,14,862523
"TikTok",112,51,861135
"Race and crime in the United States",?,?,851896
"Avatar: The Last Airbender",?,?,849598
"Christopher Dorner shootings and manhunt",?,?,846745
"Elton John",?,?,845587
"PlayStation 5",?,?,845527
"Sajid–Wajid",?,?,841072
"Sex",?,?,838001
"Michele Morrone",?,?,824898
"David Bowie",?,?,823613
"Father's Day",?,?,823551
"Money Heist",?,?,820447
"Abraham Lincoln",?,?,820341
"BBC World Service",?,?,818500
"Dwayne Johnson",?,?,816668
"Fascism",?,?,811863
"List of presidents of the United States",?,?,807052
"Flag of Mississippi",?,?,804720
"Mia Khalifa",?,?,803938
"Antifa",?,?,803533
"Tupac Shakur",?,?,799666
"Shaun King",?,?,797058
"Wikipedia",?,?,796927
"Central Park jogger case",?,?,793559
"Karan Johar",?,?,791359
"Vera Lynn",?,?,786005
"Chris McCandless",?,?,784050
"2016 United States presidential election",?,?,782718
"Cristiano Ronaldo",?,?,780087
"Spanish flu",?,?,779576
"Shooting of Michael Brown",?,?,776331
"The Undertaker",?,?,767190
"Karen (slang)",?,?,764688
"365 Dni",?,?,759400
"Alia Bhatt",?,?,755744
"Shooting of Tamir Rice",?,?,752346
"Ozark (TV series)",?,?,745053
"Danny Masterson",?,?,743309
"Chuck Norris",?,?,736803
"Jim Mattis",?,?,732390
"Rachel McAdams",?,?,731296
"Modern display of the Confederate battle flag",?,?,729138
"Kangana Ranaut",?,?,728459
"The Sinner (TV series)",?,?,727606
"Artemis Fowl (film)",?,?,727294
"1989 Tiananmen Square protests",?,?,725364
"UFC 250",?,?,724664
"Sino-Indian War",?,?,724515
"Renee Gracie",?,?,721343
"Michael Jackson",?,?,718631
"Outlook.com",?,?,715094
"The King: Eternal Monarch",?,?,714565
"Death of Eric Garner",?,?,714063
"Dexamethasone",?,?,713898
"Coronavirus",?,?,712868
"List of most-viewed YouTube videos",?,?,710292
"Emmett Till",?,?,709930
"List of United States cities by population",?,?,705323
"Mahesh Bhatt",?,?,705234
"Shooting of Philando Castile",?,?,704571
"Prince Philip, Duke of Edinburgh",?,?,700920
"Murder (United States law)",?,?,698423
"Arjun Sarja",?,?,698305
"Ludwig van Beethoven",?,?,697768
"Uncut Gems",?,?,696685
"Jeff Bezos",?,?,693476
"Candy Ken",?,?,692195
"Andrew Jackson",?,?,691789
"James Baldwin",?,?,690760
"Keanu Reeves",?,?,683324
"The King of Staten Island",?,?,682553
"United Kingdom",?,?,677291
"It's Okay to Not Be Okay",?,?,677244
"Prince Andrew, Duke of York",?,?,676374
"Snowpiercer (TV series)",?,?,674093
"Kamala Harris",?,?,673674
"Adolf Hitler",?,?,671837
"Keisha Lance Bottoms",?,?,671692
"Timothée Chalamet",?,?,668356
"Angela Davis",?,?,668170
"Alexandria Ocasio-Cortez",?,?,664154
"WhatsApp",?,?,661967
"Slavery in the United States",?,?,661245
"World War II",?,?,657461
"COVID-19 pandemic in Punjab, India",?,?,657057
"Poisoning of Sergei and Yulia Skripal",?,?,655942
"China",?,?,654943
"Larry Nassar",?,?,650192
"Carl Reiner",?,?,649213
"John F. Kennedy",?,?,646770
"Megan Fox",?,?,643535
"Martial law",?,?,639833
"Freddie Mercury",?,?,638487
"Zoom Video Communications",?,?,636246
"Ana de Armas",?,?,636141
"Ariana Grande",?,?,634631
"Tencent",?,?,634459
"Ertuğrul",?,?,629291
"Billie Eilish",?,?,628380
"Snowpiercer",?,?,627915
"Jennifer Aniston",?,?,624000
"Death of Kendrick Johnson",?,?,623002
"Liverpool F.C.",?,?,622959
"John Bolton",?,?,620584
"Pirates of the Caribbean (film series)",?,?,619389
"Ulysses S. Grant",?,?,618805
"Kim Kardashian",?,?,618057
"Pornhub",?,?,616347
"Demographics of the United States",?,?,612470
"Riverdale (2017 TV series)",?,?,612085
"Johnny Depp",?,?,609608
"Melania Trump",?,?,608453
"The Pirate Bay",?,?,607326
"Walter McMillian",?,?,606501
"Steve Bing",?,?,604568
"Gulabo Sitabo",?,?,603938
"Killing of Rayshard Brooks",?,?,599100
"Tom Cruise",?,?,598242
"Theodore Roosevelt",?,?,597960
"Waco siege",?,?,592597
"Mike Tyson",?,?,590727
"MasterChef Australia (series 12)",?,?,590330
"Drive (2019 film)",?,?,588439
"Franklin D. Roosevelt",?,?,587656
"Periodic table",?,?,585526
"Dave Chappelle",?,?,585491
"Leonardo DiCaprio",?,?,585187
"V for Vendetta (film)",?,?,585120
"Anna-Maria Sieklucka",?,?,584082
"RuPaul's Drag Race All Stars (season 5)",?,?,582957
"2019–20 coronavirus pandemic",?,?,581990
"All Lives Matter",?,?,580287
"Penguin (film)",?,?,579335
"Lionel Messi",?,?,578701
"List of states and territories of the United States",?,?,578675
"Premier League",?,?,576256
"Stonewall riots",?,?,576137
"Pablo Escobar",?,?,574109
"XXXTentacion",?,?,570750
"Kedarnath (film)",?,?,569866
"Little Fires Everywhere (miniseries)",?,?,568739
"Third-degree murder",?,?,568447
"Jacob Frey",?,?,565981
"Lady Gaga",?,?,564113
"J. K. Rowling",?,?,563509
"Heath Ledger",?,?,563463
"Parasite (2019 film)",?,?,562511
"Google",?,?,562229
"Scottie Pippen",?,?,561203
"World War I",?,?,560609
"Beyoncé",?,?,559688
"The Legend of Korra",?,?,559074
"Tenet (film)",?,?,554436
"Kobe Bryant",?,?,553220
"Marilyn Monroe",?,?,553215
"George Zimmerman",?,?,550987
"Ronald Reagan",?,?,549253
"Belle Delphine",?,?,547574
"Susan Rice",?,?,546822
"Pavitra Rishta",?,?,546384
"Chris D'Elia",?,?,546260
"Attack on Reginald Denny",?,?,546137
"Charli D'Amelio",?,?,545984
"LeBron James",?,?,545092
"Clint Eastwood",?,?,544636
"List of NBA champions",?,?,543139
"Angelina Jolie",?,?,541563
"List of James Bond films",?,?,541073
"Robert De Niro",?,?,540549
"Canada",?,?,539431
"Steve Jobs",?,?,538053
"2020 China–India skirmishes",?,?,537474
"James Earl Ray",?,?,535654
"Solar eclipse of June 21, 2020",?,?,535593
"New Zealand",?,?,535144
"Dennis Rodman",?,?,534462
"One America News Network",?,?,533644
"Al Sharpton",?,?,531198
"Val Demings",?,?,528893
"Posse Comitatus Act",?,?,527908
"Harry Potter (film series)",?,?,526654
"Alone (TV series)",?,?,525764
"Song of the South",?,?,525738
"Colin Powell",?,?,524608
"BTS",?,?,524351
"Albert Einstein",?,?,524338
"Null",?,?,524227
"Tommy Wiseau",?,?,523698
"Queen Victoria",?,?,522219
"Jeffrey Dahmer",?,?,522193
"Gone with the Wind (film)",?,?,521758
"Arnold Schwarzenegger",?,?,521609
"Scarlett Johansson",?,?,521378
"Ted Bundy",?,?,521043
"List of most-viewed online videos in the first 24 hours",?,?,520929
"Kai Po Che!",?,?,519635
"Vietnam War",?,?,519436
"Anthony Bourdain",?,?,519291
"Brad Pitt",?,?,518423
"Chernobyl disaster",?,?,518058
"Jacinda Ardern",?,?,517993
"Leopold II of Belgium",?,?,517525
"Republican Party (United States)",?,?,516341
"Meg Johnson (poet)",?,?,516065
"Bill de Blasio",?,?,515685
"Cecil Rhodes",?,?,515675
"Caitlyn Jenner",?,?,515423
"M.S. Dhoni: The Untold Story",?,?,513360
"UFC 251",?,?,512556
"Suicide methods",?,?,512194
"Sofía Vergara",?,?,511682
"Mahatma Gandhi",?,?,511445
"List of 13 Reasons Why episodes",?,?,511342
"Facebook",?,?,509961
"Lea Michele",?,?,508316
"United States presidential approval rating",?,?,507568
"Tom Selleck",?,?,505122
"13th (film)",?,?,504461
"Robin Williams",?,?,504249
"Will Smith",?,?,504178
"Generation Z",?,?,504127
"Peaky Blinders (TV series)",?,?,503267
"John Malkovich",?,?,499894
"Art",?,?,499759
"Chris Evans (actor)",?,?,498920
"Seven deadly sins",?,?,498716
"Atlantic slave trade",?,?,497512
"Mahabharat (2013 TV series)",?,?,492968
"Joker (2019 film)",?,?,492534
"Aarya (Indian TV series)",?,?,492457
"Woodrow Wilson",?,?,491574
"Washington, D.C.",?,?,490764
"Brandon Lee",?,?,490218
"Brittany Murphy",?,?,489448
"Killing Eve",?,?,489097
"The World's Billionaires",?,?,488305
"Kylie Jenner",?,?,487769
"United States Space Force",?,?,487399
"Grimes (musician)",?,?,487399
"Karamo Brown",?,?,486251
"Crisis on Infinite Earths (Arrowverse)",?,?,486209
"List of highest-grossing films",?,?,486164
"Australia",?,?,486067
"Diana, Princess of Wales",?,?,485699
"Mount Rushmore",?,?,485460
"Artemis Fowl",?,?,485121
"Avengers: Endgame",?,?,483907
"New York City",?,?,483180
"Black Panther Party",?,?,481906
"Democratic Party (United States)",?,?,480485
"Joaquin Phoenix",?,?,479034
"Bijou Phillips",?,?,479012
"Ansel Elgort",?,?,478527
"Statue of Liberty",?,?,475793
"George Washington",?,?,475778
"George W. Bush",?,?,475658
"Netflix",?,?,475258
"Schitt's Creek",?,?,474747
"Hannibal (TV series)",?,?,474699
"Once Upon a Time in Hollywood",?,?,473886
"Outlander (TV series)",?,?,473618
"Blackout Tuesday",?,?,472485
"Paytm",?,?,470658
"Donald Glover",?,?,470357
"Harvey Weinstein",?,?,469069
"Institutional racism",?,?,468447
"Community (TV series)",?,?,468346
"Stargirl (TV series)",?,?,467669
"Matt Gaetz",?,?,465981
"Elvis Presley",?,?,465619
"Bulbbul",?,?,464442
"Family of Donald Trump",?,?,463842
"Charles, Prince of Wales",?,?,462382
"Andrew Cuomo",?,?,461627
"Dhruva Sarja",?,?,460163
"Taiwan",?,?,460135
"COVID-19 pandemic in the United Kingdom",?,?,458810
"Bill Gates",?,?,458802
"The Invisible Man (2020 film)",?,?,457928
"Judy Garland",?,?,457844
"Watchmen (TV series)",?,?,456894
"Alexander Acosta",?,?,456857
"George VI",?,?,455548
"Hamilton (musical)",?,?,455130
"Halsey (singer)",?,?,455057
"Nelson Mandela",?,?,454186
"Gaslighting",?,?,453935
"Mark Zuckerberg",?,?,453907
"Richard Nixon",?,?,453597
"Lance Armstrong",?,?,453225
"Ben Shapiro",?,?,452548
"Russia",?,?,451642
"Fred Hampton",?,?,451394
"The 100 (TV series)",?,?,450809
"Conor McGregor",?,?,448701
"Fast & Furious",?,?,446469
"List of UFC events",?,?,445618
"Fred Trump",?,?,445381
"Joel Schumacher",?,?,445033
"Padma Lakshmi",?,?,444563
"Adrenochrome",?,?,444312
"Salman Khan",?,?,444076
"Into the Wild (film)",?,?,443921
"Alexander Hamilton",?,?,443428
"O. J. Simpson",?,?,443190
"Bob Dylan",?,?,443028
"Suicide by hanging",?,?,442801
"Shooting of Justine Damond",?,?,442543
"Bryan Stevenson",?,?,441766
"Cher",?,?,439844
"Trayvon Martin",?,?,439476
"Ron Jeremy",?,?,439348
"Joe Exotic",?,?,438629
"Bill Clinton",?,?,438547
"Sonchiriya",?,?,438157
"Raabta (film)",?,?,437789
"Millennials",?,?,437664
"Tucker Carlson",?,?,437657
"International Space Station",?,?,437459
"The Order (TV series)",?,?,437404
"Ivanka Trump",?,?,435775
"Minecraft",?,?,434468
"Alicia Garza",?,?,434248
"Kanye West",?,?,434112
"Fred Rogers",?,?,434055
"Normal People (TV series)",?,?,433710
"Shaquille O'Neal",?,?,433700
"Amanda Nunes",?,?,432562
"Jane Elliott",?,?,432523
"Joe Rogan",?,?,432319
"Singapore",?,?,431844
"Hong Kong",?,?,431549
"Jiah Khan",?,?,431326
"Dr DisRespect",?,?,431252
"George H. W. Bush",?,?,431072
"Love, Victor",?,?,431052
"List of Riverdale episodes",?,?,429580
"Instagram",?,?,428988
"Soviet Union",?,?,427632
"Historical rankings of presidents of the United States",?,?,427092
"List of Money Heist episodes",?,?,426562
"Parveen Babi",?,?,426187
"SpaceX",?,?,425630
"Nicki Minaj",?,?,425439
"Spike Lee",?,?,424663
"Sundar Pichai",?,?,424174
"Tammy Duckworth",?,?,423607
"Kriti Sanon",?,?,423012
"Amy Winehouse",?,?,422459
"Dua Lipa",?,?,421740
"Prince (musician)",?,?,421545
"Stephen Hawking",?,?,420838
"List of Bollywood films of 2020",?,?,420601
"UFC on ESPN: Poirier vs. Hooker",?,?,419991
"Amazon (company)",?,?,419647
"Wiki",?,?,419614
"List of Hindi film clans",?,?,419381
"Al Capone",?,?,417882
"Timo Werner",?,?,417739
"The Help (film)",?,?,417453
"MS Dhoni",?,?,416825
"Nancy Pelosi",?,?,416488
"Jimmy Carter",?,?,416150
"OnlyFans",?,?,415728
"Derek Chauvin",?,?,415320
"Charles Manson",?,?,415029
"Emma Watson",?,?,414220
"Sean O'Malley (fighter)",?,?,413575
"Vin Diesel",?,?,413552
"The Last Kingdom (TV series)",?,?,413474
"Blackpink",?,?,412150
"Chromatica",?,?,412035
"Princess Margaret, Countess of Snowdon",?,?,411635
"Ford v Ferrari",?,?,411405
"Kareem Abdul-Jabbar",?,?,411196
"Shooting of Ahmaud Arbery",?,?,411014
"Dakota Johnson",?,?,410786
"History of slavery",?,?,410495
"Ottoman Empire",?,?,410129
"Jefferson Davis",?,?,409361
"Priyanka Chopra",?,?,409014
"Red states and blue states",?,?,408865
"What We Do in the Shadows (TV series)",?,?,408408
"Zodiac Killer",?,?,407805
"COVID-19 pandemic in Brazil",?,?,407545
"Justin Bieber",?,?,407356
"Eminem",?,?,406991
"Boris Johnson",?,?,406399
"List of most-subscribed YouTube channels",?,?,406347
"Death of Jeffrey Epstein",?,?,406260
"Robert Downey Jr.",?,?,406219
"Marvel Cinematic Universe",?,?,406155
"The Real Housewives of Beverly Hills",?,?,406101
"Joseph Stalin",?,?,405797
"Dave Bautista",?,?,405258
"Shah Rukh Khan",?,?,404570
"Henry VIII of England",?,?,404361
"Vladimir Putin",?,?,403573
"The Politician (TV series)",?,?,403194
"U.S. state",?,?,401125
"Dan Bilzerian",?,?,400684
"Deferred Action for Childhood Arrivals",?,?,400533
"Emancipation Proclamation",?,?,400437
"Billions (TV series)",?,?,399981
"Divya Bharti",?,?,399942
"List of Running Man episodes (2020)",?,?,399756
"Jodie Comer",?,?,399628
"List of most-followed TikTok accounts",?,?,399274
"Apple Inc.",?,?,399203
"Adam Sandler",?,?,399099
"Solar eclipse",?,?,398950
"Chris Hemsworth",?,?,398930
"Edward VIII",?,?,398648
"Jason Momoa",?,?,398350
"John Wayne",?,?,397219
"Manchester United F.C.",?,?,397155
"Dead to Me (TV series)",?,?,396130
"Rick and Morty",?,?,396007
"Jason Statham",?,?,395748
"Apple Network Server",?,?,395182
"Will Ferrell",?,?,395166
"The Masked Singer (American season 2)",?,?,393532
"Coca-Cola",?,?,392852
"Stranger Things",?,?,392801
"90 Day Fiancé",?,?,392444
"Mary, Queen of Scots",?,?,391961
"Marcella (TV series)",?,?,391091
"Lucifer (TV series)",?,?,390218
"Lyndon B. Johnson",?,?,390090
"Ad Astra (film)",?,?,389110
"Kyle Richards",?,?,389005
"Lists of killings by law enforcement officers in the United States",?,?,388780
"Tom Hanks",?,?,388607
"White Americans",?,?,388551
"Ben Platt",?,?,388516
"You Should Have Left",?,?,388155
"Amber Heard",?,?,388030
"Jennifer Connelly",?,?,387972
"Jo Jorgensen",?,?,387845
"Pansexuality",?,?,387498
"Racial views of Winston Churchill",?,?,387449
"Ryan Reynolds",?,?,387341
"Terry Crews",?,?,386603
"Japan",?,?,385869
"Harley Quinn (TV series)",?,?,385724
"Steve Carell",?,?,385665
"Pierce Brosnan",?,?,384944
"Carroll Shelby",?,?,384788
"White privilege",?,?,384407
"Midsommar (film)",?,?,384288
"President of the United States",?,?,384233
"Breaking Bad",?,?,384223
"Music",?,?,383958
"Margot Robbie",?,?,383855
"Akshay Kumar",?,?,383800
"Pakistan",?,?,383402
"Shooting of Trayvon Martin",?,?,383168
"Sylvester Stallone",?,?,382724
"Dan Levy (Canadian actor)",?,?,382415
"Christopher Nolan",?,?,381028
"Doja Cat",?,?,380975
"List of incidents of civil unrest in the United States",?,?,380765
"Modern Family",?,?,380731
"Bryce Dallas Howard",?,?,380653
"Germany",?,?,380155
"List of English football champions",?,?,379901
"Alison Brie",?,?,379781
"Che Guevara",?,?,379642
"2020 Democratic Party presidential primaries",?,?,379247
"Ranveer Singh",?,?,378750
"Nikola Tesla",?,?,378277
"Sweet Magnolias",?,?,377978
"Game of Thrones",?,?,377966
"Rashida Jones",?,?,377871
"Nineteen Eighty-Four",?,?,377798
"2020",?,?,377719
"NXT TakeOver: In Your House",?,?,377698
"Inception",?,?,377263
"Harry Styles",?,?,376232
"Dawood Ibrahim",?,?,375799
"Normandy landings",?,?,375535
"Yellowstone (American TV series)",?,?,375479
"Vanitha Vijayakumar",?,?,375111
"Fred Willard",?,?,375027
"Rick and Morty (season 4)",?,?,374916
"A.C.A.B.",?,?,374775
"List of countries by GDP (nominal)",?,?,374230
"Jordan Peterson",?,?,374081
"Raven-Symoné",?,?,373512
"Winona Ryder",?,?,373305
"Anti-fascism",?,?,372748
"Bob Marley",?,?,371827
"Whitney Houston",?,?,371705
"Natalie Portman",?,?,371556
"Chloe x Halle",?,?,371102
"Starlink",?,?,371011
"Brandon Flynn",?,?,370969
"Thirteenth Amendment to the United States Constitution",?,?,370721
"John Lennon",?,?,370487
"PlayStation 4",?,?,370243
"The Handmaid's Tale (TV series)",?,?,370105
"Brooklyn Nine-Nine",?,?,369645
"Kim Richards",?,?,369178
"Taylor Armstrong",?,?,368953
"Friends",?,?,368221
"The Beatles",?,?,368122
"Shane Dawson",?,?,368089
"The Star-Spangled Banner",?,?,367838
"Kelsey Grammer",?,?,367463
"Michelle McNamara",?,?,367410
"Grey's Anatomy",?,?,367283
"Ekta Kapoor",?,?,367100
"Frank Rizzo",?,?,366761
"Military",?,?,366648
"Michelle Obama",?,?,366583
"Grace Kelly",?,?,366408
"Kris Jenner",?,?,365834
"Queen of the South (TV series)",?,?,365687
"Thomas Jefferson",?,?,365593
"OnePlus",?,?,365580
"Mel Gibson",?,?,365415
"Ted Kaczynski",?,?,365396
"Bill Burr",?,?,365393
"Realme",?,?,365147
"Jordan Belfort",?,?,365086
"Sharon Tate",?,?,364671
"The Great (miniseries)",?,?,364284
"Harry Potter",?,?,363936
"How to Get Away with Murder",?,?,363629
"California",?,?,363504
"Lisa Vanderpump",?,?,363458
"Robert Byrd",?,?,363266
"George V",?,?,363128
"Kristen Stewart",?,?,362618
"Charlie Sheen",?,?,362149
"HTTP cookie",?,?,362054
"The Mandalorian",?,?,361012
"HTTP 404",?,?,360905
"When They See Us",?,?,359998
"Ten Commandments",?,?,359903
"Matthew McConaughey",?,?,359828
"Michael B. Jordan",?,?,359808
"Snoop Dogg",?,?,359198
"Backstreet Rookie",?,?,359023
"Bob Ross",?,?,358966
"Tom Morello",?,?,358959
"Charlize Theron",?,?,358673
"Trevor Noah",?,?,358668
"The Secret Life of Lele Pons",?,?,358409
"Genghis Khan",?,?,358304
"Uncle Ben's",?,?,358269
"COVID-19 pandemic lockdown in India",?,?,357922
"The Office (American TV series)",?,?,357805
"Katie Hopkins",?,?,357703
"Pop Smoke",?,?,357684
"Samuel L. Jackson",?,?,357165
"Lee Min-ho (actor)",?,?,356974
"Greek alphabet",?,?,356906
"Taylor Swift",?,?,356782
"Cyberpunk 2077",?,?,356735
"Bill Paxton",?,?,356408
"Kevin Costner",?,?,356377
"Kurt Cobain",?,?,356197
"Robert Kardashian",?,?,355860
"South Africa",?,?,355217
"Rosewood massacre",?,?,354740
"Insurrection Act of 1807",?,?,352959
"Star Wars",?,?,352571
"Dylan Minnette",?,?,352488
"Solar System",?,?,352316
"Grand Theft Auto V",?,?,352214
"Israel",?,?,352105
"The Big Bang Theory",?,?,351459
"UFC on ESPN: Blaydes vs. Volkov",?,?,351431
"Donald Trump sexual misconduct allegations",?,?,351167
"Machine Gun Kelly (musician)",?,?,351060
"Dan Stevens",?,?,350945
"Gadsden flag",?,?,350524
"Louis Farrakhan",?,?,350125
"Bret Weinstein",?,?,350002
"Adrienne Maloof",?,?,349439
"Kepler's Supernova",?,?,348992
"People v. Turner",?,?,348967
"List of ethnic slurs",?,?,348714
"Brazil",?,?,348711
"Linda Cardellini",?,?,348597
"Cam Newton",?,?,348563
"Marcus Rashford",?,?,348540
"Xi Jinping",?,?,348211
"Alan Turing",?,?,348191
"States and union territories of India",?,?,348078
"Giant golden-crowned flying fox",?,?,347925
"Emma Roberts",?,?,347424
"Bradley Cooper",?,?,346099
"Assassination of Martin Luther King Jr.",?,?,346076
"Rock Hudson",?,?,346003
"DC Animated Movie Universe",?,?,345877
"Patrisse Cullors",?,?,345500
"Paul Walker",?,?,345468
"Ruby Bridges",?,?,345452
"Daniel Craig",?,?,344994
"Priti Patel",?,?,344864
"Sachy (writer)",?,?,344650
"Juice Wrld",?,?,344580
"2019–20 Premier League",?,?,343598
"List of American films of 2020",?,?,343182
"Daniel Radcliffe",?,?,343108
"Sofia Carson",?,?,342865
"Tan France",?,?,342842
"Hereditary (film)",?,?,342650
"Quentin Tarantino",?,?,342038
"Tom Hardy",?,?,341796
"Seo Ye-ji",?,?,341757
"Mark McGwire",?,?,341650
"List of states and territories of the United States by population",?,?,341540
"Katy Perry",?,?,341225
"Keir Starmer",?,?,341005
"The Lord of the Rings (film series)",?,?,340247
"New World Order (conspiracy theory)",?,?,339910
"Denzel Washington",?,?,339545
"Nigger",?,?,339433
"Crash Landing on You",?,?,339325
"Britney Spears",?,?,339076
"Robert F. Kennedy",?,?,338948
"The Silence of the Lambs (film)",?,?,338911
"List of Knowing Bros episodes",?,?,338645
"Georgia Guidestones",?,?,338496
"Blake Lively",?,?,338447
"Turkey",?,?,338098
"Chrishell Stause",?,?,338004
"Julia Roberts",?,?,337919
"Antoni Porowski",?,?,337779
"Paul McCartney",?,?,337301
"Queen (band)",?,?,337261
"Napoleon",?,?,336687
"Philippines",?,?,336488
"Freemasonry",?,?,336290
"Cameron Boyce",?,?,336171
"September 11 attacks",?,?,336129
"Minneapolis",?,?,335928
"Narendra Modi",?,?,335661
"Marlon Brando",?,?,335608
"Jimi Hendrix",?,?,335513
"Reese Witherspoon",?,?,335028
"Raised fist",?,?,334454
"Patrick Swayze",?,?,333703
"Margaret Thatcher",?,?,333562
"Eric Clapton",?,?,333121
"BlacKkKlansman",?,?,333069
"Keith Ellison",?,?,332564
"Qualified immunity",?,?,332541
"Robert Baden-Powell, 1st Baron Baden-Powell",?,?,332529
"List of Star Wars films",?,?,332194
"List of dates predicted for apocalyptic events",?,?,332116
"Anna Kendrick",?,?,332058
"Us (2019 film)",?,?,332017
"Hattie McDaniel",?,?,332002
"Zooey Deschanel",?,?,331959
"Peter III of Russia",?,?,331492
"Madonna (entertainer)",?,?,331485
"Defending Jacob (miniseries)",?,?,331077
"Jennifer Lawrence",?,?,331073
"Cole Sprouse",?,?,330944
"X-Men (film series)",?,?,330545
"NATO phonetic alphabet",?,?,330502
"LGBT",?,?,330497
"Chris Martin",?,?,330083
"Gordon Ramsay",?,?,330041
"Marla Maples",?,?,329606
"United States National Guard",?,?,328925
"France",?,?,328820
"Motorola",?,?,328432
"Dwight D. Eisenhower",?,?,328032
"Nationwide opinion polling for the 2020 United States presidential election",?,?,327582
"White slavery",?,?,327556
"Ben Affleck",?,?,327547
"John Roberts",?,?,327209
"Tiffany Trump",?,?,327052
"Cardi B",?,?,326936
"Thomas Sowell",?,?,326370
"Taj Mahal",?,?,326231
"Don Lemon",?,?,326036
"Kim Jong-un",?,?,325849
"Windshield phenomenon",?,?,325731
"Pooja Bhatt",?,?,325651
"Zendaya",?,?,324908
"Chris Benoit",?,?,324785
"Vijay (actor)",?,?,324494
"Flag of Georgia (U.S. state)",?,?,324447
"Hart family crash",?,?,324324
"2012 United States presidential election",?,?,324275
"Murder of Peter Falconio",?,?,324097
"List of Walt Disney Pictures films",?,?,323740
"William Shakespeare",?,?,322718
"Rob Reiner",?,?,322689
"John Cena",?,?,322354
"Rihanna",?,?,322274
"David Koresh",?,?,321967
"Mila Kunis",?,?,321776
"Samsung",?,?,321508
"Jürgen Klopp",?,?,321398
"Clueless (film)",?,?,321314
"Mitch McConnell",?,?,321299
"Sean Gilmartin",?,?,321290
"Johnny Cash",?,?,321034
"Irish slaves myth",?,?,320779
"Betty White",?,?,320681
"Jesus",?,?,320634
"Non-binary gender",?,?,320485
"Ice Cube",?,?,320193
