Page,Edits,Editors,Views
"Grey's Anatomy",?,?,581153
"Andy Gibb",?,?,578543
"Henry VIII",?,?,577075
"Chris Pine",?,?,576008
"MacKenzie Scott",?,?,574977
"Gwen Stefani",?,?,573800
"White Christmas (film)",?,?,573385
"Rudy Giuliani",?,?,573294
"Pornhub",?,?,571257
"Meryl Streep",?,?,570793
"Ronald Reagan",?,?,570441
"Coolie No. 1 (2020 film)",?,?,568267
"Ryan Reynolds",?,?,568196
"Robin Gibb",?,?,567874
"Marilyn Monroe",?,?,567869
"Christian Serratos",?,?,567622
"XXXTentacion",?,?,567019
"Harry Styles",?,?,566725
"Edward VII",?,?,564739
"Muhammad Ali",?,?,564384
"Ted Bundy",?,?,563376
"Mr. Queen",?,?,562475
"Emma Roberts",?,?,562404
"Chevy Chase",?,?,561429
"Prince Harry, Duke of Sussex",?,?,560556
"Taylor Momsen",?,?,559437
"Rosario Dawson",?,?,558375
"2020–21 UEFA Champions League",?,?,557013
"The Stand (2020 miniseries)",?,?,555288
"List of Star Wars films",?,?,554547
"Herman J. Mankiewicz",?,?,553017
"Dwayne Johnson",?,?,547937
"John le Carré",?,?,547852
"Single-player",?,?,546681
"Anthony Fauci",?,?,543892
"Charlotte of Mecklenburg-Strelitz",?,?,543745
"Scam 1992",?,?,542465
"The Wilds (TV series)",?,?,541590
"How the Grinch Stole Christmas (2000 film)",?,?,541211
"WhatsApp",?,?,540824
"Carrie Fisher",?,?,538695
"Pablo Escobar",?,?,538112
"Michael Jordan",?,?,536906
"Jennifer Aniston",?,?,536621
"The Grinch (film)",?,?,536603
"The Polar Express (film)",?,?,536313
"Tom Hanks",?,?,534988
"Single-player video game",?,?,534451
"Australia",?,?,534324
"Giovanna Fletcher",?,?,533339
"Mark Thatcher",?,?,532394
"World War I",?,?,532335
"Tori Kelly",?,?,527561
"Franklin D. Roosevelt",?,?,527493
"John Travolta",?,?,526789
"The Boys (2019 TV series)",?,?,524885
"The Crown (season 4)",?,?,524234
"Peter Townsend (RAF officer)",?,?,523447
"Your Honor (miniseries)",?,?,522796
"Robert F. Kennedy Jr.",?,?,522531
"Brooklyn",?,?,522293
"Harold Wilson",?,?,521876
"A Teacher (miniseries)",?,?,521590
"After We Collided",?,?,520252
"Justin Bieber",?,?,520187
"Angelina Jolie",?,?,519373
"2021 Formula One World Championship",?,?,518555
"Zendaya",?,?,518467
"Alexander Hamilton",?,?,517803
"Canada",?,?,517272
"Temuera Morrison",?,?,517229
"Gillian Anderson",?,?,516850
"Frank Sinatra",?,?,516396
"Mia Khalifa",?,?,515418
"Kepler's Supernova",?,?,514582
"Steve Jobs",?,?,513269
"Roald Dahl",?,?,513123
"Microdata (HTML)",?,?,512825
"2020 Nashville bombing",?,?,512704
"Seven deadly sins",?,?,512704
"Charli D'Amelio",?,?,512635
"JSON-LD",?,?,512568
"Lady Gaga",?,?,511414
"Jesus",?,?,510783
"Stephen Hawking",?,?,510727
"Josh Allen (quarterback)",?,?,510390
"RDFa",?,?,509785
"Paolo Rossi",?,?,508101
"Matthew McConaughey",?,?,507541
"Brad Pitt",?,?,506502
"Marvel Cinematic Universe",?,?,506234
"Belle Delphine",?,?,505429
"Sex",?,?,504475
"Julie Andrews",?,?,504032
"2020 Indian farmers' protest",?,?,503514
"Star of Bethlehem",?,?,503416
"His Dark Materials",?,?,503039
"C++",?,?,502791
"A Christmas Carol",?,?,501287
"Jessica Chastain",?,?,499912
"John David Washington",?,?,499770
"Jim Carrey",?,?,498642
"Elizabeth Debicki",?,?,498630
"Alexandra Breckenridge",?,?,498279
"Arecibo Observatory",?,?,497681
"China",?,?,497043
"Emma Watson",?,?,496808
"Conor McGregor",?,?,496396
"Amber Heard",?,?,494478
"Abraham Lincoln",?,?,494200
"Hillbilly Elegy",?,?,493855
"Sơn Tùng M-TP",?,?,493742
"David Bowie",?,?,492384
"List of multinational festivals and holidays",?,?,491602
"Hayden Christensen",?,?,491590
"Jack the Ripper",?,?,491339
"RNA vaccine",?,?,491001
"Elizabeth I",?,?,490784
"Pirates of the Caribbean (film series)",?,?,490447
"Albert Einstein",?,?,488611
"Eugene Levy",?,?,488359
"Pentatonix",?,?,488301
"Citizen Kane",?,?,487675
"LeAnn Rimes",?,?,487281
"Insurrection Act of 1807",?,?,486081
"Robin Williams",?,?,485077
"Euphoria (American TV series)",?,?,484638
"Lynda Carter",?,?,482784
"The Sound of Music (film)",?,?,481670
"Null",?,?,481616
"Marvel Cinematic Universe: Phase Four",?,?,481512
"Treasure (band)",?,?,481485
"Anna Kendrick",?,?,480382
"Bob Dylan",?,?,479840
"Roblox",?,?,479531
"Robert Pattinson",?,?,478780
"Pop Smoke",?,?,477606
"Mark David Chapman",?,?,475998
"Natalie Portman",?,?,475109
"Eddie Izzard",?,?,471528
"Danny Kaye",?,?,471363
"Alexandria Ocasio-Cortez",?,?,470760
"Republic of Rose Island",?,?,469502
"Coronavirus",?,?,469483
"List of states and territories of the United States",?,?,469109
"Attack on Titan (TV series)",?,?,469044
"Aubrey Plaza",?,?,468992
"Elizabeth Peratrovich",?,?,468712
"Charles Dickens",?,?,468638
"List of prime ministers of the United Kingdom",?,?,467520
"Auld Lang Syne",?,?,465243
"Shawn Mendes",?,?,465159
"Attack on Pearl Harbor",?,?,465076
"Last Christmas (film)",?,?,464326
"Donna Reed",?,?,464297
"Cobra Kai",?,?,462455
"Gérard Houllier",?,?,462171
"Republican Party (United States)",?,?,461161
"Heath Ledger",?,?,459470
"Demon Slayer: Kimetsu no Yaiba the Movie: Mugen Train",?,?,459259
"The Christmas Chronicles 2",?,?,459165
"Samuel Little",?,?,459137
"Saint Nicholas",?,?,458958
"Cyberpunk (role-playing game)",?,?,458734
"Keira Knightley",?,?,458036
"UEFA Champions League",?,?,457894
"Emilia Clarke",?,?,457739
"123Movies",?,?,457697
"Kate Mara",?,?,457334
"Blake Lively",?,?,457072
"Tom Brady",?,?,456612
"Utah monolith",?,?,456242
"Home Alone 2: Lost in New York",?,?,456117
"LiAngelo Ball",?,?,455896
"Mila Kunis",?,?,455251
"Natalie Desselle-Reid",?,?,455163
"Virat Kohli",?,?,454448
"United States Electoral College",?,?,454150
"Coming 2 America",?,?,453748
"Japan",?,?,453550
"Mahatma Gandhi",?,?,453251
"The New Mutants (film)",?,?,452879
"Jon Ossoff",?,?,452524
"Jujutsu Kaisen",?,?,452426
"The Beatles",?,?,452386
"The Masked Singer (American TV series)",?,?,452126
"The Umbrella Academy (TV series)",?,?,452003
"Cameron Diaz",?,?,450619
"Safety (2020 film)",?,?,450055
"Selena: The Series",?,?,449286
"Dwayne Haskins",?,?,449263
"Festivus",?,?,449086
"Tuskegee Syphilis Study",?,?,448447
"Big Sky (American TV series)",?,?,447676
"Audrey Hepburn",?,?,447645
"Joseph Stalin",?,?,447626
"Bill Gates",?,?,447419
"Sean Connery",?,?,447156
"Neha Kakkar",?,?,446581
"Linux",?,?,446358
"List of Bollywood films of 2020",?,?,445673
"Rashida Jones",?,?,445304
"Neelam Kothari",?,?,445094
"Cabinet of Joe Biden",?,?,444911
"Michael Schumacher",?,?,444338
"Melania Trump",?,?,443542
"2020 Mnet Asian Music Awards",?,?,443446
"Bill Bailey",?,?,443147
"Minecraft",?,?,443090
"William Shakespeare",?,?,442498
"List of United States cities by population",?,?,441393
"Kylie Jenner",?,?,440929
"Patrick Swayze",?,?,440660
"Ten Commandments",?,?,440207
"Folklore (Taylor Swift album)",?,?,439541
"Megan Thee Stallion",?,?,438921
"The Santa Clause",?,?,437647
"Bruce Springsteen",?,?,436233
"Beverly D'Angelo",?,?,436099
"Winter solstice",?,?,435820
"Lyle and Erik Menendez",?,?,435032
"Viola Davis",?,?,434462
"Claire Foy",?,?,434247
"Aaron Rodgers",?,?,433371
"Julia Roberts",?,?,433330
"The Godfather",?,?,433222
"Sarah Levy",?,?,433129
"Elaine Chao",?,?,432966
"Nancy Pelosi",?,?,432870
"Whitney Houston",?,?,432860
"President of the United States",?,?,432566
"Apple Inc.",?,?,432286
"Ming-Na Wen",?,?,431877
"Grimes (musician)",?,?,431715
"Queen Elizabeth II",?,?,431624
"Bruce Lee",?,?,430512
"Kate Hudson",?,?,430300
"Mackenzie Davis",?,?,430185
"Harrison Ford",?,?,429504
"London",?,?,429322
"Game of Thrones",?,?,429212
"Tina Louise",?,?,429134
"Nicolas Cage",?,?,429110
"Russia",?,?,429014
"Aberfan disaster",?,?,428691
"XXX (film series)",?,?,428544
"Gordon Ramsay",?,?,428522
"Chris Hemsworth",?,?,428451
"HTML",?,?,427809
"Megyn Kelly",?,?,427196
"Sylvester Stallone",?,?,427103
"Selena Gomez",?,?,426602
"Kate Winslet",?,?,426527
"TikTok",?,?,425908
"Greenland (film)",?,?,424843
"Chernobyl disaster",?,?,424806
"Multiplayer video game",?,?,424713
"Reese Witherspoon",?,?,424627
"Joseph Epstein (writer)",?,?,424366
"Sidney Powell",?,?,423259
"Abraham Quintanilla",?,?,423214
"Suicide methods",?,?,423008
"Find My iPhone",?,?,422388
"Eric Swalwell",?,?,422156
"PlayStation 4",?,?,421622
"Star Trek: Discovery",?,?,421525
"Bigg Boss (Telugu season 4)",?,?,421437
"Jimmy Carter",?,?,420684
"Aspire (TV network)",?,?,420297
"Elton John",?,?,419850
"Ahsoka Tano",?,?,419803
"Srinivasa Ramanujan",?,?,419246
"Annette O'Toole",?,?,418924
"HTTP 404",?,?,418458
"Premier League",?,?,417787
"We Can Be Heroes (2020 film)",?,?,417559
"Priyanka Chopra",?,?,417515
"Harry Potter",?,?,417390
"George Russell (racing driver)",?,?,417352
"Mel Gibson",?,?,416930
"Sia (musician)",?,?,416591
"Tim Allen",?,?,416537
"FKA Twigs",?,?,416057
"List of Knowing Bros episodes",?,?,415863
"Manchester United F.C.",?,?,415486
"Mary of Teck",?,?,413691
"Michael J. Fox",?,?,413625
"2020",?,?,413136
"Taylor Dayne",?,?,413017
"2012 United States presidential election",?,?,412829
"Magnus Carlsen",?,?,412775
"Raised by Wolves (American TV series)",?,?,412306
"Rudolph the Red-Nosed Reindeer",?,?,411963
"UFC Fight Night: Thompson vs. Neal",?,?,411530
"Bradley Cooper",?,?,411210
"Jason Bateman",?,?,411082
"George Washington",?,?,410684
"Robert Downey Jr.",?,?,410352
"Vanessa Hudgens",?,?,410141
"Tupac Shakur",?,?,409957
"PHP",?,?,407811
"The Great British Bake Off",?,?,407455
"Emily Blunt",?,?,407357
"Murder of Selena",?,?,407023
"Lady Sarah Chatto",?,?,406994
"Wonder Woman",?,?,406883
"Vietnam War",?,?,406848
"XVideos",?,?,406166
"Kim Kardashian",?,?,404454
"Sam Allardyce",?,?,404431
"Wiki",?,?,404334
"Liam Neeson",?,?,404121
"Bitcoin",?,?,403432
"Denzel Washington",?,?,403430
"Selena y Los Dinos",?,?,403373
"Transgender",?,?,403219
"Singapore",?,?,403023
"John Mulaney",?,?,403011
"Eggnog",?,?,402976
"Brenda Song",?,?,402884
"Johnny Cash",?,?,402659
"Will Smith",?,?,402593
"Jalen Hurts",?,?,402049
"The Flight Attendant (TV series)",?,?,401946
"Kim Seon-ho",?,?,401939
"Vikings (2013 TV series)",?,?,401845
"Pete Davidson",?,?,401347
"Ann Reinking",?,?,401313
"The World's Billionaires",?,?,401256
"Giancarlo Esposito",?,?,400889
"Vanessa Kirby",?,?,400787
"Andrew Parker Bowles",?,?,400584
"Chris Evans (actor)",?,?,400421
"Rihanna",?,?,399688
"Jason Momoa",?,?,399453
"Cher",?,?,399355
"Tom Hardy",?,?,398953
"Jude Law",?,?,398937
"Hamilton (musical)",?,?,398710
"Solar System",?,?,398563
"Luke Letlow",?,?,398175
"Ludwig van Beethoven",?,?,398142
"The Lord of the Rings (film series)",?,?,398057
"Paul Walker",?,?,397698
"Richard Nixon",?,?,397610
"Tiger Woods",?,?,397483
"O. J. Simpson",?,?,396817
"List of countries by GDP (nominal)",?,?,396704
"WandaVision",?,?,396436
"Sacha Baron Cohen",?,?,396417
"Jacqueline Kennedy Onassis",?,?,396417
"Nikola Tesla",?,?,395634
"Falklands War",?,?,395416
"Lily Collins",?,?,395379
"Julia Quinn",?,?,395318
"Felicity Jones",?,?,395191
"The Nightmare Before Christmas",?,?,395187
"List of The Mandalorian characters",?,?,395024
"Manhunt (2017 TV series)",?,?,394420
"Soviet Union",?,?,394174
"Germany",?,?,394069
"Yellowstone (American TV series)",?,?,393875
"Jennifer Lopez",?,?,393746
"All I Want for Christmas Is You",?,?,393338
"Martial law",?,?,393186
"Bruce Willis",?,?,392960
"List of Pixar films",?,?,392767
"Callum Smith",?,?,392654
"Ursula von der Leyen",?,?,392511
"Demon Slayer: Kimetsu no Yaiba",?,?,392433
"Juno (film)",?,?,391757
"2008 United States presidential election",?,?,390911
"Facebook, Inc.",?,?,390643
"James Corden",?,?,390467
"George W. Bush",?,?,390432
"The Call (2020 South Korean film)",?,?,389951
"List of Running Man episodes (2020)",?,?,389682
"Democratic Party (United States)",?,?,389242
"Durgamati",?,?,389056
"Christopher Plummer",?,?,388697
"List of Attack on Titan episodes",?,?,388661
"Isla Fisher",?,?,387486
"Pete Buttigieg",?,?,387304
"Al Pacino",?,?,387106
"Interstellar (film)",?,?,386418
"Pelé",?,?,385988
"Israel",?,?,385932
"Lyndon B. Johnson",?,?,385676
"Ivermectin",?,?,385507
"Dune (2021 film)",?,?,385379
"Katie Holmes",?,?,384853
"John Heard (actor)",?,?,384848
"The Prom (musical)",?,?,384539
"Nigella Lawson",?,?,384008
"Prince (musician)",?,?,383476
"Henry Cavill",?,?,383424
"Olivia Colman",?,?,382634
"Alphabet Inc.",?,?,382511
"The Holiday",?,?,382348
"Charles Kushner",?,?,382182
"Parasite (2019 film)",?,?,381978
"Tony Hsieh",?,?,381040
"Burj Khalifa",?,?,380887
"Neera Tanden",?,?,380512
"Theodore Roosevelt",?,?,380467
"Grace Kelly",?,?,380277
"Avengers: Endgame",?,?,380249
"Andrea Bocelli",?,?,379912
"Vladimir Putin",?,?,379687
"Ben Affleck",?,?,379597
"Chief executive officer",?,?,379392
"U.S. state",?,?,379333
"Joe Pesci",?,?,379193
"PlayerUnknown's Battlegrounds",?,?,378684
"Charlize Theron",?,?,378501
"Andrew Rannells",?,?,378391
"Britney Spears",?,?,378303
"Halsey (singer)",?,?,378294
"Al Capone",?,?,378012
"ISO 8601",?,?,377988
"Gottfrid Svartholm",?,?,377480
"Camilla Parker Bowles",?,?,377215
"Pat Patterson (wrestler)",?,?,377106
"Ken Miles",?,?,376296
"Mark Hamill",?,?,376103
"Daniel Radcliffe",?,?,376020
"Peter Sunde",?,?,375964
"List of highest-grossing films",?,?,375887
"Orson Welles",?,?,375390
"Jennifer Garner",?,?,375018
"Fredrik Neij",?,?,374758
"Millie Bobby Brown",?,?,374621
"Gmail",?,?,374537
"Alison Brie",?,?,374446
"Drew Barrymore",?,?,374206
"T. Natarajan",?,?,374176
"Rowan Atkinson",?,?,373750
"Snoop Dogg",?,?,373650
"Lily James",?,?,373561
"Candace Owens",?,?,373136
"Los Angeles",?,?,372853
"Tom Holland (actor)",?,?,372769
"Margot Robbie",?,?,372503
"Bill Clinton",?,?,370833
"Multiplayer",?,?,370587
"Ben Roethlisberger",?,?,370397
"William Barr",?,?,370165
"2020 NFL Draft",?,?,369961
"Bessie Smith",?,?,369926
"Hailey Baldwin",?,?,369900
"Klaus (film)",?,?,368566
"Will Ferrell",?,?,368543
"Mary I of England",?,?,368195
"David Lander",?,?,367955
"Hailee Steinfeld",?,?,367599
"George H. W. Bush",?,?,367271
"Murder of Junko Furuta",?,?,367200
"Star Wars: The Rise of Skywalker",?,?,366378
"Black Narcissus",?,?,366308
"David Armstrong-Jones, 2nd Earl of Snowdon",?,?,366106
"Ewan McGregor",?,?,365890
"Charles Manson",?,?,365666
"J. D. Vance",?,?,365594
"The Big Bang Theory",?,?,364839
"Gennady Golovkin",?,?,364688
"Pakistan",?,?,364509
"Microsoft Teams",?,?,364088
"American Civil War",?,?,363978
"Microsoft",?,?,363907
"Age of Aquarius",?,?,363247
"Sundar Pichai",?,?,363234
"Jeffrey Epstein",?,?,362470
"Lady Diana Spencer",?,?,362456
"The Nutcracker",?,?,361961
"The Weeknd",?,?,361824
"Mark Wahlberg",?,?,361628
"The Matrix 4",?,?,361481
"Knives Out",?,?,361004
"Richard Ramirez",?,?,360949
"Giannis Antetokounmpo",?,?,360585
"Section 230",?,?,359943
"Star Wars: The Clone Wars (2008 TV series)",?,?,359806
"Joaquin Phoenix",?,?,359634
"COVID-19 pandemic in the United States",?,?,359559
"Heaven's Gate (religious group)",?,?,359529
"Indian farm reforms 2020",?,?,359274
"Amy Adams",?,?,359189
"Mark Zuckerberg",?,?,358919
"North Pole",?,?,358769
"States and union territories of India",?,?,358717
"A Star Is Born (2018 film)",?,?,358186
"List of 2020 monoliths",?,?,357441
"Meghan, Duchess of Sussex",?,?,357405
"Zlatan Ibrahimović",?,?,357222
"Liverpool F.C.",?,?,357147
"Emma Thompson",?,?,357104
"Patty Jenkins",?,?,356621
"New Year's Eve",?,?,356570
"September 11 attacks",?,?,356521
"NATO phonetic alphabet",?,?,355927
"Hillbilly Elegy (film)",?,?,355443
"Animal",?,?,355000
"Run (2020 American film)",?,?,354807
"Sandra Bullock",?,?,354696
"California",?,?,353871
"Windows 10 version history",?,?,353417
"Bob Ross",?,?,353121
"The Office (American TV series)",?,?,352999
"Cat",?,?,352998
"Kevin Costner",?,?,352979
"Sarah Paulson",?,?,352856
"Marburg Files",?,?,352405
"Playboi Carti",?,?,352198
"George Harrison",?,?,352046
"New Zealand",?,?,351576
"D. B. Cooper",?,?,351058
"Fast & Furious",?,?,351053
"Mahashay Dharampal Gulati",?,?,350709
"Betty White",?,?,350704
"My Hero Academia",?,?,350499
"Bridgerton (TV series)",?,?,350314
"Washington, D.C.",?,?,350269
"After (2019 film)",?,?,349445
"Gigi Hadid",?,?,349428
"Michael Caine",?,?,349147
"Jonathan Bailey (actor)",?,?,349092
