Page,Edits,Editors,Views
"Elizabeth II",75,27,955347
"Music",13,8,953382
"Ryan Reynolds",24,12,936416
"John Cena",36,30,924135
"Allyson Felix",298,76,915881
"Aretha Franklin",60,38,911163
"Chelsea F.C.",?,?,904663
"Bhuj: The Pride of India",?,?,904642
"Dwayne Johnson",?,?,899323
"FC Barcelona",?,?,899024
"Hamid Karzai",?,?,878698
"Brendan Fraser",?,?,874840
"YouTube Music",?,?,869731
"Facebook",?,?,866539
"Android (operating system)",?,?,862441
"Instagram",?,?,861237
"Sky Brown",?,?,856466
"Soviet–Afghan War",?,?,851255
"United Kingdom",?,?,845996
"Susan Wojcicki",?,?,837718
"2012 Summer Olympics medal table",?,?,829309
"Premier League",?,?,825684
"Microsoft Windows",?,?,825308
"Pakistan",?,?,824475
"Eternals (film)",?,?,823857
"Netflix",?,?,821439
"Islamic Republic of Afghanistan",?,?,815676
"YouTube Premium",?,?,813773
"Ivermectin",?,?,807487
"2021–22 UEFA Europa Conference League",?,?,802425
"Muhammad Ali",?,?,801883
"Sydney McLaughlin",?,?,801392
"All-time Olympic Games medal table",?,?,792723
"Ahmad Shah Massoud",?,?,792097
"Kabul",?,?,788764
"Tyron Woodley",?,?,787699
"XXX: Return of Xander Cage",?,?,785753
"2020 Summer Paralympics",?,?,779515
"COVID-19 pandemic",?,?,778454
"RuPaul's Drag Race All Stars (season 6)",?,?,778017
"Facebook, Inc.",?,?,774256
"Sharia",?,?,769751
"Bob Ross",?,?,769306
"Marvel Cinematic Universe: Phase Four",?,?,768075
"Madelyn Cline",?,?,767499
"Christopher Duntsch",?,?,766827
"Jake Paul",?,?,766556
"Markie Post",?,?,763921
"Margot Robbie",?,?,761070
"Kerala",?,?,759781
"WhatsApp",?,?,753328
"Caeleb Dressel",?,?,749372
"2024 Summer Olympics",?,?,745562
"Olivia Rodrigo",?,?,741944
"Manifest (TV series)",?,?,741851
"Alexandra Daddario",?,?,740559
"Cat",?,?,740505
"Hurricane Katrina",?,?,739878
"IOS",?,?,737676
"Japan",?,?,737213
"Michael Jackson",?,?,736680
"Video hosting service",?,?,733185
"Freddie Mercury",?,?,730021
"Mark Zuckerberg",?,?,729273
"Mayim Bialik",?,?,727724
"Google Translate",?,?,720365
"American Horror Story",?,?,716721
"Islamic State of Iraq and the Levant",?,?,715300
"UFC 265",?,?,709643
"BF",?,?,707569
"Havana syndrome",?,?,704782
"Old (film)",?,?,704561
"Sweet Girl (film)",?,?,703407
"Donald Trump",?,?,701314
"Fall of Saigon",?,?,699593
"Reminiscence (2021 film)",?,?,698387
"Tasuku Honjo",?,?,697499
"Andre De Grasse",?,?,696934
"Michael Jordan",?,?,696629
"Mick Jagger",?,?,694571
"Paralympic Games",?,?,690374
"XXXTentacion",?,?,686480
"Wrestling at the 2020 Summer Olympics",?,?,686321
"Arsenal F.C.",?,?,684707
"China",?,?,684091
"2021–22 UEFA Europa League",?,?,680654
"The Pirate Bay",?,?,679989
"New York City",?,?,679646
"Decathlon",?,?,678434
"Caitlyn Jenner",?,?,676252
"Manny Pacquiao",?,?,673573
"Emily Blunt",?,?,671450
"Bigg Boss OTT",?,?,670564
"2021 Formula One World Championship",?,?,668188
"The Fear Index",?,?,664433
"2016 Summer Olympics",?,?,662730
"Jeff Bezos",?,?,662442
"BTS",?,?,661512
"American Horror Story: Double Feature",?,?,661185
"Polka-Dot Man",?,?,660941
"The Good Doctor (TV series)",?,?,659149
"LeBron James",?,?,658531
"World War II",?,?,658405
"Keanu Reeves",?,?,658271
"Babur",?,?,656886
"Jack Grealish",?,?,656884
"Kargil War",?,?,656541
"He's All That",?,?,654739
"UEFA Champions League",?,?,654433
"Peacemaker (comics)",?,?,650608
"Taika Waititi",?,?,645888
"Sex",?,?,643189
"The Kissing Booth 3",?,?,642351
"Vietnam War",?,?,641840
"Critical race theory",?,?,638930
"The Walking Dead (season 11)",?,?,638154
"Elizabeth Holmes",?,?,636816
"Barack Obama",?,?,634224
"Australia",?,?,633494
"Una Stubbs",?,?,632279
"Adolf Hitler",?,?,631710
"Independence Day (India)",?,?,630898
"Field of Dreams",?,?,629140
"Downton Abbey",?,?,627765
"The Walking Dead (TV series)",?,?,626673
"MacOS",?,?,626611
"Vivo (film)",?,?,626508
"CM Punk",?,?,621807
"Snake Eyes (2021 film)",?,?,620336
"Starro",?,?,617957
"Big Brother 23 (American season)",?,?,617944
"Billie Eilish",?,?,617705
"2022 Winter Olympics",?,?,613977
"Addison Rae",?,?,609905
"Robin Williams",?,?,608797
"Bloodsport (character)",?,?,605629
"JavaScript",?,?,602244
"Elvis Presley",?,?,601298
"Jennifer Aniston",?,?,600623
"Eminem",?,?,594373
"Alfred Molina",?,?,591889
"Sirhan Sirhan",?,?,590938
"Kylian Mbappé",?,?,590271
"Loki (TV series)",?,?,590207
"Fear Factor: Khatron Ke Khiladi 11",?,?,590031
"Javelin throw",?,?,588712
"Dua Lipa",?,?,587600
"Titans (2018 TV series)",?,?,586887
"Summer Olympic Games",?,?,583090
"List of American films of 2021",?,?,581180
"Marvel Cinematic Universe",?,?,579487
"Neymar",?,?,578969
"Manchester City F.C.",?,?,577292
"Tom Cruise",?,?,576984
"King Shark",?,?,575388
"Don't Breathe",?,?,574479
"Canada",?,?,574158
"Jodie Comer",?,?,573981
"James Gunn",?,?,573137
"Chernobyl disaster",?,?,572144
"Kiara Advani",?,?,571847
"Arnold Schwarzenegger",?,?,571661
"Lisa Bonet",?,?,571503
"Chase Stokes",?,?,571003
"Leonardo DiCaprio",?,?,568434
"Flag of Afghanistan",?,?,567659
"Florence Griffith Joyner",?,?,567561
"Ben Affleck",?,?,567466
"Russia",?,?,566088
"Indian Idol",?,?,566045
"Kim Kardashian",?,?,565090
"India at the 2020 Summer Paralympics",?,?,564406
"Cruella (film)",?,?,564019
"Amrullah Saleh",?,?,562031
"Johnny Depp",?,?,561811
"Taiwan",?,?,561467
"Mimi (2021 Hindi film)",?,?,560119
"Candyman (1992 film)",?,?,559332
"Real Madrid CF",?,?,555584
"Don't Breathe 2",?,?,553521
"Kobe Bryant",?,?,552515
"C++",?,?,552069
"Blake Lively",?,?,550161
"Incel",?,?,548223
"Belarus",?,?,547252
"Stillwater (film)",?,?,547009
"Quentin Tarantino",?,?,545978
"Dune (2021 film)",?,?,545657
"Ron DeSantis",?,?,544425
"Volleyball at the 2020 Summer Olympics",?,?,544216
"Kylie Jenner",?,?,543528
"Ariana Grande",?,?,543314
"Dennis Nilsen",?,?,538620
"Dustin Lance Black",?,?,538345
"Peaky Blinders (TV series)",?,?,537968
"A Quiet Place Part II",?,?,537154
"List of Bollywood films of 2021",?,?,536519
"Larry Elder",?,?,536402
"Jermaine O'Neal",?,?,534556
"World War I",?,?,530273
"Northern Alliance",?,?,528831
"Fast & Furious",?,?,528690
"Greek alphabet",?,?,528198
"Pirates of the Caribbean (film series)",?,?,528002
"Singapore",?,?,526811
"Cambridge, Massachusetts",?,?,524472
"Periodic table",?,?,522881
"Ted Bundy",?,?,521739
"Soviet Union",?,?,521532
"Sean Penn",?,?,520238
"Freddie Highmore",?,?,519854
"War in Afghanistan (2001–2021)",?,?,519622
"Pete Davidson",?,?,519272
"United States at the 2020 Summer Olympics",?,?,518691
"Trevoh Chalobah",?,?,517342
"Chadwick Boseman",?,?,516652
"2028 Summer Olympics",?,?,515706
"Zendaya",?,?,515675
"Deobandi",?,?,515620
"Jennifer Coolidge",?,?,514846
"2016 Summer Olympics medal table",?,?,514511
"Mahatma Gandhi",?,?,513662
"Jason Sudeikis",?,?,512816
"Titans (season 3)",?,?,512544
"Turkana Boy",?,?,511120
"Space Jam: A New Legacy",?,?,510754
"Rihanna",?,?,510364
"List of states and territories of the United States",?,?,509799
"Panjshir resistance",?,?,509309
"Nicole Kidman",?,?,508686
"American Horror Stories",?,?,508267
"Germany",?,?,507782
"India at the 2012 Summer Olympics",?,?,507130
"Sir Gawain and the Green Knight",?,?,506825
"Zoë Kravitz",?,?,506118
"Peacemaker (TV series)",?,?,506075
"COVID-19",?,?,505776
"Sifan Hassan",?,?,505279
"Enema of the State",?,?,503209
"Awkwafina",?,?,501665
"Islamic State of Iraq and the Levant – Khorasan Province",?,?,500405
"Quinn (soccer)",?,?,499113
"Matt Damon",?,?,498456
"Taylor Swift",?,?,493916
"Kevin Costner",?,?,493479
"Harley Quinn",?,?,493240
"Florence Pugh",?,?,492453
"John F. Kennedy",?,?,490436
"California",?,?,489638
"Withdrawal of United States troops from Afghanistan (2020–2021)",?,?,488701
"Angelina Jolie",?,?,487714
"Mike Tyson",?,?,487463
"NXT TakeOver 36",?,?,486973
"Tottenham Hotspur F.C.",?,?,486706
"O. J. Simpson",?,?,485856
"Sunisa Lee",?,?,485374
"Jennifer Lopez",?,?,484929
"Basketball at the 2020 Summer Olympics",?,?,484586
"India men's national field hockey team",?,?,484315
"Brian Jones",?,?,484036
"English Wikipedia",?,?,483368
"Sidharth Malhotra",?,?,480988
"Turkey",?,?,480564
"Keith Richards",?,?,480365
"Twitter",?,?,479678
"The Everly Brothers",?,?,477921
"Boeing C-17 Globemaster III",?,?,476824
"Nasser Al-Khelaifi",?,?,476519
"Once Upon a Time in Hollywood",?,?,476118
"Queen Victoria",?,?,475788
"QAnon",?,?,475763
"Nanci Griffith",?,?,475533
"Marilyn Monroe",?,?,474130
"Pablo Escobar",?,?,473513
"UEFA Europa Conference League",?,?,471871
"Juventus F.C.",?,?,471576
"Harry Potter (film series)",?,?,471400
"London",?,?,469339
"Rick and Morty",?,?,468728
"Sue Bird",?,?,468422
"Idris Elba",?,?,468331
"Paris Hilton",?,?,468170
"Brooklyn Nine-Nine",?,?,467875
"Nevertheless (TV series)",?,?,466989
"Megan Rapinoe",?,?,466833
"OnlyFans",?,?,466763
"Brad Pitt",?,?,466127
"2021 California gubernatorial recall election",?,?,465315
"Sylvester Stallone",?,?,465142
"The Handmaid's Tale (TV series)",?,?,464573
"Joel Kinnaman",?,?,462552
"Jason Statham",?,?,462315
"Money Heist",?,?,461772
"R. Kelly",?,?,461497
"Kevin Durant",?,?,460389
"2021 Atlantic hurricane season",?,?,459596
"Diana, Princess of Wales",?,?,459302
"Yordenis Ugás",?,?,458744
"Philippines",?,?,458717
"Venom: Let There Be Carnage",?,?,458498
"Tom Holland",?,?,458410
"2021 in film",?,?,458204
"Atomic bombings of Hiroshima and Nagasaki",?,?,457546
"DC Extended Universe",?,?,457291
"Linux",?,?,457103
"100 metres",?,?,456791
"Malala Yousafzai",?,?,456127
"Zlatan Ibrahimović",?,?,454934
"Steve Jobs",?,?,453691
"Uttar Pradesh",?,?,453120
"Daniela Melchior",?,?,453025
"Chief executive officer",?,?,452798
"Raphaël Varane",?,?,451559
"Hit & Run (TV series)",?,?,450932
"Joey King",?,?,449477
"List of Rick and Morty episodes",?,?,448904
"Britney Spears",?,?,448441
"Spanish flu",?,?,448291
"Bo Burnham",?,?,448059
"Dhyan Chand",?,?,447309
"Rita Ora",?,?,446852
"2020 United States presidential election",?,?,446494
"Heath Ledger",?,?,446437
"Eliud Kipchoge",?,?,446147
"Single-player video game",?,?,446146
"List of James Bond films",?,?,445308
"Robert F. Kennedy",?,?,444952
"John Ritter",?,?,444200
"Abhinav Bindra",?,?,441131
"Doja Cat",?,?,439931
"Null",?,?,439800
"Football at the 2020 Summer Olympics",?,?,438297
"India at the 2016 Summer Olympics",?,?,438130
"Brentford F.C.",?,?,437649
"Tamil Nadu",?,?,437620
"Patty Mills",?,?,437617
"Kristen Stewart",?,?,437497
"Tobey Maguire",?,?,436461
"Mohammad Najibullah",?,?,435377
"Bajrang Punia",?,?,435216
"Gerd Müller",?,?,434949
"Albert Einstein",?,?,434433
"Liverpool F.C.",?,?,434235
"Cloud computing",?,?,433428
"Justin Bieber",?,?,432376
"Gabrielle Thomas",?,?,431137
"France",?,?,430069
"Iran",?,?,430059
"Vin Diesel",?,?,429980
"Omegle",?,?,429969
"John Krasinski",?,?,429806
"Google Classroom",?,?,429483
"Tom Hanks",?,?,429368
"Tokyo Revengers",?,?,429084
"Army ranks and insignia of India",?,?,428562
"Frank Abagnale",?,?,428296
"Jesse Plemons",?,?,428117
"Haiti",?,?,428066
"Lorde",?,?,427410
"Nicolas Cage",?,?,427003
"English language",?,?,426715
"Maharashtra",?,?,426442
"Charles, Prince of Wales",?,?,426059
"No Time to Die",?,?,425909
"All Elite Wrestling",?,?,425821
"Amber Heard",?,?,425710
"E-commerce",?,?,425248
"Halsey (singer)",?,?,424897
"2012 Summer Olympics",?,?,424544
"Sarah Shahi",?,?,423104
"John Travolta",?,?,422102
"Nelly Korda",?,?,421989
"Murray Bartlett",?,?,421271
"Gossip Girl (2021 TV series)",?,?,420970
"B. R. Ambedkar",?,?,420856
"Mary, Queen of Scots",?,?,420725
"Bill Wyman",?,?,420563
"Jimmy Hayes (ice hockey)",?,?,420357
"Michael Schumacher",?,?,420204
"Bruce Lee",?,?,420122
"Game of Thrones",?,?,419950
"Single-player",?,?,418616
"Grey's Anatomy",?,?,418553
"Shang-Chi",?,?,417180
"2008 Summer Olympics medal table",?,?,416698
"HTTP 404",?,?,416382
"List of countries by GDP (nominal)",?,?,416245
"New Zealand",?,?,415889
"Google Maps",?,?,415400
"Tanner Buchanan",?,?,415179
"Amanda Knox",?,?,414513
"The Beatles",?,?,413976
"Barbie",?,?,413870
"Joanne Whalley",?,?,412210
"Madonna",?,?,411819
"List of A Certain Magical Index light novels",?,?,411586
"Paul Walker",?,?,411369
"Daniel Radcliffe",?,?,411161
"Saina Nehwal",?,?,410625
"Marilyn Manson",?,?,410593
"Kate Beckinsale",?,?,410049
"Hannah Waddingham",?,?,409971
"Tom Brady",?,?,409888
"Amazon Prime Video",?,?,409756
"Alexander the Great",?,?,409553
"Dune (novel)",?,?,409411
"Samara Weaving",?,?,409266
"Saddam Hussein",?,?,408706
"2032 Summer Olympics",?,?,407845
"Tajikistan",?,?,407650
"Gymnastics at the 2020 Summer Olympics",?,?,407311
"Betty White",?,?,407101
"Tupac Shakur",?,?,404946
"Alicia Vikander",?,?,404785
"Netherlands",?,?,404622
"Metta Sandiford-Artest",?,?,404559
"UFC on ESPN: Cannonier vs. Gastelum",?,?,404264
"Ratcatcher (comics)",?,?,404190
"Never Have I Ever (TV series)",?,?,403827
"Param Vir Chakra",?,?,403770
"David Dastmalchian",?,?,403539
"Pashtuns",?,?,402857
"Brittney Griner",?,?,402596
"History of Afghanistan",?,?,402591
"Girls Planet 999",?,?,400988
"Elton John",?,?,400960
"Anthony Bourdain",?,?,400661
"Chris Evans (actor)",?,?,400653
"South Africa",?,?,399390
"Boxing at the 2020 Summer Olympics",?,?,399202
"The Empire (TV series)",?,?,398905
"Kamala Harris",?,?,398221
"Robert Downey Jr.",?,?,398106
"2021–22 Premier League",?,?,397999
"Lady Gaga",?,?,397633
"Roblox",?,?,397033
"Whitney Houston",?,?,396867
"Pierce Brosnan",?,?,396670
"Kurt Cobain",?,?,396408
"George VI",?,?,396139
"Naomi Osaka",?,?,395977
"Larry Nassar",?,?,395944
"Lil Nas X",?,?,393676
"List of presidents of the United States",?,?,393008
"Charles Manson",?,?,392396
"Clickbait (miniseries)",?,?,392382
"Paul Buchheit",?,?,392283
"Abdul Rashid Dostum",?,?,392183
"XXXX (album)",?,?,392170
"Panjshir Valley",?,?,391903
"Ukraine",?,?,391733
"Selena Gomez",?,?,391200
"COVID-19 pandemic by country and territory",?,?,391102
"Sandra Oh",?,?,391087
"Ed Sheeran",?,?,390666
"Krystsina Tsimanouskaya",?,?,390584
"Christina Applegate",?,?,390233
"Tom Hardy",?,?,389635
"Pacers–Pistons brawl",?,?,389389
"Emma Stone",?,?,388711
"Elliot Page",?,?,388648
"List of multiple Olympic medalists",?,?,388570
"Emma McKeon",?,?,387741
"Nine Perfect Strangers",?,?,387741
"Emma Watson",?,?,387565
"Wiki",?,?,387063
"Ciryl Gane",?,?,386442
"Evangelion: 3.0+1.0 Thrice Upon a Time",?,?,386359
"Indonesia",?,?,386197
"Winston Churchill",?,?,386160
"Stranger Things",?,?,385170
"Sydney Sweeney",?,?,384588
"Khabib Nurmagomedov",?,?,384473
"Mila Kunis",?,?,384392
"Google Drive",?,?,383978
"Erling Haaland",?,?,383673
"Olivia Wilde",?,?,383432
"Turkish Radio and Television Corporation",?,?,383333
"Jen Psaki",?,?,383237
"List of United States cities by population",?,?,383138
"United States invasion of Afghanistan",?,?,382865
"List of most-followed TikTok accounts",?,?,382590
"Bitcoin",?,?,382565
"UFC on ESPN: Barboza vs. Chikadze",?,?,382545
"United Arab Emirates",?,?,382446
"Katie Ledecky",?,?,381785
"Simu Liu",?,?,381558
"Athing Mu",?,?,381474
"She's All That",?,?,381339
"Patrizia Reggiani",?,?,380757
"Lewis Hamilton",?,?,380643
"Los Angeles",?,?,380417
"Pornhub",?,?,380401
"Multiplayer",?,?,379703
"Christine Grady",?,?,379676
"Uzbekistan",?,?,379628
"Genghis Khan",?,?,379114
"Bob Dylan",?,?,379003
"Midsommar",?,?,378936
"The Tomorrow War",?,?,378931
"Jason Kenny",?,?,378879
"Jacob Elordi",?,?,378874
"Bangladesh",?,?,378691
"Virat Kohli",?,?,378273
"The Weeknd",?,?,377710
"Prince Philip, Duke of Edinburgh",?,?,377388
"You shall not steal",?,?,376761
"Muhammad",?,?,376759
"Netrikann",?,?,376612
"Mark Wahlberg",?,?,376596
"Stephen Hawking",?,?,376532
"Ronald Reagan",?,?,376037
"Pakistan at the Olympics",?,?,375952
"England",?,?,375947
"North America",?,?,375811
"Israel",?,?,375171
"Minecraft",?,?,375058
"Travis Barker",?,?,374935
"Non-binary gender",?,?,374817
"Charlize Theron",?,?,374271
"Mare of Easttown",?,?,373618
"Joseph Stalin",?,?,373191
"Breaking Bad",?,?,373017
"George W. Bush",?,?,373015
"Panjshir Province",?,?,372986
"HTTP cookie",?,?,372555
"Joaquin Phoenix",?,?,372276
"Laurel Hubbard",?,?,372155
"Robert De Niro",?,?,371886
"Godzilla vs. Kong",?,?,371699
"Bo Derek",?,?,371433
"Mike Richards (television personality)",?,?,371262
"Sharon Tate",?,?,370535
"Ahmad Massoud",?,?,370449
"Europe",?,?,370079
"House of Gucci",?,?,370060
"Cameron Diaz",?,?,369923
"India at the 2008 Summer Olympics",?,?,369793
"List of UFC events",?,?,369616
"Madhya Pradesh",?,?,369500
"Harry Kane",?,?,369332
"Seven deadly sins",?,?,369198
"2021 Canadian federal election",?,?,369119
"Dusty Hill",?,?,369038
"Multiplayer video game",?,?,368343
"Patrick Swayze",?,?,366584
"Audrey Hepburn",?,?,366184
"Ottoman Empire",?,?,365974
"Sexy",?,?,365950
"Rachel Weisz",?,?,365254
"David Bowie",?,?,364049
"William Shakespeare",?,?,363771
"Shaquille O'Neal",?,?,363765
"Franklin D. Roosevelt",?,?,363670
"Boris Johnson",?,?,363627
"Jane Fonda",?,?,363474
"Jeremy Clarkson",?,?,362665
"Ligue 1",?,?,362512
"Video on demand",?,?,362486
"Aditi Ashok",?,?,362403
"Harry Potter",?,?,362397
"Field hockey at the 2020 Summer Olympics",?,?,362361
"Opinion polling for the 2021 Canadian federal election",?,?,361587
"Harrison Ford",?,?,361242
"Akhtar Mansour",?,?,361186
"Qatar",?,?,361164
"Ismail Sabri Yaakob",?,?,360874
"Dakota Johnson",?,?,360861
"Kirsten Dunst",?,?,360759
"COVID-19 vaccine",?,?,360535
"Rajasthan",?,?,360480
"Neon Genesis Evangelion",?,?,360418
"Prince (musician)",?,?,360397
"Malaysia",?,?,359967
"Artificial intelligence",?,?,358259
"President of Afghanistan",?,?,357885
"Willem Dafoe",?,?,357861
"Inna Lillahi wa inna ilayhi raji'un",?,?,357215
"Kerry Kennedy",?,?,356827
"Vladimir Putin",?,?,356535
"Kris Wu",?,?,356234
"States and union territories of India",?,?,356131
"Tenet (film)",?,?,355642
"The Witcher: Nightmare of the Wolf",?,?,355599
"Ballon d'Or",?,?,355267
"McKayla Maroney",?,?,355204
"Maurizio Gucci",?,?,354861
"Sarpatta Parambarai",?,?,354660
"Laura Kenny",?,?,353623
"Rurouni Kenshin: The Beginning",?,?,353556
"Paul McCartney",?,?,353197
"Switzerland",?,?,352384
"The Lord of the Rings (film series)",?,?,352372
"Johnny Cash",?,?,352361
"Italy",?,?,352331
"Jeffrey Dahmer",?,?,352134
"John David Washington",?,?,352034
"Tommy Fury",?,?,351646
"DaBaby",?,?,351432
"Spider-Man: Far From Home",?,?,351401
"Brand New Cherry Flavor",?,?,351351
"Barbra Streisand",?,?,350874
"Cillian Murphy",?,?,350743
"Kalyan Singh",?,?,350598
"Mutaz Essa Barshim",?,?,350574
"Avengers: Endgame",?,?,350330
"South Korea",?,?,350026
"Charlie Sheen",?,?,349694
"Hamid Karzai International Airport",?,?,349682
"Subhadra Kumari Chauhan",?,?,349107
"Vietnam",?,?,349009
"Chris Hemsworth",?,?,348874
"Rebecca Ferguson",?,?,348852
"Rowan Atkinson",?,?,348692
"Abraham Lincoln",?,?,348147
"Sean Connery",?,?,347565
"Julia Haart",?,?,347125
"Weasel (DC Comics)",?,?,347016
"Carl Lewis",?,?,346681
"Ravi Kumar Dahiya",?,?,346670
"The Kid Laroi",?,?,346476
"Hugh Jackman",?,?,346470
"Daniel Craig",?,?,345938
"List of most-followed Instagram accounts",?,?,345887
"Microsoft",?,?,345720
"Jennifer Lawrence",?,?,345669
"Edward VIII",?,?,344947
"April Ross",?,?,344555
"Hurricane Ida",?,?,344473
"Gaslighting",?,?,343952
"David Schwimmer",?,?,343899
"TikTok",?,?,343818
"Vincent van Gogh",?,?,343779
"All American (TV series)",?,?,343599
"List of religious populations",?,?,343234
"Killing of Rachel Nickell",?,?,343181
"Kris Jenner",?,?,342996
"Inter Milan",?,?,342878
"Robert Pattinson",?,?,342665
"Limp Bizkit",?,?,342611
"Connie Britton",?,?,342407
"La Liga",?,?,342367
"Jeffrey Epstein",?,?,342217
"River Phoenix",?,?,342151
"Stanley Tucci",?,?,342139
"Snoop Dogg",?,?,342131
"Marlon Brando",?,?,341978
"History of bitcoin",?,?,341958
"U.S. state",?,?,341669
"Microsoft Teams",?,?,341403
"Juno Temple",?,?,341334
"Noor Inayat Khan",?,?,341298
"Cardi B",?,?,341202
"Rachael Leigh Cook",?,?,341026
"NATO",?,?,340991
"Buddhas of Bamiyan",?,?,340509
"XXX",?,?,340469
"John Lennon",?,?,340369
"Lucifer (TV series)",?,?,339692
"Apple Inc.",?,?,339226
"SmartBear",?,?,339199
"Joe Root",?,?,339092
"Beyoncé",?,?,338998
"Google News",?,?,338765
"Frank Sinatra",?,?,338595
"Lily James",?,?,338593
"Star Wars: The Bad Batch",?,?,338502
"Mughal Empire",?,?,338399
"Athletics at the 2020 Summer Olympics – Men's javelin throw",?,?,338006
"Luca (2021 film)",?,?,337953
"Nelson Mandela",?,?,337858
"Sandra Bullock",?,?,337761
"Mario Cuomo",?,?,337682
"Joey Jordison",?,?,337660
"Cycling at the 2020 Summer Olympics",?,?,337620
"Millennials",?,?,337612
"Carmelo Anthony",?,?,337501
"Tokyo",?,?,337416
"ZZ Top",?,?,337340
"Priyanka Chopra",?,?,337321
"Park Yeon-mi",?,?,337212
"Julia Roberts",?,?,336630
"Channing Tatum",?,?,336334
"Nikola Tesla",?,?,336174
"Kuruthi",?,?,336028
"Heptathlon",?,?,335268
"Rockbitch",?,?,335102
"Molly Seidel",?,?,334814
"A. P. J. Abdul Kalam",?,?,334784
"Mike White (filmmaker)",?,?,334506
"2008 Summer Olympics",?,?,334346
"Judy Garland",?,?,334203
"2022 FIFA World Cup",?,?,334063
"Reese Witherspoon",?,?,333947
"Saudi Arabia",?,?,332713
"Salma Hayek",?,?,332292
"Twelve Minutes",?,?,332247
"Michail Antonio",?,?,332097
"Steven Spielberg",?,?,331983
"Al Jazeera",?,?,331982
"Raksha Bandhan",?,?,331941
"Liam Neeson",?,?,331827
"List of most-subscribed YouTube channels",?,?,331799
"Armand Duplantis",?,?,331235
"Vinesh Phogat",?,?,330994
"Joker (2019 film)",?,?,330950
"Bacha bazi",?,?,330767
"List of most-viewed YouTube videos",?,?,330726
"My Hero Academia",?,?,330706
"Great Britain at the Olympics",?,?,330705
"SARS-CoV-2 Lambda variant",?,?,330662
"Spain",?,?,330524
"Camila Cabello",?,?,330232
"Uwe Hohn",?,?,330063
