Page,Edits,Editors,Views
"Erling Haaland",?,?,918340
"The Boys (TV series)",?,?,905800
"YouTube Music",?,?,902362
"UFC 278",?,?,900522
"Olivia Wilde",?,?,900442
"Breaking Bad",?,?,895949
"United Kingdom",?,?,889948
"Null",?,?,887434
"Game of Thrones",?,?,886808
"Marilyn Monroe",?,?,878431
"Michael Lang (producer)",?,?,876261
"Mithali Raj",?,?,872688
"YouTube Premium",?,?,865202
"Google Translate",?,?,863272
"Susan Wojcicki",?,?,861748
"2022 Commonwealth Games medal table",?,?,861165
"Monkeypox",?,?,858883
"Matt Lattanzi",?,?,852569
"Colonel Tom Parker",?,?,845063
"Sylvester Stallone",?,?,839305
"List of Marvel Cinematic Universe films",?,?,837870
"2022 in film",?,?,836256
"The Lord of the Rings: The Rings of Power",?,?,836238
"Thiruchitrambalam",?,?,826977
"List of Better Call Saul episodes",?,?,826648
"BBC World Service",?,?,822526
"Day Shift (film)",?,?,822363
"RRR (film)",?,?,820861
"Anna Mani",?,?,801805
"Loss (comic)",?,?,801762
"Maryland",?,?,792929
"The Black Phone",?,?,790579
"2022 FIFA World Cup",?,?,790200
"Amazon (company)",?,?,789245
"Millie Bobby Brown",?,?,788996
"Lionel Messi",?,?,788675
"Big Mouth (South Korean TV series)",?,?,782431
"Ek Villain Returns",?,?,781466
"Vikrant Rona",?,?,780549
"Michael Jackson",?,?,780059
"Video hosting service",?,?,773255
"Netflix",?,?,771115
"Leon Edwards",?,?,769849
"Shania Twain",?,?,768494
"WWE Clash at the Castle",?,?,768041
"Top Gun",?,?,767290
"Elvis (2022 film)",?,?,764673
"Tatiana Maslany",?,?,761533
"Anthony Joshua",?,?,760030
"Kamaru Usman",?,?,758490
"Joe Biden",?,?,756567
"Darlings (film)",?,?,755594
"Sex",?,?,755329
"Austin Butler",?,?,752385
"Big Brother 24 (American season)",?,?,751173
"Oleksandr Usyk",?,?,744813
"Woodstock",?,?,729202
"Chelsea F.C.",?,?,728632
"Ben Affleck",?,?,728622
"China",?,?,726178
"Aleksandr Dugin",?,?,725087
"FC Barcelona",?,?,723741
"Mar-a-Lago",?,?,721195
"Matt Smith",?,?,718524
"Ana de Armas",?,?,717187
"Emory Tate",?,?,715597
"Lightyear (film)",?,?,715380
"Meta Platforms",?,?,712400
"Raindrop cake",?,?,711641
"Grease (film)",?,?,711104
"Brad Pitt",?,?,710907
"Leonardo DiCaprio",?,?,710722
"Mahatma Gandhi",?,?,709391
"Diana, Princess of Wales",?,?,705525
"Brownie (folklore)",?,?,701713
"Arsenal F.C.",?,?,700895
"Forrest Gump",?,?,700827
"India at the 2018 Commonwealth Games",?,?,700489
"JavaScript",?,?,698745
"Google Classroom",?,?,697617
"Raju Srivastav",?,?,694709
"New York City",?,?,688606
"The Pirate Bay",?,?,688533
"2022–23 UEFA Europa League",?,?,688445
"Stranger Things (season 4)",?,?,688372
"Japan",?,?,678663
"The Satanic Verses controversy",?,?,672827
"Vijay Deverakonda",?,?,668911
"Jennifer Lopez",?,?,667239
"Alchemy of Souls",?,?,666678
"List of highest-grossing films",?,?,666313
"2022 Kenyan general election",?,?,662634
"Padma Lakshmi",?,?,660350
"Samaritan (2022 film)",?,?,657979
"2022–23 UEFA Europa Conference League",?,?,655936
"Kobe Bryant",?,?,654952
"Russo-Ukrainian War",?,?,644873
"XXX: Return of Xander Cage",?,?,644680
"Alia Bhatt",?,?,644315
"Ryan Reynolds",?,?,644279
"Bimbisara (film)",?,?,641966
"Muhammad Ali",?,?,640430
"List of Hindi films of 2022",?,?,638984
"Jurassic World Dominion",?,?,636836
"Dick Cheney",?,?,633664
"Neil Gaiman",?,?,632367
"Singapore",?,?,623528
"Keanu Reeves",?,?,622037
"Rocketry: The Nambi Effect",?,?,621170
"Chief executive officer",?,?,619842
"Olivia Cooke",?,?,617022
"Vin Scully",?,?,616769
"Endless (comics)",?,?,615906
"Dwayne Johnson",?,?,614846
"World War II",?,?,613760
"Jennifer Connelly",?,?,610801
"Angelina Jolie",?,?,608884
"Echoes (miniseries)",?,?,608311
"Pakistan",?,?,608199
"Eminem",?,?,605695
"Canada",?,?,605235
"Black Bird (miniseries)",?,?,604043
"Vikram (2022 film)",?,?,603888
"Artemis 1",?,?,602977
"Beast (2022 American film)",?,?,600989
"Predator (film)",?,?,598408
"Clint Eastwood",?,?,594977
"Uncharted (film)",?,?,594954
"UEFA Champions League",?,?,593513
"Locke & Key (TV series)",?,?,593413
"Armie Hammer",?,?,592340
"SC Sand",?,?,589898
"Bad Bunny",?,?,589537
"Ryan Gosling",?,?,588139
"Australia",?,?,587929
"Super Bowl XXX",?,?,585024
"Sienna Miller",?,?,583927
"Antony (footballer, born 2000)",?,?,583164
"Liz Truss",?,?,583063
"Freddie Mercury",?,?,582261
"MacOS",?,?,582123
"Paddy Considine",?,?,580335
"Madonna",?,?,579603
"C++",?,?,577173
"India at the Commonwealth Games",?,?,576997
"Predator (franchise)",?,?,576000
"Aamir Khan",?,?,575641
"Keke Palmer",?,?,574144
"Selena Gomez",?,?,574011
"Ron DeSantis",?,?,573952
"Shamshera",?,?,571964
"Russia",?,?,568050
"Android (operating system)",?,?,567524
"Dua Lipa",?,?,566514
"Taylor Swift",?,?,565924
"Maitreyi Ramakrishnan",?,?,564225
"Lady Gaga",?,?,562731
"Ellen DeGeneres",?,?,562724
"Orphan (2009 film)",?,?,560664
"Demi Lovato",?,?,560403
"Adolf Hitler",?,?,559041
"Viruman",?,?,557151
"DC League of Super-Pets",?,?,557114
"Everything Everywhere All at Once",?,?,555801
"Michael Jordan",?,?,554846
"Fire & Blood (novel)",?,?,554755
"Westworld (TV series)",?,?,553758
"Arnold Schwarzenegger",?,?,550930
"Pete Davidson",?,?,550599
"Mrunal Thakur",?,?,550322
"Maurizio Gucci",?,?,548545
"Ukraine",?,?,547589
"List of states and territories of the United States",?,?,543806
"IOS",?,?,541739
"Taika Waititi",?,?,541402
"Snoop Dogg",?,?,540767
"Droupadi Murmu",?,?,540127
"Liverpool F.C.",?,?,540124
"The Invitation (2022 film)",?,?,539320
"Shia LaBeouf",?,?,539193
"Peaky Blinders (TV series)",?,?,539084
"Nichelle Nichols",?,?,531105
"Marlon Brando",?,?,531075
"China's final warning",?,?,530572
"Blake Lively",?,?,530035
"A Song of Ice and Fire",?,?,528779
"Hong Kong",?,?,528149
"Google Maps",?,?,528102
"2022 Formula One World Championship",?,?,527654
"main page",?,?,527030
"List of American films of 2022",?,?,526760
"Manchester City F.C.",?,?,526066
"Mark Wahlberg",?,?,524734
"Fred Durst",?,?,524102
"Doctor Strange in the Multiverse of Madness",?,?,523993
"365 Days (2020 film)",?,?,523864
"Bob Odenkirk",?,?,523274
"Park Eun-bin",?,?,523186
"Kim Kardashian",?,?,523151
"Albert Einstein",?,?,519724
"Tom Holland",?,?,518577
"Barack Obama",?,?,517204
"Batgirl (film)",?,?,516687
"Real Madrid CF",?,?,516103
"Spider-Man: No Way Home",?,?,515246
"Isabelle Fuhrman",?,?,514269
"Ray Liotta",?,?,513561
"LeBron James",?,?,513117
"Emmett Till",?,?,511471
"Don't Worry Darling",?,?,510461
"Germany",?,?,509339
"The Bear (TV series)",?,?,508649
"Jordan Peele",?,?,508620
"The Rehearsal (TV series)",?,?,508068
"Venus Williams",?,?,507191
"London",?,?,506737
"California",?,?,505845
"List of The Sandman characters",?,?,505814
"Raksha Bandhan",?,?,505492
"Dan Schneider",?,?,504852
"Marc Cucurella",?,?,504637
"Neil Patrick Harris",?,?,504353
"Dragon Ball Super: Super Hero",?,?,504256
"Florence Pugh",?,?,503457
"Nottingham Forest F.C.",?,?,503103
"Wrexham A.F.C.",?,?,502940
"Richard Simmons",?,?,502487
"The Predator (film)",?,?,502004
"The Orville",?,?,501762
"Beyoncé",?,?,501716
"The Legend (2022 film)",?,?,501259
"Miles Teller",?,?,500343
"Minions: The Rise of Gru",?,?,499727
"Aaron Taylor-Johnson",?,?,499055
"Boyd Holbrook",?,?,498409
"Brahmāstra: Part One – Shiva",?,?,497600
"Darren Barnet",?,?,497158
"Cobra (2022 film)",?,?,494742
"Sandra Bullock",?,?,494740
"World War I",?,?,493558
"Renaissance (Beyoncé album)",?,?,492791
"Turkey",?,?,492765
"Red Hot Chili Peppers",?,?,491759
"Marvel Cinematic Universe",?,?,491752
"Kelly Preston",?,?,491516
"She-Hulk",?,?,490271
"Darius Campbell",?,?,487969
"""Weird Al"" Yankovic",?,?,486357
"Paul Newman",?,?,486153
"Johnny Depp",?,?,482119
"K.G.F: Chapter 2",?,?,482044
"Riley Keough",?,?,481541
"Tyson Fury",?,?,480630
"Roblox",?,?,480390
"Nábrók",?,?,479802
"Winona Ryder",?,?,479576
"Vladimir Putin",?,?,479510
"Artificial intelligence",?,?,479483
"Conor McGregor",?,?,476546
"Commonwealth of Nations",?,?,473466
"Derek Jeter",?,?,473411
"Dobaaraa",?,?,472760
"List of highest-grossing Indian films",?,?,471956
"George R. R. Martin",?,?,471217
"Wikimedia Foundation",?,?,470033
"The Next 365 Days",?,?,469886
"Nancy Heche",?,?,469392
"English language",?,?,468821
"Ganesh Chaturthi",?,?,468615
"Patrizia Reggiani",?,?,466190
"September 11 attacks",?,?,464755
"One Piece Film: Red",?,?,463690
"Zendaya",?,?,461895
"Paris Saint-Germain F.C.",?,?,461839
"Wednesday (TV series)",?,?,461234
"Scarlett Johansson",?,?,460647
"Fascism",?,?,459926
"Nathan Fielder",?,?,459288
"Jenna Ortega",?,?,459223
"Nicholas Galitzine (actor)",?,?,457021
"Robin Williams",?,?,456360
"Ariana Grande",?,?,456108
"Dakota Johnson",?,?,455611
"Philippines",?,?,454806
"Woodstock '94",?,?,454014
"Marvel Cinematic Universe: Phase Four",?,?,452364
"Netherlands",?,?,451452
"For All Mankind (TV series)",?,?,451446
"Manifest (TV series)",?,?,451131
"Shaquille O'Neal",?,?,450495
"A League of Their Own (2022 TV series)",?,?,449962
"James Franco",?,?,449568
"List of most-subscribed YouTube channels",?,?,449539
"John Fetterman",?,?,447861
"The Batman (film)",?,?,447271
"Mason Alexander Park",?,?,447000
"Jeff Bezos",?,?,446231
"Sydney Sweeney",?,?,443501
"Los Angeles",?,?,443484
"Tom Hanks",?,?,442751
"List of James Bond films",?,?,442574
"Look Both Ways (2022 film)",?,?,439907
"Pablo Escobar",?,?,439752
"Tom Brady",?,?,437590
"Maya Hawke",?,?,437104
"Steve Jobs",?,?,436972
"Ozzy Osbourne",?,?,436968
"Sandy Hook Elementary School shooting",?,?,436869
"Soviet Union",?,?,435910
"Cherie Gil",?,?,433874
"The World's Billionaires",?,?,433629
"Westworld (season 4)",?,?,433338
"Rishi Sunak",?,?,432716
"Chris Evans (actor)",?,?,432209
"Jason Sudeikis",?,?,431702
"Pierre-Emerick Aubameyang",?,?,431628
"Judith Durham",?,?,429640
"Stoneman Douglas High School shooting",?,?,428601
"Indonesia",?,?,426650
"El Camino: A Breaking Bad Movie",?,?,426334
"Charles, Prince of Wales",?,?,426254
"Queen Victoria",?,?,426242
"Nicolas Cage",?,?,426129
"John F. Kennedy",?,?,426100
"Jennifer Aniston",?,?,425440
"Jamie Campbell Bower",?,?,425128
"Where the Crawdads Sing",?,?,424540
"Bodies Bodies Bodies",?,?,422700
"Virgin River (TV series)",?,?,422178
"England",?,?,421850
"Bihar Legislative Assembly",?,?,421307
"Keep Breathing (TV series)",?,?,420820
"XXX",?,?,420583
"Afghanistan",?,?,420406
"The Terminal List",?,?,420009
"Severance (TV series)",?,?,419024
"Tottenham Hotspur F.C.",?,?,418309
"Kanye West",?,?,418190
"North America",?,?,418081
"France",?,?,418001
"TikTok",?,?,417448
"Pirates of the Caribbean (film series)",?,?,416958
"Pretty Little Liars: Original Sin",?,?,416939
"Nasubi",?,?,416252
"Jamie Foxx",?,?,415704
"Pornhub",?,?,413459
"Ivana Trump",?,?,413257
"Luke Rockhold",?,?,412925
"Limp Bizkit",?,?,409655
"XXXX (album)",?,?,409222
"Twitter",?,?,409004
"Periodic table",?,?,408191
"Akshay Kumar",?,?,407964
"Jason Momoa",?,?,407036
"Shakira",?,?,406690
"Tupac Shakur",?,?,406275
"X (2022 film)",?,?,406171
"The Age of Adaline",?,?,405548
"India at the 2010 Commonwealth Games",?,?,403852
"Wiki",?,?,403605
"Jenna Coleman",?,?,402812
"Yellowstone (American TV series)",?,?,402772
"Chris Hemsworth",?,?,402406
"Allison Mack",?,?,401301
"Elizabeth Holmes",?,?,401096
"Billie Eilish",?,?,399369
"Nicki Minaj",?,?,398729
"2022–23 Premier League",?,?,398178
"BTS",?,?,397569
"Blackpink",?,?,396585
"Joey King",?,?,395957
"Narendra Modi",?,?,395918
"Shah Rukh Khan",?,?,395912
"Seven deadly sins",?,?,395475
"Brendan Fraser",?,?,395389
"Taron Egerton",?,?,395064
"A. P. J. Abdul Kalam",?,?,394249
"Is Anyone Up?",?,?,393948
"Giancarlo Esposito",?,?,392906
"Bangladesh",?,?,392348
"Ethan Hawke",?,?,391601
"Atomic bombings of Hiroshima and Nagasaki",?,?,391563
"Ponniyin Selvan: I",?,?,390954
"Sacheen Littlefeather",?,?,390358
"Vulval vestibule",?,?,390289
"Jackie Walorski",?,?,390183
"Robert Lewandowski",?,?,389846
"Europe",?,?,389365
"Lisandro Martínez",?,?,387554
"Chris Pratt",?,?,386966
"Metallica",?,?,386770
"Stabbing of Salman Rushdie",?,?,386686
"Rhea Seehorn",?,?,386629
"Alone (TV series)",?,?,386458
"Nick Cannon",?,?,386414
"Saul Gone",?,?,386080
"The Umbrella Academy (TV series)",?,?,385496
"Kiara Advani",?,?,385111
"List of countries by GDP (nominal)",?,?,385029
"I Am Groot",?,?,384859
"Lockheed Martin F-35 Lightning II",?,?,384653
"Mindy Kaling",?,?,384315
"Ratan Tata",?,?,384081
"William Ruto",?,?,384006
"Bruce Willis",?,?,383904
"Kylie Jenner",?,?,383816
"Ashton Kutcher",?,?,383735
"Merrick Garland",?,?,382887
"Jennifer Lawrence",?,?,382785
"United Arab Emirates",?,?,381277
"Margot Robbie",?,?,379574
"Steven Seagal",?,?,379482
"Britney Spears",?,?,379365
"Osama bin Laden",?,?,378929
"Generation Z",?,?,378835
"Pakistan at the 2022 Commonwealth Games",?,?,378537
"New Zealand",?,?,378472
"La Liga",?,?,378448
"Emilia Clarke",?,?,378364
"William Shakespeare",?,?,378017
"Kang Tae-oh",?,?,376662
"Yung Gravy",?,?,376533
"365 Days: This Day",?,?,376308
"Ronald Reagan",?,?,375512
"Alexander Isak",?,?,375397
"Jeffrey Dahmer",?,?,374943
"Erik ten Hag",?,?,374268
"Nicole Kidman",?,?,374123
"Krishna",?,?,373629
"Tom Hardy",?,?,373300
"E-commerce",?,?,372910
"Israel",?,?,372237
"Michelle Monaghan",?,?,370564
"George VI",?,?,370355
"Elizabeth I",?,?,370279
"Switzerland",?,?,369548
"Karthikeya (film)",?,?,369481
"Patrick Swayze",?,?,369258
"Amber Heard",?,?,369102
"Italy",?,?,369074
"Lucifer (TV series)",?,?,369024
"Steve Martin",?,?,368768
"Dulquer Salmaan",?,?,368747
"Darwin Núñez",?,?,368191
"Muhammad",?,?,367642
"Luck (2022 film)",?,?,367633
"South Korea",?,?,367511
"The Walking Dead (TV series)",?,?,367132
"Caitlyn Jenner",?,?,366667
"Lewis Hamilton",?,?,366628
"Vietnam War",?,?,366206
"2022 BWF World Championships",?,?,366025
"Corinthian (comics)",?,?,365851
"Abraham Lincoln",?,?,365162
"Jimmy Carter",?,?,364897
"The Lord of the Rings (film series)",?,?,364291
"Euphoria (American TV series)",?,?,364171
"Robert Downey Jr.",?,?,364142
"Winston Churchill",?,?,363881
"Dave Franco",?,?,363859
"2020 United States presidential election",?,?,363811
"Spain",?,?,362907
"LinkedIn",?,?,362696
"South Africa",?,?,362615
"Naga Chaitanya",?,?,362604
"Single-player",?,?,362005
"Elliot Page",?,?,361982
"Darya Dugina",?,?,359924
"Idris Elba",?,?,359324
"Anna Sorokin",?,?,359236
"David Bowie",?,?,359176
"Bryan Cranston",?,?,358864
"The Beatles",?,?,358468
"Hunger stone",?,?,358461
"Ananya Panday",?,?,358378
"Gaten Matarazzo",?,?,358369
"Puri Jagannadh",?,?,358337
"Rhys Ifans",?,?,358183
"Aaron Paul",?,?,357856
"KSI",?,?,357546
"Malaysia",?,?,357250
"SmartBear",?,?,356946
"Gargi (film)",?,?,356694
"OnlyFans",?,?,356493
"Kosovo",?,?,356225
"Black Panther: Wakanda Forever",?,?,355810
"Dhanush",?,?,355594
"Michael Schumacher",?,?,354876
"Leslie Grace",?,?,354727
"Sean Connery",?,?,353417
"Cyprus",?,?,353256
"Harrison Ford",?,?,352309
"Jordan Peterson",?,?,351859
"List of UFC events",?,?,351256
"Stephen Hawking",?,?,351026
"UFC on ESPN: Vera vs. Cruz",?,?,350712
"Jon Hamm",?,?,350594
"Licorice Pizza",?,?,350364
"Mikel Arteta",?,?,349723
"Sundar Pichai",?,?,349358
"Ted Bundy",?,?,349250
"Linux",?,?,348968
"Saudi Arabia",?,?,348716
"American Horror Story",?,?,348576
"Apple Inc.",?,?,348334
"Timo Werner",?,?,348202
"Badminton at the 2022 Commonwealth Games",?,?,348090
"Gwendoline Christie",?,?,347495
"Kelly McGillis",?,?,347060
"Napoleon",?,?,345854
"Audrey Hepburn",?,?,345648
"Juliane Koepcke",?,?,345422
"Untold: The Girlfriend Who Didn't Exist",?,?,345142
"Ted Lasso",?,?,345057
"India at the 2014 Commonwealth Games",?,?,344984
"Robert De Niro",?,?,344775
"Fritzl case",?,?,344764
"Uncoupled",?,?,344522
"Boris Johnson",?,?,344137
"Cillian Murphy",?,?,343883
"Marvel Cinematic Universe: Phase Five",?,?,343799
"Addison Rae",?,?,343798
"Dream (character)",?,?,343660
"Channing Tatum",?,?,343263
"Kevin Hart",?,?,343218
"Taj Mahal",?,?,342198
"The Godfather",?,?,342163
"Titanic",?,?,341815
"Charlbi Dean",?,?,341740
"Lili Reinhart",?,?,341618
"Anya Taylor-Joy",?,?,341069
"John Volanthen",?,?,340965
"Alexander the Great",?,?,340892
"Ottoman Empire",?,?,340693
"Emily Carey",?,?,340593
"Elton John",?,?,340366
"American Civil War",?,?,340150
"Al-Qaeda",?,?,339960
"Jennifer Garner",?,?,339293
"Saints Row (2022 video game)",?,?,339054
"Kari Lake",?,?,338962
"Heath Ledger",?,?,338533
"Rick Stanton",?,?,338162
"Bruce Lee",?,?,337916
"Sean Bean",?,?,337461
"P. V. Sindhu",?,?,337233
"Windows 10 version history",?,?,337011
"Jennifer Coolidge",?,?,336992
"Interstellar (film)",?,?,336671
"Neymar",?,?,336577
"75th Anniversary of Indian Independence",?,?,336389
"COVID-19 pandemic",?,?,335834
"Luis Suárez",?,?,335288
"Anthony Kiedis",?,?,334668
"SummerSlam (2022)",?,?,334526
"David Thewlis",?,?,334293
"Jawaharlal Nehru",?,?,334289
"UFC 279",?,?,334197
"Grey's Anatomy",?,?,334113
"Salman Khan",?,?,334043
"Charlie Sheen",?,?,333042
"Gucci",?,?,332786
"Maharashtra",?,?,332455
"Ms. Marvel (TV series)",?,?,332406
"Kate Bush",?,?,332068
"Oppenheimer (film)",?,?,332030
"Mount Takahe",?,?,331401
"Adrien Rabiot",?,?,331321
"Chernobyl disaster",?,?,331133
"Ranbir Kapoor",?,?,331107
"List of most-viewed YouTube videos",?,?,330922
"Three Thousand Years of Longing",?,?,330444
"Krishna Janmashtami",?,?,329565
"Tommy Lee",?,?,329099
"Timeline of the 2022 Russian invasion of Ukraine",?,?,329098
"The Weeknd",?,?,329094
"Millennials",?,?,328903
"Telegram (software)",?,?,328879
"Prince (musician)",?,?,328680
"Franklin D. Roosevelt",?,?,328577
"MrBeast",?,?,328231
"Charlie Crist",?,?,327904
"Mila Kunis",?,?,327544
"Henry Cavill",?,?,327426
"Dan Trachtenberg",?,?,327209
"Animal",?,?,327190
"Nitish Kumar",?,?,327063
"Vikram Vedha (2022 film)",?,?,326830
"2018 Commonwealth Games",?,?,326147
"Alexis Ohanian",?,?,326135
"Fantastic Beasts: The Secrets of Dumbledore",?,?,325534
"U.S. state",?,?,325412
"Kaley Cuoco",?,?,325064
"Natalie Portman",?,?,325063
"No Time to Die",?,?,325024
"2022 European Athletics Championships",?,?,324358
"What We Do in the Shadows (TV series)",?,?,324120
"HTTP cookie",?,?,323874
"Sarah Hyland",?,?,323873
"Predators (film)",?,?,323862
"Predator 2",?,?,323469
"Nelson Mandela",?,?,323456
"Twitch (service)",?,?,323139
"Aleksandar Mitrović",?,?,323131
"Little League World Series",?,?,322426
"J. Robert Oppenheimer",?,?,321949
"ALF (TV series)",?,?,321773
"Justin Bieber",?,?,321324
"Rihanna",?,?,321104
"Oscar Isaac",?,?,320996
"Iran",?,?,320610
"Wilmer Valderrama",?,?,319972
"Thallumaala",?,?,319821
"2022 FIVB Volleyball Men's World Championship",?,?,319734
"Gautam Adani",?,?,319656
"Dog",?,?,319361
"Predator (fictional species)",?,?,319221
"Robert John ""Mutt"" Lange",?,?,319054
"The Big Bang Theory",?,?,318960
"Elizabeth Olsen",?,?,318809
"Disappearance of Patrick McDermott",?,?,318413
"Khabib Nurmagomedov",?,?,318200
"Republican Party (United States)",?,?,318078
"Henry VIII",?,?,317884
"Quentin Tarantino",?,?,317701
"Zlatan Ibrahimović",?,?,317567
"Not Okay",?,?,317159
"Priyanka Chopra",?,?,316612
"Abbi Jacobson",?,?,316570
"Ron Howard",?,?,316494
"Max Verstappen",?,?,316411
"Saul Goodman",?,?,315605
"Pallavi Sharda",?,?,314943
"John Wayne",?,?,314667
"Newcastle United F.C.",?,?,314347
"Samantha Ruth Prabhu",?,?,313284
"Malaysia Airlines Flight 370",?,?,313187
"Finland",?,?,313071
"Subhas Chandra Bose",?,?,313001
"Malta",?,?,312955
"Minecraft",?,?,312889
"Joseph Stalin",?,?,312854
"Purple Hearts (2022 film)",?,?,312784
"Charles Manson",?,?,312783
"Mission: Impossible (film series)",?,?,312292
"Wesley Fofana (footballer)",?,?,312215
"Michael J. Fox",?,?,312170
"Where the Crawdads Sing (film)",?,?,312135
"Christian Bale",?,?,311995
"Finn Wolfhard",?,?,311899
"Harry Potter (film series)",?,?,311781
"J. R. R. Tolkien",?,?,311668
"Al Pacino",?,?,311445
"Steven Spielberg",?,?,311354
"Eilish McColgan",?,?,310819
"Rob McElhenney",?,?,310788
"Limonene",?,?,310705
"XVideos",?,?,310222
"Jesus",?,?,309705
"Morbius (film)",?,?,309590
"Joaquin Phoenix",?,?,309330
"George W. Bush",?,?,309162
"2022 NFL Draft",?,?,308983
"Timothée Chalamet",?,?,308941
"Xi Jinping",?,?,308913
"Aubrey Plaza",?,?,308582
"Flea (musician)",?,?,308393
"Viggo Mortensen",?,?,308193
"Brittany Murphy",?,?,308161
"Jameela Jamil",?,?,308105
"Fear Factor: Khatron Ke Khiladi 12",?,?,308099
"Poland",?,?,308063
"EFL Championship",?,?,307874
"Kylian Mbappé",?,?,307866
"Washington, D.C.",?,?,307754
"Anna Nicole Smith",?,?,307705
"Andrew Garfield",?,?,307668
"Mexico",?,?,307609
"Celine Dion",?,?,307598
"Uma Thurman",?,?,307163
"Steve Harvey",?,?,307125
"Encyclopedia",?,?,307068
"Korn",?,?,307009
"Jeremy Allen White",?,?,306794
"Democratic Party (United States)",?,?,306741
"C (programming language)",?,?,306579
"CJK Unified Ideographs (Unicode block)",?,?,306564
"Warren Jeffs",?,?,306004
"Burj Khalifa",?,?,305819
"AGM-114 Hellfire",?,?,305648
"Julia Roberts",?,?,305248
"2022",?,?,305190
"River Phoenix",?,?,305016
"Primal (TV series)",?,?,304217
"Thailand",?,?,304201
"House of Gucci",?,?,304048
"John Cena",?,?,303633
"Single-player video game",?,?,303446
"Elizabeth Taylor",?,?,303158
"Succession (TV series)",?,?,303047
"B. R. Ambedkar",?,?,302899
"Chris Martin",?,?,302835
"Juventus F.C.",?,?,302742
"Martin Short",?,?,302660
"Megan Thee Stallion",?,?,302563
"Vikram Vedha",?,?,302362
"Wilt Chamberlain",?,?,302247
