Page,Edits,Editors,Views
"YouTube",?,?,712052
"Karim Benzema",?,?,711756
"Army of the Dead",?,?,705595
"Odisha",?,?,705172
"Kim Kardashian",?,?,703549
"Irina Shayk",?,?,702645
"Halston",?,?,699535
"Jagame Thandhiram",?,?,697325
"List of The Handmaid's Tale episodes",?,?,690626
"1989 Tiananmen Square protests",?,?,689364
"Google",?,?,687045
"Benjamin Netanyahu",?,?,686472
"BBC World Service",?,?,685673
"Boris Johnson",?,?,678148
"2021 Peruvian general election",?,?,673263
"Goran Pandev",?,?,669694
"Marvel Cinematic Universe: Phase Four",?,?,666149
"French Open",?,?,663320
"Scarlett Johansson",?,?,656877
"Cat",?,?,654190
"France national football team",?,?,652693
"2021 New York City mayoral election",?,?,651873
"Gareth Southgate",?,?,650168
"Bo Burnham: Inside",?,?,647714
"World War II",?,?,644916
"Giannis Antetokounmpo",?,?,642325
"Adolf Hitler",?,?,641319
"Courteney Cox",?,?,638929
"XXX (2002 film)",?,?,634355
"Jeremy Clarkson",?,?,633588
"Kevin Durant",?,?,630602
"2021 French Open – Men's Singles",?,?,629705
"Ariana Grande",?,?,628582
"UEFA Euro 2012",?,?,628531
"Angelina Jolie",?,?,627309
"Michael Jordan",?,?,627277
"Lin-Manuel Miranda",?,?,626942
"Death of Caylee Anthony",?,?,623999
"List of American films of 2021",?,?,622813
"Spain national football team",?,?,621593
"Billie Eilish",?,?,621468
"Dua Lipa",?,?,620358
"XXXTentacion",?,?,617539
"Record of Ragnarok",?,?,616904
"David Schwimmer",?,?,616288
"Portugal national football team",?,?,610521
"Emma Stone",?,?,607113
"Mike Tyson",?,?,606911
"Chris Paul",?,?,605778
"Sweet Tooth (Vertigo)",?,?,605553
"MasterChef Australia (series 13)",?,?,604002
"Dwayne Johnson",?,?,603336
"Meg Johnson (poet)",?,?,603063
"N'Golo Kanté",?,?,599670
"Patrik Schick",?,?,598298
"Paul Walker",?,?,597658
"Vin Diesel",?,?,597581
"Netherlands national football team",?,?,591718
"Roberto Mancini",?,?,591336
"Vladimir Putin",?,?,590459
"List of NBA champions",?,?,589188
"Sergio Ramos",?,?,588086
"2021 French Open",?,?,587641
"Ned Beatty",?,?,585937
"Kerala",?,?,582629
"Bihar",?,?,581374
"Manoj Bajpayee",?,?,579308
"Freddie Mercury",?,?,579189
"Owen Wilson",?,?,578919
"Gujarat",?,?,578549
"Memphis Depay",?,?,576304
"Elite (TV series)",?,?,574407
"Matt LeBlanc",?,?,573047
"The Blacklist (season 8)",?,?,572724
"2014 FIFA World Cup",?,?,571425
"Lupin (French TV series)",?,?,570604
"Kalvin Phillips",?,?,569813
"Diana, Princess of Wales",?,?,569601
"Peaky Blinders (TV series)",?,?,567335
"Israel Adesanya",?,?,566121
"China",?,?,566057
"Sarah Shahi",?,?,559279
"Belgium national football team",?,?,557643
"Cruel Summer (TV series)",?,?,556661
"Canadian Indian residential school system",?,?,554878
"Wrath of Man",?,?,551546
"Invincible (TV series)",?,?,551352
"StartUp (TV series)",?,?,550598
"Harry Kane",?,?,549523
"Måneskin",?,?,548841
"Serena Williams",?,?,547654
"Jon Rahm",?,?,546565
"Azerbaijan",?,?,545710
"Jammu and Kashmir (union territory)",?,?,544648
"Stoneman Douglas High School shooting",?,?,543611
"Sophia Di Martino",?,?,543502
"Benigno Aquino III",?,?,541509
"Black Summer (TV series)",?,?,541155
"The Kominsky Method",?,?,541037
"Pablo Escobar",?,?,540748
"Surfside condominium building collapse",?,?,538730
"World War I",?,?,537594
"Lorain, Ohio",?,?,537463
"Canada",?,?,536678
"Zlatan Ibrahimović",?,?,536574
"Israel",?,?,535446
"Ellie Kemper",?,?,535173
"Charles, Prince of Wales",?,?,534022
"2020 United States presidential election",?,?,533869
"Taylor Swift",?,?,531834
"Queen Victoria",?,?,531085
"Arnold Schwarzenegger",?,?,530676
"2026 FIFA World Cup",?,?,530559
"Tenet (film)",?,?,530507
"Non-binary gender",?,?,530497
"Russia",?,?,530028
"Nick Cannon",?,?,529858
"Kathleen Turner",?,?,528869
"A Quiet Place",?,?,528821
"Tupac Shakur",?,?,526219
"UEFA Euro 2004",?,?,525885
"Conan O'Brien",?,?,525500
"Marilyn Monroe",?,?,525088
"Lisa Kudrow",?,?,525010
"Anthony Bourdain",?,?,523987
"XXX (film series)",?,?,523506
"Awake (2021 film)",?,?,523026
"Infinite (film)",?,?,521322
"Tyron Woodley",?,?,521247
"UEFA Euro 1996",?,?,521096
"Ben Affleck",?,?,520626
"Ryan Reynolds",?,?,520137
"Andaman and Nicobar Islands",?,?,516689
"Periodic table",?,?,514844
"Megan Fox",?,?,513214
"QAnon",?,?,512421
"COVID-19 vaccine",?,?,511311
"List of states and territories of the United States",?,?,510983
"Bitcoin",?,?,509934
"Keanu Reeves",?,?,509606
"Johnny Depp",?,?,508767
"The Blacklist (TV series)",?,?,508156
"Doja Cat",?,?,507894
"Muhammad Ali",?,?,505511
"2018 NBA draft",?,?,505179
"Spider-Man: No Way Home",?,?,502977
"List of Lucifer episodes",?,?,500917
"Eden Hazard",?,?,499345
"Elvis Presley",?,?,497397
"Marvel Cinematic Universe",?,?,495322
"Vera Farmiga",?,?,495112
"XXX: Return of Xander Cage",?,?,495037
"The Conjuring 2",?,?,494536
"Emily Blunt",?,?,491784
"John Krasinski",?,?,490677
"Australia",?,?,490504
"Stephen Hawking",?,?,489970
"Ragnarok (TV series)",?,?,486953
"2021 NBA playoffs",?,?,486356
"COVID-19 pandemic by country and territory",?,?,486160
"Paul Pogba",?,?,485600
"Drake Bell",?,?,484944
"Shaquille O'Neal",?,?,484930
"Bill Cosby",?,?,483459
"Brad Pitt",?,?,483099
"Thorgan Hazard",?,?,481447
"George VI",?,?,481171
"Jennifer Lopez",?,?,480745
"Spiral (2021 film)",?,?,480685
"Barack Obama",?,?,480292
"Fatherhood (film)",?,?,480104
"Dick Van Dyke",?,?,477846
"Ben Simmons",?,?,476942
"Mahatma Gandhi",?,?,476252
"Tyler, the Creator",?,?,473866
"Brazil national football team",?,?,473707
"2022 FIFA World Cup qualification – AFC Second Round",?,?,473225
"Sanchari Vijay",?,?,473222
"Priyamani",?,?,473100
"Pansexuality",?,?,472738
"Tom Cruise",?,?,472241
"Quentin Tarantino",?,?,471337
"Prince Philip, Duke of Edinburgh",?,?,470717
"Kanye West",?,?,470335
"Germany",?,?,468314
"Grey's Anatomy",?,?,467498
"Nikola Jokić",?,?,466954
"Neymar",?,?,466933
"Gareth Bale",?,?,466070
"List of Grand Slam men's singles champions",?,?,465796
"Steve Jobs",?,?,465489
"2021 French Open – Women's Singles",?,?,465385
"Justin Bieber",?,?,465044
"Pirates of the Caribbean (film series)",?,?,464863
"Singapore",?,?,464829
"UEFA Euro 2008",?,?,463928
"Joachim Löw",?,?,463401
"Raj Kaushal",?,?,462975
"Loki",?,?,462747
"2021 FIVB Volleyball Women's Nations League",?,?,462477
"Marko Arnautović",?,?,462154
"Jude Bellingham",?,?,461799
"Michael Douglas",?,?,461693
"Netherlands",?,?,458768
"Chernobyl disaster",?,?,458661
"Bukayo Saka",?,?,458540
"List of countries by GDP (nominal)",?,?,457733
"WhatsApp",?,?,456229
"Carlo Ancelotti",?,?,455256
"Andriy Shevchenko",?,?,454888
"Albert Einstein",?,?,454538
"Tina Turner",?,?,454198
"Denmark national football team",?,?,453701
"History of bitcoin",?,?,453421
"Harry Potter (film series)",?,?,453019
"Derek Chauvin",?,?,452468
"2010 FIFA World Cup",?,?,452414
"Renato Sanches",?,?,450642
"List of United States cities by population",?,?,449807
"Taiwan",?,?,449564
"Kobe Bryant",?,?,449473
"Tom Ellis (actor)",?,?,448442
"Jean Smart",?,?,446631
"Conor McGregor",?,?,446003
"Luka Dončić",?,?,445587
"ICarly",?,?,445531
"Japan",?,?,444876
"Ali Daei",?,?,444792
"Godzilla vs. Kong",?,?,444281
"Elizabeth Olsen",?,?,443492
"Switzerland",?,?,443451
"Ted Bundy",?,?,442814
"New York City",?,?,442386
"Leonardo DiCaprio",?,?,442053
"Michael Schumacher",?,?,441940
"List of A Certain Magical Index characters",?,?,441599
"COVID-19",?,?,441524
"Argentina national football team",?,?,441363
"Robert Downey Jr.",?,?,440137
"Māui (Māori mythology)",?,?,439580
"Eric Adams (politician)",?,?,438727
"Salma Hayek",?,?,438616
"Money in the Bank (2021)",?,?,438545
"Alan Arkin",?,?,438190
"Oxford–AstraZeneca COVID-19 vaccine",?,?,438170
"LGBT",?,?,436871
"Bruce Lee",?,?,435363
"Jason Statham",?,?,434668
"Wales national football team",?,?,434225
"Switzerland national football team",?,?,434056
"Lewis Hamilton",?,?,433929
"HTTP 404",?,?,433387
"Rick and Morty",?,?,433341
"List of UEFA European Championship finals",?,?,432733
"UEFA Euro 2020 qualifying",?,?,432167
"Dilip Kumar",?,?,431581
"Florence Griffith Joyner",?,?,430903
"Nobody (2021 film)",?,?,430558
"Kylie Jenner",?,?,430262
"Chelsea F.C.",?,?,429284
"Jadon Sancho",?,?,428784
"Eminem",?,?,428572
"Fritzl case",?,?,426619
"Money Heist",?,?,425805
"States and union territories of India",?,?,425791
"Alexander Isak",?,?,425637
"Soviet Union",?,?,425611
"UEFA Euro 2024",?,?,425509
"Allison Mack",?,?,425217
"Awkwafina",?,?,425101
"Anya Taylor-Joy",?,?,424887
"Kamala Harris",?,?,424557
"Seven deadly sins",?,?,423945
"Turkey",?,?,423829
"Ron DeSantis",?,?,423794
"Lisa Banes",?,?,423624
"2021 FIVB Volleyball Men's Nations League",?,?,423586
"Pornography",?,?,422174
"List of most-viewed YouTube videos",?,?,422164
"Robert Lewandowski",?,?,421458
"List of footballers with 500 or more goals",?,?,421410
"Montreal Canadiens",?,?,421130
"Caitlyn Jenner",?,?,420829
"Superman & Lois",?,?,420539
"Miranda Cosgrove",?,?,419435
"Lorde",?,?,419132
"Index.html",?,?,418808
"Sajid Javid",?,?,417125
"Cillian Murphy",?,?,417058
"47th G7 summit",?,?,415257
"GB News",?,?,414862
"Mark Wahlberg",?,?,414057
"2021 Wimbledon Championships",?,?,413678
"List of James Bond films",?,?,413264
"Pakistan",?,?,412676
"2021–22 UEFA Champions League",?,?,411677
"Mia Khalifa",?,?,411180
"Null",?,?,411178
"Sexy",?,?,410563
"Millennials",?,?,410415
"NXIVM",?,?,410085
"Napoleon",?,?,408766
"Abraham Lincoln",?,?,408721
"Luka Modrić",?,?,408375
"France",?,?,408367
"Cryptocurrency",?,?,408062
"Avril Lavigne",?,?,407433
"Scotland national football team",?,?,407290
"List of FIFA World Cup finals",?,?,407097
"2021 in film",?,?,407070
"Bella Poarch",?,?,406978
"Robin Williams",?,?,406859
"Edward VIII",?,?,406553
"Hitman's Wife's Bodyguard",?,?,406549
"Antoine Griezmann",?,?,406183
"Kawhi Leonard",?,?,405947
"Game of Thrones",?,?,405329
"Time Variance Authority",?,?,405245
"Robin Gosens",?,?,405221
"Ewan McGregor",?,?,405018
"John F. Kennedy",?,?,404916
"Anthony Fauci",?,?,404787
"David Alaba",?,?,404614
"FC Barcelona",?,?,404436
"September 11 attacks",?,?,402793
"Aymeric Laporte",?,?,401236
"Jennette McCurdy",?,?,399855
"Greek alphabet",?,?,399661
"Kim's Convenience",?,?,399658
"List of most-subscribed YouTube channels",?,?,399396
"Star Wars: The Bad Batch",?,?,399002
"Rainbow flag (LGBT)",?,?,398955
"2022 FIFA World Cup qualification (CONCACAF)",?,?,397925
"Selena",?,?,397792
"Alan Turing",?,?,397531
"Bradley Cooper",?,?,397386
"Chhattisgarh",?,?,396438
"Shadow and Bone (TV series)",?,?,396081
"Liam Neeson",?,?,396071
"Liza Minnelli",?,?,395231
"El Salvador",?,?,394713
"Sean Bean",?,?,394499
"Trese (TV series)",?,?,393500
"Winston Churchill",?,?,393413
"John Cena",?,?,393287
"Prince (musician)",?,?,393189
"List of presidents of the United States",?,?,392915
"Kidnapping of Jaycee Dugard",?,?,392317
"Princess Margaret, Countess of Snowdon",?,?,392230
"List of men's footballers with 50 or more international goals",?,?,391719
"2006 FIFA World Cup",?,?,391221
"Elliot Page",?,?,390894
"Nate Diaz",?,?,390567
"Chris Pratt",?,?,390056
"Lonzo Ball",?,?,389782
"Franklin D. Roosevelt",?,?,389613
"Dirty John (TV series)",?,?,389605
"Philippines",?,?,389325
"Downton Abbey",?,?,388707
"Czech Republic",?,?,388064
"David Bowie",?,?,388060
"Cruella de Vil",?,?,386987
"Turkish Radio and Television Corporation",?,?,386931
"American Civil War",?,?,385023
"ICC World Test Championship",?,?,384896
"Sylvester Stallone",?,?,384032
"Kieffer Moore",?,?,383693
"Nevertheless (TV series)",?,?,383187
"Liberation Tigers of Tamil Eelam",?,?,383077
"Prince Harry, Duke of Sussex",?,?,382935
"Thomas Müller",?,?,381488
"Gervonta Davis",?,?,381220
"Ballon d'Or",?,?,381214
"Windows 10 version history",?,?,381011
"Barbora Krejčíková",?,?,380735
"Judy Garland",?,?,380688
"Chris Evans (actor)",?,?,380579
"Rurouni Kenshin: The Final",?,?,380406
"Murder of Travis Alexander",?,?,380386
"Croatia",?,?,380268
"Evan Peters",?,?,379943
"Elisabeth Moss",?,?,379929
"Gay pride",?,?,379724
"WandaVision",?,?,379527
"NXT TakeOver: In Your House (2021)",?,?,379167
"Jujutsu Kaisen",?,?,378872
"George V",?,?,378866
"Sushant Singh Rajput",?,?,378523
"English Wikipedia",?,?,378507
"Meghan, Duchess of Sussex",?,?,378403
"UEFA Champions League",?,?,378394
"Mae Martin",?,?,378077
"Xherdan Shaqiri",?,?,377906
"Joseph Stalin",?,?,377370
"List of highest-grossing films",?,?,376599
"UEFA Euro 2000",?,?,376037
"Watts family murders",?,?,375973
"Lorenzen Wright",?,?,375971
"Joan Collins",?,?,375558
"Elton John",?,?,375381
"Howard Hughes",?,?,375218
"Minecraft",?,?,374635
"Suicide methods",?,?,374602
"Álvaro Morata",?,?,374367
"Wiki",?,?,374286
"Cardi B",?,?,374098
"Veiled Prophet Ball",?,?,373920
"Ottoman Empire",?,?,373856
"Sex/Life",?,?,373509
"Demon Slayer: Kimetsu no Yaiba",?,?,373161
"Space Jam: A New Legacy",?,?,373116
"Julia Roberts",?,?,372598
"West Bengal",?,?,372565
"List of Stanley Cup champions",?,?,372210
"The Beatles",?,?,372175
"Gianluigi Buffon",?,?,371913
"Heath Ledger",?,?,371638
"Lisa McVey",?,?,371626
"Lily James",?,?,371616
"Ronald Reagan",?,?,371290
"Vietnam War",?,?,370709
"Adam Demos",?,?,370698
"Velupillai Prabhakaran",?,?,370624
"Windows 11",?,?,370430
"South Africa",?,?,370297
"Bill Gates",?,?,370284
"Harrison Ford",?,?,369849
"Elden Ring",?,?,369270
"Tasuku Honjo",?,?,369044
"Kendall Jenner",?,?,369001
"Real Madrid CF",?,?,368978
"Blake Lively",?,?,368675
"Alexander the Great",?,?,368633
"Terance Mann",?,?,368335
"David Beckham",?,?,367280
"Pfizer–BioNTech COVID-19 vaccine",?,?,367248
"Ed Sheeran",?,?,366997
"Max Verstappen",?,?,366928
"Radhe (2021 film)",?,?,366842
"Ray (series)",?,?,366658
"The Handmaid's Tale",?,?,366384
"Jeffrey Epstein",?,?,366279
"Usain Bolt",?,?,366064
"Normandy landings",?,?,363604
"List of COVID-19 vaccine authorizations",?,?,362969
"Kris Jenner",?,?,362541
"Croatia national football team",?,?,362097
"Schitt's Creek",?,?,361913
"Coca-Cola",?,?,361695
"Chris Hemsworth",?,?,361181
"Stephen Curry",?,?,361128
"Selena Gomez",?,?,360941
"Machine Gun Kelly (musician)",?,?,360892
"The Many Saints of Newark",?,?,359629
"No Time to Die",?,?,358898
"Sofía Vergara",?,?,358604
"Corey Hawkins",?,?,358587
"Matthew McConaughey",?,?,358345
"Vijay (actor)",?,?,358053
"Brandon Moreno",?,?,357666
"William Shakespeare",?,?,357648
"Paul Gascoigne",?,?,357464
"The Falcon and the Winter Soldier",?,?,356011
"Fabrice Muamba",?,?,355897
"Georginio Wijnaldum",?,?,355820
"Avengers: Endgame",?,?,355733
"Manuel Locatelli",?,?,355414
"Manchester United F.C.",?,?,355372
"The Nun (2018 film)",?,?,355200
"Rihanna",?,?,355013
"Gordon Ramsay",?,?,353466
"Facebook",?,?,353147
"Emma Watson",?,?,353046
"RNA vaccine",?,?,352928
"2021 Stanley Cup playoffs",?,?,352597
"The Tomorrow War",?,?,352439
"List of most-followed Instagram accounts",?,?,352034
"Nicole Kidman",?,?,351419
"Erling Haaland",?,?,350246
"List of UFC events",?,?,350048
"New Zealand",?,?,350011
"Gal Gadot",?,?,349449
"Pedro Linares",?,?,349117
"George Floyd",?,?,348900
"Grimes (musician)",?,?,348561
"The Penthouse: War in Life",?,?,348525
"United States men's national soccer team",?,?,348051
"Doom at Your Service",?,?,347486
"Paul McCartney",?,?,347309
"England",?,?,347215
"Jason Kidd",?,?,347082
"Wish Dragon",?,?,346961
"List of country calling codes",?,?,346434
"Tyson Fury",?,?,345877
"Microsoft Teams",?,?,345741
"Melissa Barrera (actress)",?,?,345737
"UFC Fight Night: Gane vs. Volkov",?,?,345570
"Monty Hall problem",?,?,345490
"River Phoenix",?,?,345307
"Call Me If You Get Lost",?,?,345023
"The Little Things (2021 film)",?,?,344979
"The Curse of La Llorona",?,?,344420
"Harry Potter",?,?,344393
"Breaking Bad",?,?,344315
"Patrick Wilson (American actor)",?,?,344155
"Pepe (footballer, born 1983)",?,?,344034
"Phil Foden",?,?,343853
"Tammy Faye Messner",?,?,343801
"Courtney Stodden",?,?,343432
"Northern white rhinoceros",?,?,343127
"UEFA Euro 1992",?,?,342908
"Priyanka Chopra",?,?,342725
"Italy",?,?,342594
"Travis Barker",?,?,342557
"2002 FIFA World Cup",?,?,341655
"John Lennon",?,?,341627
"Jamie Lynn Spears",?,?,341296
"Khabib Nurmagomedov",?,?,341212
"Ukraine",?,?,341035
"Mary Elizabeth Winstead",?,?,340850
"Sri Lanka",?,?,340799
"The Suicide Squad (film)",?,?,340662
"Amazon (company)",?,?,340332
"Promising Young Woman",?,?,340327
"Lady Gaga",?,?,339954
"Carey Price",?,?,339578
"Marvin Vettori",?,?,339460
"Tom Hanks",?,?,339430
"Shang-Chi and the Legend of the Ten Rings",?,?,339389
"Jackie Collins",?,?,339355
"Dakota Johnson",?,?,339056
"Madonna",?,?,338525
"Leslie Grace",?,?,338372
"Guy Pearce",?,?,338236
"Michael Phelps",?,?,338084
"Ronaldo (Brazilian footballer)",?,?,337748
"Shah Rukh Khan",?,?,337520
"Naga Chaitanya",?,?,337224
"Canelo Álvarez",?,?,337215
"Stonewall riots",?,?,336932
"Generation Z",?,?,336916
"Tokyo Revengers",?,?,336819
"Pink (singer)",?,?,336358
"Frank Sinatra",?,?,336197
"Joaquín ""El Chapo"" Guzmán",?,?,335973
"English language",?,?,335790
"Stephen Graham",?,?,335744
"Sexual intercourse",?,?,335404
"Tom Holland",?,?,335289
"Benjamin Bolger",?,?,334979
"Nonso Anozie",?,?,334924
"2021 Wimbledon Championships – Men's Singles",?,?,334679
"Jason Momoa",?,?,334413
"Steve Nash",?,?,334291
"Tom Hardy",?,?,334239
"Charlize Theron",?,?,334233
"HTTP cookie",?,?,333472
"Belgium",?,?,333419
"Donald Rumsfeld",?,?,333367
"Attack on Titan",?,?,333205
"List of Grand Slam related tennis records",?,?,333081
"Natalie Portman",?,?,332485
"List of Bollywood films of 2021",?,?,332401
"Martin Braithwaite",?,?,332280
"Jesus",?,?,332280
"Matt Gaetz",?,?,332094
"List of ethnic slurs",?,?,331997
"Rob Lowe",?,?,331504
"Wales",?,?,331299
"My Roommate Is a Gumiho",?,?,331267
"Jeffrey Dahmer",?,?,331206
"Sweet & Sour (film)",?,?,331194
"Disappearance of Natalee Holloway",?,?,330298
"Zooey Deschanel",?,?,330223
"Netflix",?,?,330196
"Eternals (film)",?,?,330140
"Kevin Hart",?,?,329931
"Ciro Immobile",?,?,329830
"Cher",?,?,329025
"The Boys (2019 TV series)",?,?,329004
"Ben Brereton",?,?,328364
"Friends: The Reunion",?,?,328341
"Nelson Mandela",?,?,327986
"Charles Sobhraj",?,?,327819
"Stranger Things",?,?,327781
"The Championships, Wimbledon",?,?,327529
"Mandira Bedi",?,?,327426
"SmartBear",?,?,327385
"Open Era tennis records – men's singles",?,?,327256
"Grand Slam (tennis)",?,?,326937
"U.S. state",?,?,326924
"Premier League",?,?,326810
"O. J. Simpson",?,?,326640
"Simon Kjær",?,?,326605
"Damiano David",?,?,326500
"Chrissy Teigen",?,?,326035
"Love, Victor",?,?,325863
"Ukraine national football team",?,?,325433
"Clarence Williams III",?,?,325164
"Goa",?,?,325155
"Alone (TV series)",?,?,325127
"Luc Montagnier",?,?,325126
"Jürgen Klinsmann",?,?,324868
"California",?,?,324811
"Brazil",?,?,324666
"North Macedonia national football team",?,?,324173
"Iran",?,?,324156
"Louis Armstrong",?,?,323927
"Hungary",?,?,323745
"McKayla Maroney",?,?,323709
"My Hero Academia",?,?,323619
"Europe",?,?,323552
"Mary, Queen of Scots",?,?,322827
"Nicolas Cage",?,?,322372
"Gugu Mbatha-Raw",?,?,322103
"Jack Black",?,?,321750
"Emma Thompson",?,?,321479
"Omar Sy",?,?,321269
"Chyna",?,?,321163
"Czech Republic national football team",?,?,320892
"You shall not steal",?,?,320831
"Time (2021 TV series)",?,?,320523
"Neelam Kothari",?,?,320346
"Sweden national football team",?,?,320252
"Lisa Loeb",?,?,319520
"RuPaul's Drag Race All Stars (season 6)",?,?,319070
"American Horror Story",?,?,319057
"Amber Heard",?,?,318823
"List of Miraculous: Tales of Ladybug & Cat Noir episodes",?,?,318752
"Will Smith",?,?,318750
"Thor: Love and Thunder",?,?,318486
"Mel Gibson",?,?,318421
"Jharkhand",?,?,318329
"Denmark",?,?,318242
"Che Guevara",?,?,318085
"Zinedine Zidane",?,?,318020
"Indonesia",?,?,317897
"Paulo Fonseca",?,?,317841
"Gianluigi Donnarumma",?,?,317665
"PlayerUnknown's Battlegrounds",?,?,317584
"Nicki Minaj",?,?,316948
"List of Pixar films",?,?,316708
"Sundar Pichai",?,?,316586
"Anne Boleyn",?,?,316146
"Zack Snyder's Justice League",?,?,316109
"Bangladesh",?,?,315662
"Hungary national football team",?,?,315434
"Vincenzo (TV series)",?,?,315331
"Tank Man",?,?,314957
"The Big Bang Theory",?,?,314904
"SARS-CoV-2 Delta variant",?,?,314867
"Gaslighting",?,?,314425
"Instagram",?,?,314165
"List of The Blacklist episodes",?,?,314065
"Narendra Modi",?,?,313632
"The Woman in the Window (2021 film)",?,?,313494
"Joaquin Phoenix",?,?,313223
"Floyd Mayweather Jr. vs. Logan Paul",?,?,313072
"Hacks (TV series)",?,?,313041
"Once Upon a Time in Hollywood",?,?,313040
"Frank de Boer",?,?,312736
"Roberto Baggio",?,?,312726
"Jennifer Garner",?,?,311806
"Harshad Mehta",?,?,310487
"The Walking Dead (TV series)",?,?,310048
"Charlie Sheen",?,?,309820
"Spain",?,?,309614
"Kim Jong-un",?,?,309462
"Nigeria",?,?,309172
"Henry VIII",?,?,309099
"Justin Theroux",?,?,309021
"Raj Nidimoru and Krishna D.K.",?,?,307964
"Jennifer Lawrence",?,?,307640
